                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.7239,                 1.6244,                 1.8206,                0.81068,                0.54944,                0.62936,                0.36368,                 1.6592,                 1.6017,                 1.8813,              0.0012379,              0.0012379,              0.0012379
                     15,                 1.7309,                 1.5978,                 1.8451,                0.76261,                0.53772,                 0.6154,                 0.3743,                 1.5553,                 1.4857,                  1.767,              0.0012049,              0.0012049,              0.0012049
                     16,                 1.7025,                 1.5879,                 1.8232,                0.88408,                0.54925,                0.66559,                0.42333,                 1.4995,                 1.4203,                 1.7415,              0.0011719,              0.0011719,              0.0011719
                     17,                 1.6093,                 1.5016,                 1.7653,                0.82674,                 0.5925,                0.67671,                0.41569,                 1.4941,                 1.4851,                 1.7796,              0.0011389,              0.0011389,              0.0011389
                     18,                 1.5785,                 1.4697,                 1.7369,                0.81206,                0.58139,                0.66605,                0.43655,                 1.3989,                 1.4442,                 1.6901,              0.0011059,              0.0011059,              0.0011059
                     19,                 1.5149,                 1.3914,                 1.6976,                0.79532,                0.60413,                0.67537,                0.43698,                 1.4271,                 1.2766,                 1.6771,              0.0010729,              0.0010729,              0.0010729
                     20,                 1.5989,                 1.4123,                 1.7176,                0.82166,                 0.5952,                0.68938,                 0.4388,                 1.4365,                 1.3923,                 1.7044,              0.0010399,              0.0010399,              0.0010399
                     21,                 1.5306,                 1.3858,                 1.6762,                0.89507,                0.59919,                0.70447,                0.45361,                 1.3741,                 1.2307,                 1.6343,              0.0010069,              0.0010069,              0.0010069
                     22,                 1.5039,                 1.3385,                 1.6614,                0.81811,                0.67162,                0.71599,                0.46906,                 1.3726,                 1.1954,                 1.6274,             0.00097386,             0.00097386,             0.00097386
                     23,                 1.4648,                 1.3107,                 1.6042,                0.87674,                0.61423,                0.70298,                0.44656,                 1.3247,                  1.273,                 1.5731,             0.00094085,             0.00094085,             0.00094085
                     24,                 1.4783,                 1.3113,                 1.6391,                0.88345,                0.64874,                0.71672,                0.47665,                 1.2941,                 1.1514,                 1.5682,             0.00090785,             0.00090785,             0.00090785
                     25,                 1.4248,                 1.2364,                 1.5599,                0.87014,                0.64902,                0.74102,                0.48772,                 1.2922,                 1.0893,                 1.5458,             0.00087484,             0.00087484,             0.00087484
                     26,                 1.4428,                 1.2347,                 1.5731,                0.90481,                0.63156,                0.73806,                0.49266,                 1.2466,                 1.1165,                 1.4977,             0.00084184,             0.00084184,             0.00084184
                     27,                 1.3733,                 1.1986,                 1.5356,                0.89631,                0.65716,                0.75442,                 0.5135,                 1.2047,                 1.0533,                 1.5012,             0.00080883,             0.00080883,             0.00080883
                     28,                  1.379,                 1.1725,                 1.5567,                0.87203,                0.68606,                0.75908,                0.51082,                 1.2577,                 1.0371,                 1.5176,             0.00077582,             0.00077582,             0.00077582
                     29,                 1.3767,                  1.202,                 1.5573,                0.91104,                0.65359,                0.75531,                0.51256,                 1.1998,                 1.0546,                 1.4731,             0.00074282,             0.00074282,             0.00074282
                     30,                 1.3361,                 1.1527,                 1.5258,                0.89401,                0.74105,                 0.7864,                0.53216,                  1.228,                 1.0078,                 1.4799,             0.00070981,             0.00070981,             0.00070981
                     31,                 1.3785,                 1.1822,                 1.5206,                0.89486,                0.69398,                0.77409,                0.52383,                 1.2216,                 1.0103,                 1.4605,              0.0006768,              0.0006768,              0.0006768
                     32,                 1.3229,                 1.1172,                 1.5018,                0.91533,                0.71853,                0.78474,                  0.531,                 1.2368,                 1.0125,                 1.4811,              0.0006438,              0.0006438,              0.0006438
                     33,                 1.3084,                 1.0866,                 1.4645,                0.91235,                0.69419,                0.78309,                 0.5231,                 1.2148,                 1.0273,                 1.4469,             0.00061079,             0.00061079,             0.00061079
                     34,                 1.3225,                 1.1096,                 1.4862,                    0.9,                0.72213,                0.78296,                0.54919,                 1.1828,                0.93953,                 1.4116,             0.00057778,             0.00057778,             0.00057778
                     35,                 1.2578,                 1.0273,                  1.469,                 0.8461,                0.71888,                0.77956,                0.53563,                 1.1973,                0.95556,                 1.4262,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.3151,                 1.0505,                 1.4458,                0.89124,                 0.7095,                 0.7897,                0.56375,                 1.1077,                0.91512,                 1.3706,             0.00051177,             0.00051177,             0.00051177
                     37,                 1.2721,                 1.0373,                 1.4323,                 0.8689,                0.73848,                0.78075,                0.54482,                 1.1338,                0.94553,                 1.3985,             0.00047876,             0.00047876,             0.00047876
                     38,                 1.2758,                 1.0318,                 1.4373,                 0.9144,                0.72808,                0.80926,                0.55747,                 1.1123,                 0.9056,                 1.3817,             0.00044576,             0.00044576,             0.00044576
                     39,                 1.2411,                 1.0118,                 1.4045,                0.92998,                 0.7355,                0.80214,                0.56516,                 1.0849,                0.86564,                 1.3474,             0.00041275,             0.00041275,             0.00041275
                     40,                 1.2157,                0.98432,                 1.3869,                0.91552,                0.73259,                0.80875,                0.56473,                  1.083,                 0.8663,                 1.3377,             0.00037974,             0.00037974,             0.00037974
                     41,                 1.2132,                0.98036,                 1.3997,                0.91523,                0.73712,                0.80915,                0.58315,                 1.0544,                 0.8618,                 1.3258,             0.00034674,             0.00034674,             0.00034674
                     42,                 1.2127,                0.98808,                 1.4121,                0.94819,                0.71992,                0.80793,                0.57508,                 1.0848,                0.88663,                 1.3456,             0.00031373,             0.00031373,             0.00031373
                     43,                 1.2126,                0.97574,                 1.3945,                0.93089,                0.71547,                0.80552,                 0.5693,                 1.0825,                0.88155,                  1.336,             0.00028072,             0.00028072,             0.00028072
                     44,                 1.1755,                0.95647,                   1.37,                0.90445,                0.74596,                0.81271,                0.58643,                 1.0647,                0.83015,                 1.3265,             0.00024772,             0.00024772,             0.00024772
                     45,                 1.1563,                0.90465,                 1.3405,                0.90932,                0.75949,                0.82226,                0.59684,                 1.0467,                0.80145,                 1.3109,             0.00021471,             0.00021471,             0.00021471
                     46,                 1.1514,                0.89147,                 1.3425,                0.94159,                0.74162,                0.81679,                0.58692,                 1.0438,                 0.8222,                 1.3148,              0.0001817,              0.0001817,              0.0001817
                     47,                 1.1896,                0.92043,                 1.3577,                0.94084,                0.74307,                0.80844,                 0.5847,                 1.0641,                0.81347,                 1.3145,              0.0001487,              0.0001487,              0.0001487
                     48,                 1.1661,                0.92336,                 1.3476,                0.93068,                0.73433,                0.81429,                0.58629,                 1.0407,                0.80156,                 1.3008,             0.00011569,             0.00011569,             0.00011569
                     49,                 1.1434,                0.90456,                 1.3659,                0.93224,                0.75425,                0.81993,                0.59029,                 1.0308,                0.80274,                  1.299,             8.2683e-05,             8.2683e-05,             8.2683e-05
