                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.8365,                 4.8874,                 4.2989,                 0.0003,                0.06356,                0.00023,                 0.0001,                 3.5987,                  4.884,                 4.0835,               0.070789,              0.0032456,              0.0032456
                      1,                 3.7464,                  4.437,                 4.1213,                0.00032,                0.01483,                0.00019,                  9e-05,                 3.5895,                  4.713,                 4.0267,               0.040659,              0.0064487,              0.0064487
                      2,                 3.4226,                 4.1029,                 3.8955,                0.00124,                0.13704,                0.00214,                0.00069,                 3.4659,                 4.6317,                 3.9468,               0.010397,              0.0095198,              0.0095198
                      3,                 3.1185,                 3.6843,                 3.4467,                0.01089,                 0.0316,                0.00342,                0.00109,                 3.0641,                 5.4495,                  4.404,               0.009406,               0.009406,               0.009406
                      4,                 2.9354,                 3.3672,                 3.1413,                0.03722,                0.21888,                0.03483,                 0.0119,                 2.9901,                 28.879,                 4.2972,               0.009406,               0.009406,               0.009406
                      5,                 2.7554,                 2.9648,                 2.9208,                0.27873,                0.23992,                0.16245,                0.07942,                 2.4994,                 41.746,                 3.1898,               0.009208,               0.009208,               0.009208
                      6,                 2.5679,                 2.7494,                 2.7069,                0.21305,                0.23417,                0.12119,                0.05729,                 2.4257,                 3.6386,                 2.6847,                0.00901,                0.00901,                0.00901
                      7,                 2.3904,                  2.468,                 2.5638,                0.39899,                0.31913,                0.28187,                0.14393,                 2.0814,                 5.9923,                 2.4772,               0.008812,               0.008812,               0.008812
                      8,                 2.2761,                 2.2638,                 2.4067,                0.50972,                0.47208,                0.45451,                0.22591,                 1.9369,                 2.4623,                 2.2294,               0.008614,               0.008614,               0.008614
                      9,                 2.1322,                 2.1645,                 2.3339,                 0.5728,                0.47346,                0.48693,                0.24427,                 1.9435,                 3.0106,                 2.2131,               0.008416,               0.008416,               0.008416
                     10,                 2.0866,                 2.1071,                 2.2388,                0.63847,                0.47863,                 0.5205,                0.29231,                 1.9085,                 2.0507,                 2.1786,               0.008218,               0.008218,               0.008218
                     11,                 1.9872,                 1.9426,                  2.162,                0.53018,                0.52286,                0.50277,                0.26576,                 1.8033,                 2.1952,                 2.1008,                0.00802,                0.00802,                0.00802
                     12,                  1.888,                 1.8417,                 2.0878,                0.65465,                 0.4683,                0.51016,                0.30718,                 1.6959,                   1.84,                 2.0132,               0.007822,               0.007822,               0.007822
                     13,                 1.8497,                 1.7569,                 2.0009,                 0.6543,                0.56075,                0.61471,                0.36312,                 1.6484,                 1.6532,                   1.96,               0.007624,               0.007624,               0.007624
                     14,                 1.7758,                 1.7236,                 1.9801,                0.77087,                0.49464,                0.61615,                0.38247,                 1.6229,                 1.8347,                 1.9044,               0.007426,               0.007426,               0.007426
                     15,                 1.6858,                 1.5935,                 1.8876,                0.76592,                0.61607,                0.63114,                0.39224,                 1.6745,                  1.556,                  1.935,               0.007228,               0.007228,               0.007228
                     16,                 1.6788,                 1.5331,                 1.8751,                0.75874,                0.61793,                 0.6425,                0.41873,                 1.4822,                 1.4709,                 1.7733,                0.00703,                0.00703,                0.00703
                     17,                 1.6199,                 1.4949,                  1.827,                0.78398,                0.59066,                0.64084,                0.42656,                 1.4729,                 1.5228,                 1.7601,               0.006832,               0.006832,               0.006832
                     18,                 1.5579,                 1.4253,                 1.7632,                0.80798,                0.60513,                 0.6849,                0.45264,                 1.5061,                 1.3424,                 1.8004,               0.006634,               0.006634,               0.006634
                     19,                 1.5356,                  1.448,                 1.7572,                0.77228,                0.60969,                0.66167,                0.44419,                 1.3901,                  1.298,                 1.6816,               0.006436,               0.006436,               0.006436
                     20,                 1.5312,                 1.3863,                  1.716,                 0.8371,                0.61302,                0.68683,                0.43727,                 1.4781,                 1.3553,                 1.7504,               0.006238,               0.006238,               0.006238
                     21,                 1.5286,                 1.3673,                  1.743,                0.83361,                0.62531,                0.71294,                0.47381,                 1.4145,                 1.2604,                 1.7041,                0.00604,                0.00604,                0.00604
