                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                   3.74,                 4.8473,                 4.4437,                0.00076,                0.16111,                0.00054,                0.00016,                 3.5264,                 4.9623,                 4.1535,                 0.0973,                 0.0003,                 0.0003
                      1,                 3.7408,                 4.8425,                 4.3402,                 0.0005,                0.16667,                0.00047,                0.00014,                 3.5373,                 4.9029,                 4.1441,               0.093686,             0.00068614,             0.00068614
                      2,                 4.1056,                 4.7197,                 4.3318,                 0.0005,                0.16667,                0.00049,                0.00015,                 3.5538,                 4.8364,                 4.1336,               0.090056,              0.0010564,              0.0010564
                      3,                 3.6558,                 4.7819,                 4.2896,                0.00051,                0.16667,                0.00046,                0.00014,                 3.5624,                  4.787,                 4.1231,               0.086411,              0.0014109,              0.0014109
                      4,                 3.8587,                  4.745,                 4.2423,                 0.0005,                0.16667,                0.00047,                0.00016,                  3.567,                 4.7635,                 4.1175,                0.08275,              0.0017495,              0.0017495
                      5,                 3.6999,                 4.6469,                 4.2267,                0.00051,                0.16667,                0.00045,                0.00014,                 3.5718,                 4.7407,                 4.1114,               0.079072,              0.0020723,              0.0020723
                      6,                 3.8913,                 4.4983,                 4.2559,                0.00051,                0.16667,                0.00053,                0.00015,                 3.5792,                 4.7199,                 4.1053,               0.075379,              0.0023792,              0.0023792
                      7,                 3.7399,                 4.5933,                 4.1953,                0.00051,                0.16667,                0.00053,                0.00016,                 3.5829,                 4.7034,                 4.1003,                0.07167,              0.0026703,              0.0026703
                      8,                 3.9379,                 4.6099,                 4.1658,                 0.0005,                0.16667,                0.00052,                0.00017,                  3.588,                  4.686,                 4.0946,               0.067946,              0.0029456,              0.0029456
                      9,                 3.8298,                 4.3855,                 4.1582,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.5933,                 4.6706,                 4.0884,               0.064205,               0.003205,               0.003205
                     10,                 4.0422,                 4.4266,                 4.1486,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.6048,                 4.6596,                 4.0829,               0.060449,              0.0034486,              0.0034486
                     11,                 3.5686,                 4.3813,                 4.1237,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.6144,                 4.6496,                 4.0775,               0.056676,              0.0036763,              0.0036763
                     12,                 3.7535,                 4.3708,                 4.1372,                 0.0005,                0.16667,                0.00052,                0.00017,                  3.622,                 4.6397,                  4.072,               0.052888,              0.0038882,              0.0038882
                     13,                 3.6267,                 4.3266,                 4.0624,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.6257,                 4.6348,                 4.0689,               0.049084,              0.0040843,              0.0040843
                     14,                 3.8269,                 4.2129,                 4.0812,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.6326,                 4.6259,                 4.0632,               0.045265,              0.0042645,              0.0042645
                     15,                 3.6715,                 4.2367,                 4.0733,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.6361,                 4.6216,                 4.0602,               0.041429,              0.0044289,              0.0044289
                     16,                 3.7043,                 4.2337,                 4.0503,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.6395,                  4.617,                 4.0575,               0.037577,              0.0045774,              0.0045774
                     17,                 3.9069,                 4.2136,                 4.0254,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.6469,                 4.6079,                 4.0526,                0.03371,              0.0047101,              0.0047101
                     18,                  3.892,                 4.2256,                 4.0253,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.6489,                 4.6021,                 4.0507,               0.029827,               0.004827,               0.004827
                     19,                 3.7129,                 3.9669,                 4.0245,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.6513,                 4.5968,                 4.0489,               0.025928,               0.004928,               0.004928
                     20,                 3.5608,                 4.0847,                 4.0029,                 0.0005,                0.16667,                0.00052,                0.00017,                  3.653,                 4.5857,                 4.0452,               0.022013,              0.0050132,              0.0050132
                     21,                 3.6607,                 3.8836,                 3.9198,                 0.0005,                0.16667,                0.00052,                0.00017,                   3.65,                 4.5778,                 4.0452,               0.018083,              0.0050825,              0.0050825
                     22,                 3.5733,                  4.018,                 3.9293,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.6455,                 4.5759,                 4.0465,               0.014136,               0.005136,               0.005136
                     23,                 3.5186,                 3.8634,                 3.9055,                 0.0005,                0.16667,                0.00052,                0.00017,                 3.6413,                 4.5687,                 4.0458,               0.010174,              0.0051737,              0.0051737
                     24,                  3.388,                 3.7357,                 3.8634,                0.00045,                0.03333,                0.00024,                  2e-05,                 3.6415,                 4.5493,                 4.0434,              0.0061955,              0.0051955,              0.0051955
                     25,                 3.3181,                  3.846,                 3.8393,                0.00045,                0.03333,                0.00024,                  2e-05,                 3.6446,                 4.5182,                 4.0381,                0.00505,                0.00505,                0.00505
                     26,                 3.4031,                  3.618,                 3.7974,                0.00044,                0.03333,                0.00024,                  2e-05,                 3.6259,                 4.5076,                 4.0331,                0.00505,                0.00505,                0.00505
                     27,                  3.114,                 3.5651,                 3.7529,                0.00043,                0.03333,                0.00023,                  2e-05,                 3.6088,                 4.5114,                 4.0306,               0.004852,               0.004852,               0.004852
                     28,                 3.4093,                 3.5208,                 3.7186,                0.00042,                0.03333,                0.00023,                  2e-05,                  3.598,                 4.4762,                 4.0184,               0.004654,               0.004654,               0.004654
                     29,                 3.1063,                 3.6554,                 3.6911,                0.00105,                0.09444,                0.00058,                0.00026,                  3.533,                 4.4089,                 3.9781,               0.004456,               0.004456,               0.004456
                     30,                 3.0492,                  3.421,                 3.5879,                0.00378,                0.46667,                0.01377,                0.00484,                 3.3038,                 4.2724,                 3.8285,               0.004258,               0.004258,               0.004258
                     31,                 2.9977,                 3.4281,                 3.6225,                0.00365,                0.49444,                0.01801,                0.00362,                 3.0867,                 4.3192,                 3.6799,                0.00406,                0.00406,                0.00406
                     32,                 3.1348,                 3.3488,                 3.4897,                0.01337,                0.03333,                0.04376,                0.01687,                 2.9046,                 4.0476,                  3.557,               0.003862,               0.003862,               0.003862
                     33,                 3.0897,                 3.4967,                 3.5251,                0.27593,                 0.0525,                0.07793,                0.03258,                 2.8867,                 3.9236,                  3.533,               0.003664,               0.003664,               0.003664
                     34,                 3.1301,                 3.3419,                 3.4575,                0.30277,                0.15706,                0.10745,                0.04222,                 2.8358,                 3.6604,                 3.4085,               0.003466,               0.003466,               0.003466
                     35,                 3.0265,                 3.3814,                 3.4383,                 0.8932,                0.05556,                0.10829,                0.05544,                  2.854,                 3.7074,                 3.4013,               0.003268,               0.003268,               0.003268
                     36,                 3.0202,                  3.184,                 3.3591,                0.59989,                0.08333,                 0.0878,                0.03972,                  2.847,                 4.0881,                 3.3656,                0.00307,                0.00307,                0.00307
                     37,                 2.8069,                 3.3636,                 3.3954,                0.29618,                0.24218,                0.19525,                0.08664,                 2.7937,                 3.6622,                 3.3563,               0.002872,               0.002872,               0.002872
                     38,                 2.8733,                 3.1807,                 3.3906,                0.33032,                0.17222,                0.18347,                0.07179,                 2.7596,                 6.1061,                  3.404,               0.002674,               0.002674,               0.002674
                     39,                 2.9807,                 3.2762,                 3.3165,                0.24624,                0.27555,                 0.2267,                0.08706,                 2.6694,                 4.0662,                 3.2371,               0.002476,               0.002476,               0.002476
                     40,                 2.9726,                 3.1346,                 3.3291,                0.28215,                0.26111,                0.18776,                0.07878,                 2.6685,                 4.7502,                 3.1654,               0.002278,               0.002278,               0.002278
                     41,                 2.7336,                 3.1643,                 3.2454,                0.39433,                0.34444,                0.32697,                0.12078,                 2.6574,                 3.6984,                 3.1585,                0.00208,                0.00208,                0.00208
                     42,                 2.7169,                 2.9583,                 3.1488,                0.28072,                0.37222,                0.25369,                0.10083,                 2.6813,                  3.656,                 3.1567,               0.001882,               0.001882,               0.001882
                     43,                 2.7583,                 3.0122,                 3.1729,                0.30881,                0.40445,                 0.2823,                0.10919,                 2.6609,                 3.5253,                 3.1245,               0.001684,               0.001684,               0.001684
                     44,                 2.7282,                 2.9611,                   3.16,                0.33238,                0.37222,                0.26935,                0.10935,                  2.643,                 3.2839,                 3.1275,               0.001486,               0.001486,               0.001486
                     45,                 2.8214,                 3.0988,                 3.1698,                0.36681,                0.37222,                0.28733,                0.12354,                 2.6061,                 3.2622,                 3.1091,               0.001288,               0.001288,               0.001288
                     46,                 2.8054,                 2.8263,                 3.0275,                0.23086,                0.26111,                0.26396,                0.11846,                 2.5562,                 3.3992,                 3.0482,                0.00109,                0.00109,                0.00109
                     47,                 2.7574,                 2.9505,                 3.2079,                0.28103,                 0.2955,                0.26787,                0.11475,                 2.5323,                 3.4214,                 3.0221,               0.000892,               0.000892,               0.000892
                     48,                 2.8246,                 3.0462,                 3.2349,                0.28337,                0.34444,                0.27442,                0.12538,                 2.4972,                 3.3305,                 3.0244,               0.000694,               0.000694,               0.000694
                     49,                  2.836,                  2.959,                 3.1504,                0.32345,                 0.3431,                0.26288,                0.12636,                 2.4998,                 3.1846,                 3.0083,               0.000496,               0.000496,               0.000496
