                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 1.4698,                 1.3018,                 1.6229,                0.83104,                0.63712,                0.70344,                0.44954,                  1.499,                 1.3319,                 1.6735,               0.005248,               0.005248,               0.005248
                     26,                 1.4354,                 1.2573,                  1.613,                0.83387,                 0.6193,                0.71482,                0.47533,                 1.4345,                 1.2044,                 1.6531,                0.00505,                0.00505,                0.00505
                     27,                 1.4246,                 1.2364,                  1.601,                0.88254,                0.67498,                0.75045,                0.50122,                 1.3627,                 1.1525,                 1.5919,               0.004852,               0.004852,               0.004852
                     28,                 1.3918,                 1.2249,                 1.6063,                 0.9038,                0.64103,                0.73798,                0.50041,                 1.4037,                 1.1596,                 1.6234,               0.004654,               0.004654,               0.004654
                     29,                 1.3758,                 1.1934,                 1.5661,                0.93793,                0.63914,                0.75614,                0.51592,                 1.3246,                 1.0901,                 1.5558,               0.004456,               0.004456,               0.004456
                     30,                 1.3813,                 1.1853,                 1.5717,                0.90015,                0.65813,                0.75387,                0.52537,                 1.2808,                 1.0472,                 1.5192,               0.004258,               0.004258,               0.004258
                     31,                 1.4028,                 1.1899,                 1.5638,                0.88619,                0.68352,                0.76429,                 0.5229,                  1.293,                 1.0732,                 1.5136,                0.00406,                0.00406,                0.00406
                     32,                 1.3639,                 1.1559,                 1.5279,                0.87581,                0.66077,                0.74275,                 0.5214,                 1.2764,                 1.0869,                 1.5174,               0.003862,               0.003862,               0.003862
                     33,                 1.3274,                 1.1265,                 1.5266,                0.88851,                0.68341,                0.77247,                0.53518,                 1.3056,                 1.0488,                 1.5422,               0.003664,               0.003664,               0.003664
                     34,                 1.3514,                 1.1364,                 1.5288,                0.89012,                0.70248,                0.78178,                0.53579,                  1.278,                 1.0215,                 1.5073,               0.003466,               0.003466,               0.003466
                     35,                 1.3122,                 1.0679,                 1.4909,                0.89244,                0.69824,                0.77259,                0.54952,                  1.253,                0.99802,                 1.4928,               0.003268,               0.003268,               0.003268
                     36,                 1.3315,                 1.1107,                 1.5033,                0.92705,                0.68321,                0.79414,                0.56044,                 1.2307,                0.94853,                 1.4565,                0.00307,                0.00307,                0.00307
                     37,                  1.291,                 1.0922,                 1.4932,                0.89976,                0.69828,                0.79087,                0.55679,                 1.2148,                0.96356,                 1.4599,               0.002872,               0.002872,               0.002872
                     38,                 1.2867,                 1.0775,                  1.487,                0.91098,                0.69817,                0.78823,                0.55617,                 1.2148,                0.94278,                 1.4505,               0.002674,               0.002674,               0.002674
                     39,                 1.2709,                 1.0348,                 1.4548,                0.92309,                0.70935,                0.79562,                0.56741,                 1.2036,                0.92576,                 1.4445,               0.002476,               0.002476,               0.002476
                     40,                  1.237,                 1.0384,                 1.4463,                0.90018,                0.71304,                0.79311,                0.56158,                 1.1921,                0.92324,                 1.4363,               0.002278,               0.002278,               0.002278
                     41,                 1.2231,                 1.0217,                 1.4382,                0.93845,                 0.7004,                0.80565,                0.57297,                 1.1812,                0.90648,                 1.4168,                0.00208,                0.00208,                0.00208
                     42,                 1.2319,                 1.0048,                 1.4367,                0.93499,                 0.7263,                0.81113,                0.59006,                 1.1445,                 0.8704,                 1.3958,               0.001882,               0.001882,               0.001882
                     43,                 1.2348,                0.99007,                  1.425,                0.87964,                0.73634,                0.80503,                0.59018,                 1.1594,                0.87958,                 1.4069,               0.001684,               0.001684,               0.001684
                     44,                 1.2127,                0.98426,                 1.4346,                0.93154,                0.70063,                 0.8019,                0.58415,                 1.1525,                 0.8738,                 1.3924,               0.001486,               0.001486,               0.001486
                     45,                 1.2315,                0.97175,                 1.4327,                0.89432,                0.73426,                0.80929,                0.58822,                 1.1541,                0.87256,                 1.3946,               0.001288,               0.001288,               0.001288
                     46,                 1.1984,                0.96414,                 1.4202,                0.94383,                0.71079,                0.81072,                0.58439,                 1.1397,                0.86386,                  1.388,                0.00109,                0.00109,                0.00109
                     47,                 1.1791,                0.95854,                 1.3816,                0.95249,                0.71519,                0.81728,                0.59549,                 1.1099,                0.85401,                 1.3585,               0.000892,               0.000892,               0.000892
                     48,                 1.1842,                0.93729,                 1.3853,                0.95487,                 0.7196,                0.81901,                0.60018,                 1.1149,                0.84509,                   1.37,               0.000694,               0.000694,               0.000694
                     49,                  1.196,                0.94919,                 1.4063,                0.94472,                0.72919,                0.81985,                 0.6033,                  1.119,                 0.8331,                  1.376,               0.000496,               0.000496,               0.000496
