                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.5211,                 1.3544,                 1.7163,                0.82744,                0.64036,                0.71135,                0.46368,                  1.364,                 1.2589,                 1.6389,                0.00604,                0.00604,                0.00604
                     22,                 1.4729,                 1.3136,                 1.6565,                0.84483,                0.62014,                0.71945,                0.49306,                 1.3819,                 1.2263,                 1.6479,               0.005842,               0.005842,               0.005842
                     23,                 1.4739,                 1.3283,                 1.6796,                0.88236,                0.62861,                 0.7312,                0.49684,                 1.3398,                 1.1721,                 1.6152,               0.005644,               0.005644,               0.005644
                     24,                 1.4689,                 1.2514,                 1.6587,                0.91444,                0.63886,                0.74597,                0.49417,                 1.3488,                 1.1543,                 1.6185,               0.005446,               0.005446,               0.005446
                     25,                 1.4369,                  1.247,                 1.6051,                 0.9247,                0.62018,                0.72713,                0.48882,                 1.2674,                 1.1738,                 1.5204,               0.005248,               0.005248,               0.005248
                     26,                 1.4182,                    1.2,                 1.6014,                0.91981,                0.64546,                 0.7567,                0.51932,                 1.2834,                 1.0853,                 1.5553,                0.00505,                0.00505,                0.00505
                     27,                 1.4001,                 1.2082,                 1.5857,                0.91809,                0.65833,                0.76307,                0.52747,                 1.2592,                 1.1525,                 1.5166,               0.004852,               0.004852,               0.004852
                     28,                  1.369,                 1.1763,                 1.5888,                0.86643,                0.69719,                0.76133,                0.51922,                 1.2665,                 1.1089,                 1.5282,               0.004654,               0.004654,               0.004654
                     29,                 1.3554,                 1.1458,                 1.5499,                0.86444,                0.69669,                0.76758,                0.52996,                 1.2287,                 1.0488,                 1.4963,               0.004456,               0.004456,               0.004456
                     30,                 1.3572,                 1.1586,                 1.5501,                0.91277,                0.69395,                0.78114,                0.55143,                 1.1965,                 1.0036,                 1.4662,               0.004258,               0.004258,               0.004258
                     31,                 1.3858,                 1.1514,                 1.5465,                0.92804,                0.69788,                 0.7808,                0.54016,                 1.2316,                 1.0487,                 1.4873,                0.00406,                0.00406,                0.00406
                     32,                 1.3261,                 1.1276,                 1.5084,                0.90997,                0.71512,                0.79076,                0.55625,                 1.1888,                 1.0036,                 1.4481,               0.003862,               0.003862,               0.003862
                     33,                 1.3072,                 1.0776,                 1.5047,                0.87588,                0.73624,                 0.7965,                0.56056,                 1.1972,                0.96713,                 1.4513,               0.003664,               0.003664,               0.003664
                     34,                 1.3344,                 1.1212,                 1.5126,                0.91548,                0.73863,                0.80169,                0.56865,                 1.1475,                0.95218,                 1.4328,               0.003466,               0.003466,               0.003466
                     35,                 1.2676,                 1.0523,                   1.47,                  0.899,                0.72729,                0.78249,                0.56123,                 1.1693,                0.97006,                 1.4546,               0.003268,               0.003268,               0.003268
                     36,                 1.2937,                 1.0627,                 1.4857,                 0.8969,                0.72764,                 0.7902,                0.57424,                 1.1294,                0.94231,                 1.3995,                0.00307,                0.00307,                0.00307
                     37,                 1.2739,                  1.078,                 1.4736,                0.91067,                0.72988,                0.80103,                0.57396,                 1.1336,                0.92824,                 1.4093,               0.002872,               0.002872,               0.002872
                     38,                 1.2634,                 1.0331,                 1.4695,                0.90649,                0.71937,                0.79651,                0.56856,                 1.1527,                0.94741,                 1.4059,               0.002674,               0.002674,               0.002674
                     39,                 1.2084,                 0.9884,                 1.4215,                0.93309,                0.72249,                0.80672,                 0.5903,                 1.1106,                0.93497,                 1.3835,               0.002476,               0.002476,               0.002476
                     40,                 1.2188,                      1,                 1.4222,                0.93404,                0.73326,                0.81981,                0.58809,                 1.0948,                0.90172,                 1.3724,               0.002278,               0.002278,               0.002278
                     41,                 1.1772,                0.96564,                 1.4057,                0.90687,                0.73419,                 0.8094,                0.59075,                 1.0748,                0.90965,                 1.3506,                0.00208,                0.00208,                0.00208
                     42,                 1.2114,                0.97807,                 1.4239,                0.95009,                0.71133,                 0.8236,                0.59541,                 1.0701,                0.86864,                 1.3402,               0.001882,               0.001882,               0.001882
                     43,                 1.2025,                0.95061,                 1.4045,                0.93799,                0.73013,                0.81916,                0.59609,                 1.0872,                0.86008,                 1.3691,               0.001684,               0.001684,               0.001684
                     44,                 1.1832,                0.93799,                 1.4175,                0.93106,                0.75435,                0.82011,                0.59774,                 1.0612,                0.85156,                 1.3517,               0.001486,               0.001486,               0.001486
                     45,                 1.1929,                 0.9377,                 1.4155,                0.95379,                0.72596,                0.81649,                0.59174,                 1.0611,                0.85595,                 1.3365,               0.001288,               0.001288,               0.001288
                     46,                  1.174,                0.93615,                 1.3977,                0.94586,                0.73715,                0.82113,                0.59429,                 1.0559,                0.85461,                 1.3287,                0.00109,                0.00109,                0.00109
                     47,                 1.1532,                0.92358,                 1.3677,                0.94423,                0.73658,                0.82113,                0.60287,                 1.0342,                 0.8268,                 1.3165,               0.000892,               0.000892,               0.000892
                     48,                 1.1547,                0.91328,                 1.3685,                0.93952,                0.74059,                0.82496,                 0.6059,                 1.0335,                0.82615,                 1.3196,               0.000694,               0.000694,               0.000694
                     49,                 1.1747,                0.92944,                 1.3912,                0.95048,                0.74655,                0.82518,                0.61434,                 1.0175,                0.81395,                 1.3077,               0.000496,               0.000496,               0.000496
