                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                  1.416,                 1.2549,                 1.7025,                0.82808,                 0.7101,                0.77916,                0.48549,                 1.4446,                  1.462,                 1.8078,                0.00406,                0.00406,                0.00406
                     32,                 1.4212,                 1.2707,                 1.7014,                0.85771,                 0.6817,                0.79171,                0.52353,                   1.29,                 1.2698,                 1.6859,               0.003862,               0.003862,               0.003862
                     33,                 1.4286,                 1.2728,                 1.7109,                0.84254,                 0.7019,                0.78899,                0.53371,                 1.2366,                 1.2855,                 1.6443,               0.003664,               0.003664,               0.003664
                     34,                 1.3731,                 1.2083,                 1.6769,                0.88898,                0.68542,                0.80715,                0.53593,                 1.2698,                 1.2501,                  1.647,               0.003466,               0.003466,               0.003466
                     35,                 1.3816,                 1.2061,                 1.6706,                0.84634,                0.71187,                0.82597,                0.51792,                 1.3652,                 1.2195,                 1.7298,               0.003268,               0.003268,               0.003268
                     36,                 1.3409,                 1.1704,                 1.6719,                0.87828,                0.67123,                0.81033,                0.52667,                 1.2817,                 1.1782,                 1.6806,                0.00307,                0.00307,                0.00307
                     37,                   1.36,                 1.2399,                 1.6757,                0.85043,                0.75257,                0.80303,                0.53385,                 1.3357,                 1.2298,                    1.7,               0.002872,               0.002872,               0.002872
                     38,                 1.3039,                 1.1273,                 1.6342,                0.91145,                0.73509,                0.84228,                0.54762,                 1.2238,                 1.1712,                 1.5875,               0.002674,               0.002674,               0.002674
                     39,                 1.3533,                 1.1679,                 1.6471,                0.86047,                0.71073,                 0.8289,                0.54916,                  1.246,                 1.1179,                 1.5979,               0.002476,               0.002476,               0.002476
                     40,                 1.2573,                 1.1273,                 1.5826,                0.80841,                0.77739,                 0.8368,                0.55689,                 1.1847,                 1.0613,                 1.5777,               0.002278,               0.002278,               0.002278
                     41,                 1.3141,                 1.1276,                 1.6149,                0.91659,                0.70961,                0.84436,                0.55894,                 1.2634,                 1.0462,                  1.643,                0.00208,                0.00208,                0.00208
                     42,                  1.329,                 1.1622,                 1.6521,                0.87202,                0.76508,                0.85264,                0.58643,                 1.1511,                 1.0997,                 1.5455,               0.001882,               0.001882,               0.001882
                     43,                 1.2792,                 1.1203,                 1.6275,                0.84998,                0.75954,                0.83018,                0.56582,                 1.1835,                 1.1035,                 1.5625,               0.001684,               0.001684,               0.001684
                     44,                 1.3252,                  1.151,                 1.6325,                0.87935,                0.73888,                0.85948,                 0.5869,                 1.2087,                 1.0567,                 1.5719,               0.001486,               0.001486,               0.001486
                     45,                 1.2507,                 1.0414,                 1.5536,                0.88893,                0.75598,                0.87003,                0.60036,                 1.1656,                0.98893,                 1.5618,               0.001288,               0.001288,               0.001288
                     46,                 1.2807,                 1.1228,                 1.6249,                0.82915,                0.74138,                0.83137,                0.57544,                 1.1988,                 1.0143,                 1.5867,                0.00109,                0.00109,                0.00109
                     47,                 1.2691,                 1.0686,                 1.5853,                0.83238,                0.73434,                0.84987,                0.58595,                 1.1679,                  1.029,                 1.5662,               0.000892,               0.000892,               0.000892
                     48,                 1.2559,                 1.0867,                 1.5283,                0.86274,                0.77635,                0.84974,                0.56968,                 1.1904,                 1.0164,                 1.5711,               0.000694,               0.000694,               0.000694
