                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.6338,                 4.7141,                 4.2909,                 0.0006,                0.12931,                0.00221,                0.00079,                 3.3874,                 4.7042,                 4.1124,                 0.0838,                 0.0018,                 0.0018
                      1,                 3.6837,                 4.4648,                  4.177,                0.00063,                0.13362,                0.00183,                 0.0007,                 3.4034,                 4.6418,                 4.0796,               0.066627,              0.0036267,              0.0036267
                      2,                 3.7871,                 4.3442,                 4.0958,                0.00081,                0.03879,                 0.0014,                0.00059,                 3.4218,                 4.5883,                 4.0465,               0.049378,              0.0053782,              0.0053782
                      3,                  3.593,                 4.0885,                 4.0247,                0.00063,                0.03017,                0.00103,                0.00042,                  3.431,                 4.5491,                  4.025,               0.032054,              0.0070545,              0.0070545
                      4,                 3.3304,                 3.8805,                 3.8681,                0.00099,                0.05044,                0.00121,                0.00046,                  3.435,                  4.444,                 4.0023,               0.014656,              0.0086555,              0.0086555
                      5,                 3.1203,                 3.6694,                 3.6114,                0.00257,                0.25037,                0.00367,                0.00122,                 3.1987,                 4.2764,                 3.8501,                0.00901,                0.00901,                0.00901
                      6,                 3.0395,                 3.4321,                 3.2932,                0.04123,                0.17993,                0.02083,                0.00604,                 3.0461,                 86.316,                 5.3836,                0.00901,                0.00901,                0.00901
                      7,                 2.8775,                 3.1867,                 3.1701,                0.21783,                0.18773,                0.14626,                0.05196,                 2.4738,                  5.683,                 3.1404,               0.008812,               0.008812,               0.008812
                      8,                 2.7048,                 3.0851,                 3.0034,                0.10249,                0.29283,                0.16136,                 0.0712,                 2.4489,                 17.541,                 3.3611,               0.008614,               0.008614,               0.008614
                      9,                 2.5039,                 2.7958,                 2.8052,                0.29703,                0.29162,                0.24832,                0.12039,                 2.1569,                 3.3223,                  2.941,               0.008416,               0.008416,               0.008416
                     10,                 2.5121,                 2.5789,                 2.7783,                0.50948,                0.30925,                0.34532,                0.17258,                 2.0141,                 2.4793,                 2.6157,               0.008218,               0.008218,               0.008218
                     11,                  2.369,                 2.4519,                 2.6282,                  0.353,                0.41471,                0.30653,                0.14334,                 1.9481,                 3.3291,                 2.4958,                0.00802,                0.00802,                0.00802
                     12,                 2.2137,                 2.3162,                 2.4668,                0.48597,                 0.4228,                0.38281,                0.18938,                 1.9274,                 3.0442,                 2.3367,               0.007822,               0.007822,               0.007822
                     13,                 2.1239,                 2.2694,                 2.4254,                0.60492,                0.48047,                0.49163,                0.26326,                 1.8004,                 2.5593,                 2.2031,               0.007624,               0.007624,               0.007624
                     14,                 2.0842,                  2.115,                 2.3425,                0.75527,                0.47073,                0.53184,                0.30945,                 1.7777,                 2.1599,                 2.1989,               0.007426,               0.007426,               0.007426
                     15,                 1.9647,                 1.9051,                  2.245,                0.48126,                0.57997,                0.58025,                0.33413,                 1.6635,                   2.36,                 2.0994,               0.007228,               0.007228,               0.007228
                     16,                 1.8617,                 1.8302,                  2.131,                0.77614,                0.62687,                0.65799,                0.34729,                 1.6545,                 2.4877,                 2.0495,                0.00703,                0.00703,                0.00703
                     17,                 1.8405,                 1.7689,                 2.0829,                0.45585,                0.33373,                0.33555,                0.18536,                 1.8768,                 3.1109,                 2.4489,               0.006832,               0.006832,               0.006832
                     18,                 1.8322,                 1.6885,                 2.0791,                0.72068,                 0.5794,                0.61495,                0.37021,                 1.5373,                 2.0643,                 1.9683,               0.006634,               0.006634,               0.006634
                     19,                 1.6979,                  1.652,                 2.0097,                0.54972,                0.57089,                0.56802,                 0.3809,                 1.3876,                 1.8492,                 1.8343,               0.006436,               0.006436,               0.006436
                     20,                  1.713,                 1.6111,                 1.9858,                0.72083,                0.73467,                 0.7176,                0.46006,                 1.3705,                 1.4847,                 1.7715,               0.006238,               0.006238,               0.006238
                     21,                 1.6332,                 1.5746,                 1.8976,                0.75612,                0.68903,                0.69637,                0.43529,                 1.3703,                 1.5671,                 1.7406,                0.00604,                0.00604,                0.00604
                     22,                 1.6006,                 1.4768,                 1.8722,                0.87126,                0.66932,                 0.7553,                0.45853,                 1.3773,                 1.5587,                 1.7267,               0.005842,               0.005842,               0.005842
                     23,                 1.5683,                 1.4289,                 1.8467,                0.84082,                0.62009,                0.73114,                0.48506,                  1.248,                 1.4942,                 1.6649,               0.005644,               0.005644,               0.005644
                     24,                 1.5252,                  1.419,                 1.8042,                0.80884,                0.66109,                0.75096,                0.49612,                 1.2739,                  1.504,                 1.6703,               0.005446,               0.005446,               0.005446
                     25,                 1.4948,                 1.3696,                 1.7906,                0.80627,                0.56273,                0.67237,                0.44382,                 1.3536,                 1.5594,                 1.7434,               0.005248,               0.005248,               0.005248
                     26,                  1.531,                 1.3782,                 1.7807,                 0.8763,                0.70072,                0.78066,                0.55141,                 1.1929,                 1.2257,                 1.5928,                0.00505,                0.00505,                0.00505
                     27,                 1.4331,                 1.2856,                  1.723,                0.82937,                0.68874,                0.77199,                0.51296,                 1.2357,                 1.2661,                 1.6119,               0.004852,               0.004852,               0.004852
                     28,                  1.463,                 1.2865,                 1.7027,                 0.7528,                0.58887,                0.62616,                0.38184,                 1.6239,                 1.6062,                 1.9292,               0.004654,               0.004654,               0.004654
                     29,                 1.4089,                 1.2689,                 1.7021,                0.82757,                0.71258,                0.77101,                0.53074,                 1.2864,                 1.1902,                 1.6236,               0.004456,               0.004456,               0.004456
                     30,                 1.4037,                 1.2309,                 1.6702,                 0.7615,                 0.6919,                0.72538,                 0.5104,                 1.1392,                 1.3475,                 1.5078,               0.004258,               0.004258,               0.004258
                     31,                 1.3629,                 1.1966,                 1.6275,                0.90522,                0.74404,                0.81513,                0.56483,                 1.1885,                 1.1833,                 1.5275,                0.00406,                0.00406,                0.00406
                     32,                 1.4001,                 1.1907,                 1.6228,                0.93995,                0.73716,                0.81662,                 0.5566,                 1.1596,                 1.1982,                 1.4999,               0.003862,               0.003862,               0.003862
                     33,                 1.4256,                 1.2461,                 1.6999,                0.88928,                0.70726,                0.81677,                0.56816,                 1.1442,                 1.1079,                 1.4871,               0.003664,               0.003664,               0.003664
                     34,                 1.3143,                 1.1531,                 1.6183,                0.90309,                0.74275,                 0.8506,                0.58408,                 1.0928,                 1.0338,                 1.4763,               0.003466,               0.003466,               0.003466
                     35,                 1.3471,                 1.1937,                 1.6216,                0.90797,                0.74707,                 0.8382,                0.59051,                  1.089,                   1.02,                 1.4589,               0.003268,               0.003268,               0.003268
                     36,                 1.3097,                 1.1439,                 1.5953,                0.89641,                0.73141,                0.82956,                0.57512,                  1.159,                 1.1511,                 1.5002,                0.00307,                0.00307,                0.00307
                     37,                 1.2923,                 1.1101,                  1.572,                0.88891,                0.76954,                0.84583,                0.59808,                 1.0225,                 1.0455,                 1.3926,               0.002872,               0.002872,               0.002872
                     38,                 1.2883,                 1.0831,                 1.5307,                0.87325,                0.72552,                0.81188,                0.57474,                 1.1006,                 1.1419,                  1.476,               0.002674,               0.002674,               0.002674
