                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.8944,                 4.8026,                 4.2157,                0.00038,                0.01535,                 0.0003,                 0.0001,                 3.6378,                   4.61,                  4.007,               0.070526,              0.0032749,              0.0032749
                      1,                 3.5996,                  4.321,                 3.9798,                0.00048,                0.02046,                 0.0003,                 0.0001,                 3.6201,                 4.5493,                 3.9289,               0.040395,              0.0064773,              0.0064773
                      2,                 3.1906,                 3.8382,                 3.5105,                0.04907,                0.07801,                0.02425,                0.00708,                 2.8599,                 3.8336,                 3.3531,               0.010133,              0.0095478,              0.0095478
                      3,                 2.9102,                 3.4517,                 3.0967,                0.06261,                0.17897,                0.04111,                0.01384,                 2.7216,                  15.73,                 3.6201,               0.009406,               0.009406,               0.009406
                      4,                 2.7075,                 3.0534,                 2.7787,                0.34709,                0.23736,                0.17395,                0.05743,                 2.3842,                      7,                  2.782,               0.009406,               0.009406,               0.009406
                      5,                 2.4818,                  2.481,                 2.5238,                0.38113,                0.33265,                 0.2692,                0.11552,                 2.1364,                 2.3852,                 2.2725,               0.009208,               0.009208,               0.009208
                      6,                 2.2751,                 2.2952,                 2.3693,                0.53361,                0.43296,                0.42837,                0.22228,                  1.899,                 2.1031,                 2.0549,                0.00901,                0.00901,                0.00901
                      7,                  2.052,                 2.0344,                 2.1269,                0.42696,                0.43022,                0.38971,                0.20582,                 1.8702,                 4.4454,                 2.0035,               0.008812,               0.008812,               0.008812
                      8,                 1.9494,                 1.8637,                 2.0139,                0.55866,                0.51126,                0.54894,                0.31288,                 1.6706,                 1.7909,                 1.8379,               0.008614,               0.008614,               0.008614
                      9,                 1.8548,                 1.7849,                 1.9029,                 0.7687,                  0.562,                0.59165,                0.34012,                 1.6235,                  1.943,                 1.8018,               0.008416,               0.008416,               0.008416
                     10,                 1.7846,                   1.68,                  1.854,                0.84044,                0.56216,                 0.6444,                0.40063,                 1.5684,                  1.499,                 1.6995,               0.008218,               0.008218,               0.008218
                     11,                 1.6957,                   1.57,                 1.7766,                0.83386,                0.58567,                0.66397,                0.42102,                 1.5672,                 1.4177,                 1.6785,                0.00802,                0.00802,                0.00802
                     12,                 1.6273,                 1.5153,                 1.7331,                0.81136,                0.61464,                0.68282,                0.43921,                   1.38,                 1.3364,                 1.5803,               0.007822,               0.007822,               0.007822
                     13,                 1.5907,                 1.4815,                 1.6781,                0.75897,                0.60053,                0.68461,                0.45368,                 1.3797,                 1.3718,                 1.5525,               0.007624,               0.007624,               0.007624
                     14,                 1.5103,                  1.341,                 1.6108,                0.81088,                 0.6659,                 0.7368,                0.47689,                 1.3423,                 1.1762,                 1.5251,               0.007426,               0.007426,               0.007426
                     15,                 1.5052,                 1.3303,                 1.6028,                0.89489,                0.64411,                0.76882,                0.52381,                 1.2727,                 1.1041,                 1.4767,               0.007228,               0.007228,               0.007228
                     16,                 1.4475,                 1.2595,                 1.5442,                 0.8374,                0.66515,                0.74875,                0.51515,                 1.2899,                 1.1209,                 1.4747,                0.00703,                0.00703,                0.00703
