                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.9916,                 5.2012,                 4.3005,                0.00037,                0.01429,                0.00038,                0.00013,                 3.7902,                 4.6412,                 4.0585,               0.070789,              0.0032456,              0.0032456
                      1,                 3.8643,                 4.5172,                 4.1398,                0.00036,                0.01429,                0.00033,                0.00012,                 3.7253,                 4.5168,                 4.0046,               0.040659,              0.0064487,              0.0064487
                      2,                 3.3078,                 4.0746,                 3.8306,                0.50063,                0.00357,                0.00032,                0.00011,                 3.3552,                 43.143,                 4.0999,               0.010397,              0.0095198,              0.0095198
                      3,                 3.0187,                 3.6054,                  3.266,                 0.5079,                0.20536,                0.00649,                0.00204,                 2.8912,                 104.91,                 4.6291,               0.009406,               0.009406,               0.009406
                      4,                 2.7741,                 3.3281,                 2.9572,                0.52777,                0.19107,                0.01911,                0.00644,                 2.7586,                 11.924,                 4.1272,               0.009406,               0.009406,               0.009406
                      5,                 2.6752,                   2.92,                 2.7162,                 0.6057,                0.13834,                0.06815,                0.02513,                  2.279,                 3.2246,                 2.5826,               0.009208,               0.009208,               0.009208
                      6,                 2.5542,                  2.818,                 2.6079,                0.61337,                0.19059,                0.09737,                0.03665,                 2.2378,                 2.4555,                 2.4408,                0.00901,                0.00901,                0.00901
                      7,                 2.5521,                 2.5191,                 2.5517,                0.67704,                0.22122,                0.15349,                0.06168,                 2.1976,                 2.2551,                 2.3995,               0.008812,               0.008812,               0.008812
                      8,                 2.4312,                 2.2926,                 2.3998,                0.67929,                0.21762,                0.14999,                0.05073,                 2.3987,                 2.9419,                 2.5379,               0.008614,               0.008614,               0.008614
                      9,                 2.2906,                 2.0662,                 2.2534,                0.73627,                0.25116,                0.25019,                0.10266,                 2.0296,                 2.0738,                  2.213,               0.008416,               0.008416,               0.008416
                     10,                 2.1737,                 1.9732,                 2.1667,                0.75281,                0.26429,                0.22666,                0.10366,                 1.9156,                 1.9939,                 2.0988,               0.008218,               0.008218,               0.008218
                     11,                 2.0895,                  1.807,                 2.0681,                 0.8039,                0.27321,                0.30433,                0.12823,                  1.941,                 1.7332,                 2.0137,                0.00802,                0.00802,                0.00802
                     12,                 2.0192,                 1.7554,                 2.0033,                0.87269,                0.28214,                0.33701,                0.15525,                 1.9201,                 1.6348,                 2.0133,               0.007822,               0.007822,               0.007822
                     13,                 1.9509,                 1.6466,                 1.9831,                 0.9078,                0.30804,                0.44064,                0.24088,                 1.7046,                 1.5296,                 1.8345,               0.007624,               0.007624,               0.007624
                     14,                 1.8838,                 1.5996,                 1.9043,                0.68973,                0.42897,                0.47298,                0.26424,                 1.5554,                 1.3383,                 1.7475,               0.007426,               0.007426,               0.007426
                     15,                 1.8271,                 1.4717,                 1.8576,                0.61847,                 0.4875,                0.48633,                0.27491,                 1.5597,                 1.3417,                 1.7203,               0.007228,               0.007228,               0.007228
                     16,                 1.7376,                 1.4304,                 1.7957,                0.62014,                 0.4898,                0.51843,                0.29983,                 1.4927,                 1.2651,                  1.642,                0.00703,                0.00703,                0.00703
                     17,                 1.6682,                 1.3731,                 1.7168,                0.64406,                0.47013,                0.51221,                0.28241,                  1.469,                  1.222,                 1.6171,               0.006832,               0.006832,               0.006832
                     18,                 1.6094,                 1.3231,                 1.6551,                0.66934,                 0.4875,                 0.5273,                0.30929,                 1.3786,                 1.2019,                 1.5459,               0.006634,               0.006634,               0.006634
                     19,                 1.5539,                 1.2941,                 1.6267,                0.69327,                 0.5028,                0.52233,                0.29027,                 1.3889,                 1.2553,                 1.5835,               0.006436,               0.006436,               0.006436
                     20,                 1.5863,                 1.3063,                 1.6797,                 0.8359,                0.52602,                0.58978,                0.35921,                 1.3774,                 1.1875,                 1.5489,               0.006238,               0.006238,               0.006238
                     21,                 1.5364,                 1.2425,                 1.5864,                0.82654,                0.51973,                 0.5979,                0.36707,                 1.3044,                 1.1202,                 1.5038,                0.00604,                0.00604,                0.00604
                     22,                 1.4769,                 1.2125,                 1.5539,                0.84978,                0.54226,                0.63091,                0.39899,                 1.2984,                 1.0871,                 1.4694,               0.005842,               0.005842,               0.005842
                     23,                 1.4609,                 1.1707,                 1.5339,                0.81808,                0.56131,                 0.6238,                0.39963,                 1.2654,                 1.0193,                 1.4528,               0.005644,               0.005644,               0.005644
                     24,                 1.4332,                  1.153,                  1.495,                0.82343,                   0.55,                0.63559,                0.41445,                 1.2087,                 1.0066,                 1.3918,               0.005446,               0.005446,               0.005446
                     25,                 1.3985,                 1.1251,                 1.4827,                0.83179,                0.59374,                0.65282,                0.42959,                 1.2029,                0.95091,                 1.3786,               0.005248,               0.005248,               0.005248
                     26,                 1.3397,                  1.069,                  1.475,                0.89974,                0.56559,                0.66589,                0.42358,                 1.2204,                0.98568,                 1.3749,                0.00505,                0.00505,                0.00505
                     27,                 1.3378,                 1.0716,                 1.4627,                0.94723,                0.54592,                0.64269,                0.41911,                 1.1914,                0.92531,                 1.3813,               0.004852,               0.004852,               0.004852
                     28,                 1.3212,                 1.0562,                 1.4385,                0.80062,                0.56845,                0.66654,                0.44605,                 1.1668,                 0.9393,                 1.3582,               0.004654,               0.004654,               0.004654
                     29,                 1.2982,                  1.021,                 1.4204,                0.75452,                0.62024,                0.68241,                0.45983,                 1.1257,                0.87309,                 1.3266,               0.004456,               0.004456,               0.004456
                     30,                 1.3216,                  1.027,                 1.4289,                0.91609,                0.58095,                0.70308,                0.44922,                 1.0996,                 0.8422,                 1.3094,               0.004258,               0.004258,               0.004258
                     31,                 1.2629,                 1.0149,                 1.3966,                0.91709,                0.60677,                0.69057,                0.48196,                 1.0865,                0.82743,                 1.3027,                0.00406,                0.00406,                0.00406
                     32,                 1.2526,                0.98134,                 1.3894,                0.87361,                0.64062,                0.72264,                0.47888,                 1.0808,                 0.8639,                 1.3046,               0.003862,               0.003862,               0.003862
                     33,                 1.2123,                0.95239,                 1.3903,                0.97403,                0.61481,                0.72525,                0.48056,                  1.092,                0.81901,                 1.3027,               0.003664,               0.003664,               0.003664
                     34,                 1.2479,                0.97981,                 1.3837,                0.85684,                0.62961,                 0.7054,                0.47894,                 1.0607,                0.83292,                 1.2653,               0.003466,               0.003466,               0.003466
                     35,                 1.1908,                0.91761,                 1.3059,                 0.8844,                0.66071,                 0.7277,                0.48187,                 1.0565,                0.84572,                 1.2501,               0.003268,               0.003268,               0.003268
                     36,                 1.2265,                0.96943,                 1.3703,                0.89347,                0.68095,                0.74123,                0.49694,                 1.0127,                0.82091,                 1.2409,                0.00307,                0.00307,                0.00307
                     37,                 1.1976,                 0.9478,                 1.3299,                0.90869,                0.69116,                0.76637,                0.50747,                 1.0364,                0.77976,                  1.243,               0.002872,               0.002872,               0.002872
                     38,                 1.1648,                0.88195,                  1.299,                 0.7684,                0.72083,                0.73785,                0.50455,                  1.012,                0.76837,                 1.2434,               0.002674,               0.002674,               0.002674
