                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                  3.457,                  5.168,                 4.3109,                0.00044,                0.09459,                0.00079,                0.00039,                 3.5437,                 4.9431,                 4.1596,             0.00030006,             0.00030006,             0.00030006
                      1,                 3.5069,                 4.9511,                 4.1784,                0.00044,                0.09459,                0.00037,                0.00017,                 3.5345,                 4.9069,                 4.1616,             0.00060458,             0.00060458,             0.00060458
                      2,                 3.1665,                 4.6471,                 3.8933,                0.00084,                 0.1258,                0.00056,                0.00023,                 3.4827,                  4.792,                 4.1947,             0.00089655,             0.00089655,             0.00089655
                      3,                 2.9294,                 4.3568,                 3.5809,                0.00133,                0.10779,                0.00081,                0.00025,                 3.4138,                 4.7551,                 4.1681,               0.001176,               0.001176,               0.001176
                      4,                 2.7704,                  3.988,                 3.2121,                0.00182,                0.11739,                0.00103,                0.00035,                 3.3637,                 4.6297,                 4.0232,              0.0014429,              0.0014429,              0.0014429
                      5,                 2.7269,                 3.7445,                 3.0281,                0.81761,                0.04082,                0.07205,                0.03015,                 3.0082,                 4.1258,                 3.3979,               0.001502,               0.001502,               0.001502
                      6,                 2.5536,                 3.4133,                 2.8224,                0.64119,                0.11224,                0.10343,                0.04625,                 2.7289,                 3.8828,                 2.9853,               0.001502,               0.001502,               0.001502
                      7,                 2.4231,                 3.1565,                 2.6837,                0.41069,                0.31415,                0.25858,                 0.1136,                 2.3444,                 3.0299,                 2.5447,               0.001469,               0.001469,               0.001469
                      8,                 2.2832,                 2.8191,                 2.5263,                0.75402,                0.18878,                0.27023,                0.12473,                 2.2231,                 4.0029,                 2.3705,               0.001436,               0.001436,               0.001436
                      9,                 2.1894,                 2.6003,                 2.4425,                0.47746,                0.48088,                0.46905,                 0.2629,                 1.9838,                  2.505,                 2.2561,              0.0014029,              0.0014029,              0.0014029
                     10,                 2.0559,                 2.3532,                 2.2929,                0.45883,                0.36732,                0.37178,                0.20278,                 2.1215,                 2.6232,                 2.2764,              0.0013699,              0.0013699,              0.0013699
                     11,                 2.0162,                 2.2395,                 2.2881,                0.46233,                 0.3758,                0.39235,                0.21408,                 1.9444,                 4.3743,                 2.2252,              0.0013369,              0.0013369,              0.0013369
                     12,                 1.9477,                 2.1175,                 2.1882,                0.53438,                0.43777,                0.44165,                0.18543,                  1.971,                 2.2021,                 2.1569,              0.0013039,              0.0013039,              0.0013039
                     13,                 1.9675,                 2.1068,                 2.1927,                0.64894,                0.52983,                0.57295,                0.33868,                 1.7562,                 1.9661,                 1.9666,              0.0012709,              0.0012709,              0.0012709
                     14,                 1.8674,                 1.9262,                  2.078,                0.50696,                 0.5268,                  0.557,                0.34791,                 1.6325,                 2.5059,                 1.8582,              0.0012379,              0.0012379,              0.0012379
                     15,                 1.7994,                 1.8739,                 2.0549,                0.70132,                0.58297,                0.62736,                0.37822,                 1.7053,                 1.5915,                  1.851,              0.0012049,              0.0012049,              0.0012049
                     16,                 1.6822,                 1.7548,                 1.9497,                0.65203,                0.55683,                0.62607,                 0.3917,                 1.7087,                 1.7119,                 1.8733,              0.0011719,              0.0011719,              0.0011719
                     17,                 1.6739,                  1.724,                  1.945,                0.84857,                0.58055,                0.66462,                0.42987,                 1.4937,                 1.5738,                 1.7448,              0.0011389,              0.0011389,              0.0011389
                     18,                 1.5924,                 1.6053,                 1.8783,                0.83138,                0.56661,                0.65375,                0.42029,                 1.5122,                 1.4899,                 1.7116,              0.0011059,              0.0011059,              0.0011059
                     19,                 1.6018,                 1.6022,                  1.876,                0.82459,                0.62629,                 0.6901,                0.43637,                 1.4107,                 1.4305,                 1.6695,              0.0010729,              0.0010729,              0.0010729
                     20,                 1.5095,                 1.4795,                 1.7843,                0.84995,                0.62406,                0.70425,                0.45897,                 1.3559,                 1.3621,                 1.6006,              0.0010399,              0.0010399,              0.0010399
                     21,                 1.5076,                 1.5279,                 1.7806,                0.91325,                0.59077,                0.69502,                0.45332,                 1.4855,                 1.3794,                 1.6386,              0.0010069,              0.0010069,              0.0010069
