                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.8621,                 4.9684,                  4.286,                0.00125,                  0.054,                0.00385,                 0.0015,                 3.5764,                 4.6125,                 4.0868,               0.070789,              0.0032456,              0.0032456
                      1,                 3.9071,                 4.5393,                 4.1213,                0.00126,                  0.054,                0.00116,                0.00049,                 3.5701,                 4.4934,                 4.0333,               0.040659,              0.0064487,              0.0064487
                      2,                 3.4671,                 4.2022,                 3.9613,                 0.0013,                  0.058,                0.00115,                0.00049,                 3.5643,                 4.4812,                 4.0236,               0.010397,              0.0095198,              0.0095198
                      3,                 3.1593,                 3.7584,                 3.4925,                0.05217,                0.06189,                0.02093,                 0.0053,                 2.9395,                 6.4672,                 4.2494,               0.009406,               0.009406,               0.009406
                      4,                 2.8858,                 3.3045,                 3.0917,                0.02575,                0.36668,                0.02937,                0.01316,                 2.8384,                 126.24,                 5.7618,               0.009406,               0.009406,               0.009406
                      5,                 2.7158,                 2.9463,                 2.8014,                0.15815,                0.18475,                0.07531,                0.02993,                 2.6811,                 9.8297,                 4.0339,               0.009208,               0.009208,               0.009208
                      6,                 2.5447,                 2.8083,                 2.6424,                0.33654,                0.26083,                0.22459,                0.09409,                 2.4426,                 4.3156,                 2.7778,                0.00901,                0.00901,                0.00901
                      7,                 2.4006,                 2.4056,                 2.4984,                0.38247,                0.29415,                0.33233,                0.14937,                 2.2774,                 3.6762,                 2.6493,               0.008812,               0.008812,               0.008812
                      8,                 2.2517,                 2.2407,                 2.3443,                0.54604,                 0.4247,                0.41947,                0.21295,                 2.0223,                 3.0338,                 2.4043,               0.008614,               0.008614,               0.008614
                      9,                 2.1138,                 2.1104,                 2.2345,                0.65739,                0.48102,                0.50978,                0.27818,                  1.967,                 2.3116,                 2.3018,               0.008416,               0.008416,               0.008416
                     10,                 2.0257,                 2.0082,                 2.1505,                0.56366,                0.53567,                 0.4376,                0.24363,                 1.9252,                 2.5533,                  2.274,               0.008218,               0.008218,               0.008218
                     11,                 1.9649,                 1.8556,                 2.0874,                0.63498,                0.49348,                0.51885,                0.29174,                 1.9643,                 2.0016,                 2.2436,                0.00802,                0.00802,                0.00802
                     12,                 1.8694,                 1.8186,                 1.9991,                0.64277,                0.48789,                 0.5208,                0.27356,                 1.9187,                 1.9506,                 2.2399,               0.007822,               0.007822,               0.007822
                     13,                 1.8358,                 1.7291,                 1.9776,                0.62954,                0.44201,                0.48035,                0.27596,                 1.8512,                 2.1217,                 2.2052,               0.007624,               0.007624,               0.007624
                     14,                 1.8056,                 1.6858,                 1.9605,                0.73397,                0.51762,                 0.5975,                0.35396,                 1.7684,                  1.872,                  2.117,               0.007426,               0.007426,               0.007426
                     15,                 1.7332,                 1.5901,                 1.9235,                0.76455,                0.54121,                 0.6221,                0.39236,                 1.6748,                 1.6306,                 2.0199,               0.007228,               0.007228,               0.007228
                     16,                 1.7074,                 1.5539,                 1.8614,                0.72909,                0.62219,                 0.6438,                0.39534,                 1.6476,                 1.6827,                 1.9845,                0.00703,                0.00703,                0.00703
                     17,                 1.6125,                 1.4958,                 1.7904,                0.52695,                0.44287,                 0.4227,                0.27339,                  1.678,                    3.4,                 2.0067,               0.006832,               0.006832,               0.006832
                     18,                 1.6098,                 1.4242,                 1.7543,                0.85774,                0.56746,                0.68304,                0.45028,                 1.5338,                 1.4876,                 1.8802,               0.006634,               0.006634,               0.006634
                     19,                 1.5564,                 1.3512,                 1.7346,                0.72357,                0.53332,                0.63279,                0.40556,                 1.5605,                 1.6456,                 1.9102,               0.006436,               0.006436,               0.006436
                     20,                 1.6001,                 1.3456,                 1.7404,                0.75249,                0.61638,                0.68122,                0.45619,                 1.4808,                 1.4875,                   1.82,               0.006238,               0.006238,               0.006238
                     21,                 1.5469,                 1.3578,                 1.7151,                0.70938,                0.54234,                0.60535,                 0.4089,                 1.4601,                 1.8095,                 1.7794,                0.00604,                0.00604,                0.00604
