                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                 1.9221,                 1.9074,                 2.0798,                0.70485,                0.49777,                0.58201,                0.33768,                 1.8361,                 1.8185,                 2.0778,              0.0013699,              0.0013699,              0.0013699
                     11,                 1.9191,                 1.7409,                 2.0369,                0.68527,                0.56155,                0.58501,                 0.3111,                 1.7984,                 1.8787,                 2.0964,              0.0013369,              0.0013369,              0.0013369
                     12,                 1.8529,                 1.7533,                 1.9742,                0.80742,                0.52802,                0.62797,                0.35668,                   1.79,                 1.9045,                 2.0688,              0.0013039,              0.0013039,              0.0013039
                     13,                 1.7722,                 1.6494,                 1.9145,                0.76512,                0.57996,                0.66399,                0.38032,                  1.675,                 1.6896,                 1.9718,              0.0012709,              0.0012709,              0.0012709
                     14,                 1.7396,                 1.6401,                 1.9082,                0.81661,                0.53704,                0.63601,                0.36229,                  1.773,                 1.7444,                 1.9552,              0.0012379,              0.0012379,              0.0012379
                     15,                 1.6426,                 1.5599,                 1.8061,                0.80128,                0.61104,                0.68895,                0.43803,                 1.6113,                 1.5401,                 1.8762,              0.0012049,              0.0012049,              0.0012049
                     16,                 1.6664,                 1.5711,                 1.8488,                0.83599,                0.57392,                0.67791,                0.43296,                 1.5989,                   1.62,                 1.9028,              0.0011719,              0.0011719,              0.0011719
                     17,                 1.6044,                 1.4714,                  1.785,                0.85055,                0.59552,                0.70262,                0.44425,                   1.52,                 1.5198,                 1.7852,              0.0011389,              0.0011389,              0.0011389
                     18,                  1.587,                 1.4169,                 1.7617,                0.86296,                0.61617,                0.70833,                0.45502,                 1.5215,                 1.4394,                 1.8179,              0.0011059,              0.0011059,              0.0011059
                     19,                 1.5457,                 1.4216,                 1.7318,                0.86541,                 0.6458,                0.73499,                0.48564,                 1.4477,                 1.3401,                 1.7132,              0.0010729,              0.0010729,              0.0010729
                     20,                 1.5384,                 1.4176,                  1.731,                0.85177,                0.58043,                0.70301,                0.46239,                 1.4343,                 1.4147,                 1.7604,              0.0010399,              0.0010399,              0.0010399
                     21,                 1.5255,                  1.372,                 1.7206,                0.74151,                0.66242,                0.71984,                0.45987,                 1.4339,                 1.3784,                 1.7144,              0.0010069,              0.0010069,              0.0010069
                     22,                 1.4904,                 1.3277,                 1.6852,                0.88521,                0.65315,                0.77281,                0.51669,                 1.3984,                 1.2555,                 1.6933,             0.00097386,             0.00097386,             0.00097386
                     23,                 1.4497,                 1.2561,                 1.6281,                0.86666,                0.63499,                 0.7534,                0.50772,                 1.3924,                  1.226,                 1.6809,             0.00094085,             0.00094085,             0.00094085
                     24,                 1.4315,                 1.2526,                 1.6161,                0.92732,                0.66727,                0.78569,                0.52873,                 1.3602,                 1.1577,                 1.6403,             0.00090785,             0.00090785,             0.00090785
                     25,                 1.4518,                 1.2558,                 1.6233,                0.83554,                0.70113,                0.76759,                0.51762,                   1.34,                 1.1632,                 1.5974,             0.00087484,             0.00087484,             0.00087484
                     26,                 1.4347,                 1.2511,                  1.586,                0.85441,                0.69085,                0.78904,                0.53304,                 1.3017,                 1.2366,                 1.5987,             0.00084184,             0.00084184,             0.00084184
                     27,                 1.3924,                 1.2193,                  1.569,                0.93278,                0.69397,                0.80704,                0.53869,                 1.3263,                 1.0998,                 1.5737,             0.00080883,             0.00080883,             0.00080883
                     28,                 1.3947,                  1.193,                 1.5886,                0.87681,                0.69337,                0.79433,                 0.5351,                 1.2981,                 1.1248,                 1.5877,             0.00077582,             0.00077582,             0.00077582
                     29,                 1.3553,                 1.1501,                 1.5638,                0.87018,                0.73656,                0.82063,                0.56475,                 1.2275,                 1.0312,                  1.497,             0.00074282,             0.00074282,             0.00074282
                     30,                 1.3293,                 1.1459,                 1.5221,                0.88173,                0.74929,                0.83099,                 0.5657,                 1.2283,                 1.0315,                 1.5109,             0.00070981,             0.00070981,             0.00070981
                     31,                  1.318,                 1.0996,                 1.4983,                0.89417,                0.72712,                   0.82,                0.54297,                 1.2584,                  1.021,                 1.5199,              0.0006768,              0.0006768,              0.0006768
                     32,                 1.3332,                 1.1096,                  1.511,                0.87026,                0.71588,                0.80873,                0.55852,                 1.2759,                 1.1391,                 1.5353,              0.0006438,              0.0006438,              0.0006438
                     33,                  1.316,                 1.1118,                 1.5243,                0.91126,                0.73179,                 0.8325,                0.57507,                 1.2369,                 1.0043,                 1.5002,             0.00061079,             0.00061079,             0.00061079
                     34,                 1.3134,                 1.0745,                 1.5144,                0.91787,                0.73593,                0.84103,                0.57806,                 1.2208,                0.97178,                 1.4716,             0.00057778,             0.00057778,             0.00057778
                     35,                 1.2763,                 1.0466,                 1.4848,                0.92151,                0.72762,                0.84149,                0.59475,                 1.1994,                0.97961,                 1.4521,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.2905,                  1.051,                 1.4839,                0.90232,                0.75683,                0.83936,                0.57102,                 1.2278,                0.95419,                 1.5027,             0.00051177,             0.00051177,             0.00051177
                     37,                 1.3179,                 1.0567,                 1.4994,                0.89771,                0.73837,                0.83353,                0.57607,                 1.2334,                0.96377,                 1.5066,             0.00047876,             0.00047876,             0.00047876
                     38,                 1.2615,                  1.039,                 1.4613,                0.91201,                0.75546,                0.84978,                0.58165,                 1.2153,                0.95967,                 1.4726,             0.00044576,             0.00044576,             0.00044576
                     39,                 1.2343,                0.97839,                 1.4095,                0.93838,                0.74352,                0.84591,                0.57759,                 1.2311,                0.92301,                 1.4935,             0.00041275,             0.00041275,             0.00041275
                     40,                  1.279,                 1.0036,                 1.4878,                0.90819,                 0.7243,                0.84778,                0.60571,                 1.1823,                0.92745,                 1.4637,             0.00037974,             0.00037974,             0.00037974
                     41,                 1.2236,                 0.9691,                 1.4279,                0.91848,                0.77717,                0.85819,                0.60438,                 1.1781,                0.87943,                 1.4642,             0.00034674,             0.00034674,             0.00034674
                     42,                 1.2158,                0.95774,                 1.4258,                 0.9133,                0.78043,                0.85859,                0.60654,                 1.1634,                0.88097,                 1.4102,             0.00031373,             0.00031373,             0.00031373
                     43,                 1.2405,                 0.9762,                 1.4261,                0.90211,                0.77368,                0.85836,                0.61567,                 1.1652,                0.87227,                 1.4257,             0.00028072,             0.00028072,             0.00028072
                     44,                 1.2012,                0.95121,                 1.4057,                0.91323,                0.77039,                 0.8594,                0.62168,                 1.1322,                0.89576,                 1.4035,             0.00024772,             0.00024772,             0.00024772
                     45,                 1.1858,                0.96719,                 1.3883,                0.88374,                0.80002,                 0.8611,                0.61442,                 1.1102,                0.88974,                 1.3852,             0.00021471,             0.00021471,             0.00021471
                     46,                 1.1684,                0.92998,                 1.4015,                 0.9227,                0.78876,                0.86568,                0.63296,                 1.1091,                0.84173,                 1.3867,              0.0001817,              0.0001817,              0.0001817
                     47,                  1.194,                0.92607,                 1.3805,                0.90909,                0.79082,                0.86689,                0.62113,                 1.1082,                0.85778,                  1.386,              0.0001487,              0.0001487,              0.0001487
                     48,                 1.1727,                0.90578,                 1.3832,                0.92896,                0.79265,                0.87437,                0.62783,                 1.1025,                0.83026,                 1.3908,             0.00011569,             0.00011569,             0.00011569
                     49,                  1.121,                0.88366,                 1.3629,                0.91873,                0.80585,                0.87499,                0.63147,                 1.0938,                0.81465,                 1.3816,             8.2683e-05,             8.2683e-05,             8.2683e-05
