                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.8042,                 4.8336,                 4.3216,                 0.0004,                 0.0939,                0.00056,                0.00016,                 3.6629,                 4.8233,                 4.1006,               0.070789,              0.0032456,              0.0032456
                      1,                 3.7482,                 4.4463,                 4.1459,                0.00055,                0.02817,                0.00044,                0.00016,                 3.6722,                 4.6715,                 4.0536,               0.040659,              0.0064487,              0.0064487
                      2,                 3.4582,                 3.9872,                 3.8705,                0.00066,                0.03521,                0.00172,                0.00059,                 3.6338,                 4.6111,                 4.0424,               0.010397,              0.0095198,              0.0095198
                      3,                 3.1402,                 3.7881,                 3.4875,                0.03504,                0.19407,                0.00851,                0.00316,                 3.0736,                 57.518,                 4.6579,               0.009406,               0.009406,               0.009406
                      4,                 2.8658,                 3.3018,                  3.145,                0.14683,                0.35402,                0.10348,                0.03389,                 2.8215,                 92.167,                 4.1693,               0.009406,               0.009406,               0.009406
                      5,                 2.7237,                 2.9235,                 2.8871,                0.35054,                0.15569,                0.14209,                0.04094,                 2.6871,                 6.8338,                  3.062,               0.009208,               0.009208,               0.009208
                      6,                 2.5657,                 2.7139,                 2.7343,                0.26174,                 0.1942,                0.14806,                0.05692,                 2.6281,                 4.9002,                 3.0202,                0.00901,                0.00901,                0.00901
                      7,                 2.3856,                 2.4651,                 2.5343,                0.41756,                0.34171,                0.38325,                0.18101,                 2.1814,                  2.755,                 2.4771,               0.008812,               0.008812,               0.008812
                      8,                 2.2556,                 2.3026,                 2.4135,                0.56217,                0.38377,                0.43362,                0.20796,                 2.1986,                 5.6577,                 2.4842,               0.008614,               0.008614,               0.008614
                      9,                 2.1843,                 2.1183,                 2.3289,                0.66007,                0.40515,                0.47069,                0.23413,                 2.0242,                 2.3357,                 2.3501,               0.008416,               0.008416,               0.008416
                     10,                 2.0532,                 2.0252,                 2.2068,                0.64081,                0.49448,                0.53021,                0.25892,                 2.0349,                 2.0815,                 2.3433,               0.008218,               0.008218,               0.008218
                     11,                 1.9834,                 1.8573,                 2.1424,                0.69225,                0.49581,                0.54965,                0.29631,                 1.9748,                 3.2556,                  2.257,                0.00802,                0.00802,                0.00802
                     12,                 1.8997,                 1.8136,                 2.0855,                0.70008,                0.57905,                0.62334,                0.38034,                 1.7444,                 1.7779,                 2.0703,               0.007822,               0.007822,               0.007822
                     13,                 1.8613,                 1.7648,                 2.0281,                0.73323,                0.58356,                0.64691,                0.36783,                 1.7732,                 1.7369,                 2.0753,               0.007624,               0.007624,               0.007624
                     14,                 1.7976,                 1.6738,                 1.9656,                0.78711,                0.59314,                0.67507,                0.41369,                 1.7058,                 1.6129,                 2.0131,               0.007426,               0.007426,               0.007426
                     15,                 1.7712,                 1.6079,                 1.9552,                0.75146,                0.56869,                0.64423,                0.37327,                 1.7283,                 1.7694,                 2.0364,               0.007228,               0.007228,               0.007228
                     16,                 1.7245,                 1.5987,                 1.9169,                0.83313,                0.60282,                0.68668,                0.41529,                 1.7222,                 1.5712,                 1.9937,                0.00703,                0.00703,                0.00703
                     17,                 1.6756,                 1.4709,                 1.8385,                0.78559,                0.53518,                  0.673,                0.43174,                 1.6551,                 1.7311,                 1.9727,               0.006832,               0.006832,               0.006832
                     18,                 1.6275,                 1.5004,                 1.8365,                0.84768,                0.64273,                0.72322,                 0.4643,                 1.5701,                 1.4149,                 1.8543,               0.006634,               0.006634,               0.006634
                     19,                 1.5875,                 1.3877,                 1.7749,                0.82857,                0.63774,                0.72081,                 0.4616,                 1.5508,                 1.3836,                 1.8721,               0.006436,               0.006436,               0.006436
                     20,                 1.5646,                 1.3961,                 1.7683,                0.84354,                  0.674,                0.75496,                0.50018,                 1.3944,                 1.3324,                 1.7163,               0.006238,               0.006238,               0.006238
