                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                 1.4931,                 1.3703,                 1.6234,                 0.7445,                0.59875,                 0.6414,                0.43284,                 1.2808,                  1.288,                 1.5437,               0.008218,               0.008218,               0.008218
                     11,                 1.4324,                  1.288,                 1.5861,                0.82503,                0.65095,                0.73412,                0.47378,                 1.3107,                 1.1434,                 1.5098,                0.00802,                0.00802,                0.00802
                     12,                 1.4096,                 1.2355,                 1.5543,                0.84481,                0.66676,                0.74497,                0.49471,                 1.1939,                 1.2229,                 1.4113,               0.007822,               0.007822,               0.007822
                     13,                 1.3642,                 1.1906,                 1.5038,                0.83693,                0.67191,                0.76466,                0.53129,                 1.1632,                 1.0037,                 1.4077,               0.007624,               0.007624,               0.007624
                     14,                 1.3465,                 1.1636,                 1.4782,                0.84071,                 0.6369,                0.74143,                0.51387,                 1.1483,                0.99859,                 1.3794,               0.007426,               0.007426,               0.007426
                     15,                    1.3,                 1.1083,                 1.4524,                0.86913,                0.71138,                0.78336,                0.54162,                 1.0619,                0.90961,                 1.3314,               0.007228,               0.007228,               0.007228
                     16,                 1.2539,                 1.0846,                 1.4351,                 0.8775,                 0.7138,                0.80529,                  0.574,                 1.0317,                0.89482,                 1.2992,                0.00703,                0.00703,                0.00703
                     17,                 1.2479,                 1.0482,                 1.4204,                0.85882,                0.71318,                0.75423,                0.51694,                 1.0712,                 1.0516,                 1.3178,               0.006832,               0.006832,               0.006832
                     18,                 1.2174,                 1.0123,                  1.398,                0.89217,                0.71178,                0.79399,                0.56092,                 1.0285,                0.83887,                  1.287,               0.006634,               0.006634,               0.006634
                     19,                 1.1868,                0.97796,                 1.3767,                0.89673,                0.72685,                0.81363,                0.57853,                0.99448,                0.82589,                  1.271,               0.006436,               0.006436,               0.006436
                     20,                 1.2067,                0.97217,                  1.372,                0.92423,                0.72797,                0.82496,                0.59432,                0.97545,                0.78968,                 1.2467,               0.006238,               0.006238,               0.006238
                     21,                  1.157,                0.95291,                 1.3467,                0.89385,                0.77007,                0.82839,                0.59942,                0.97091,                0.77699,                 1.2382,                0.00604,                0.00604,                0.00604
                     22,                 1.1429,                0.92094,                 1.3425,                0.93582,                0.75163,                0.83611,                0.60869,                0.92915,                0.74113,                 1.2164,               0.005842,               0.005842,               0.005842
                     23,                 1.1404,                0.90761,                 1.3378,                0.93891,                0.74815,                0.83117,                0.61655,                0.93326,                0.74429,                 1.2173,               0.005644,               0.005644,               0.005644
                     24,                  1.127,                 0.8903,                 1.3312,                0.94559,                0.75854,                0.85249,                0.61017,                 0.9298,                0.71148,                  1.205,               0.005446,               0.005446,               0.005446
                     25,                 1.0959,                0.85999,                 1.2865,                0.93762,                0.75714,                0.83674,                0.61385,                0.91255,                0.74413,                 1.1835,               0.005248,               0.005248,               0.005248
                     26,                 1.0781,                0.85289,                 1.2879,                0.93332,                0.75388,                0.83346,                0.60968,                0.90528,                0.70652,                 1.1867,                0.00505,                0.00505,                0.00505
                     27,                  1.075,                 0.8189,                 1.2732,                0.92165,                0.75597,                0.83881,                0.62867,                0.88738,                0.67765,                 1.1672,               0.004852,               0.004852,               0.004852
                     28,                 1.0534,                0.81199,                 1.2608,                0.92983,                0.76924,                0.84815,                0.62347,                0.88015,                0.67462,                 1.1639,               0.004654,               0.004654,               0.004654
                     29,                 1.0424,                0.79082,                 1.2518,                0.94284,                0.75389,                0.84454,                0.62728,                0.86421,                0.65454,                 1.1525,               0.004456,               0.004456,               0.004456
                     30,                 1.0228,                  0.785,                 1.2423,                0.94179,                0.75656,                 0.8449,                0.63136,                0.86151,                0.66276,                 1.1517,               0.004258,               0.004258,               0.004258
                     31,                 1.0163,                0.77251,                 1.2319,                0.93569,                0.78038,                0.85359,                0.64585,                0.83038,                0.62635,                 1.1231,                0.00406,                0.00406,                0.00406
                     32,                0.99625,                0.75332,                 1.2117,                0.95129,                0.75814,                0.84875,                0.62846,                0.84136,                0.63347,                 1.1333,               0.003862,               0.003862,               0.003862
                     33,                 1.0099,                0.76163,                 1.2311,                0.96615,                0.77602,                0.85924,                0.63521,                0.84158,                0.65242,                 1.1337,               0.003664,               0.003664,               0.003664
                     34,                0.97572,                0.74036,                 1.2153,                0.95048,                0.77737,                0.86268,                0.64104,                0.84665,                0.61476,                 1.1251,               0.003466,               0.003466,               0.003466
                     35,                0.95644,                0.71977,                 1.1862,                0.93569,                 0.7837,                 0.8615,                0.65059,                0.84432,                0.61577,                 1.1237,               0.003268,               0.003268,               0.003268
                     36,                0.97308,                0.72736,                 1.2012,                0.95329,                0.78921,                0.87603,                0.65423,                0.80611,                0.59008,                 1.0983,                0.00307,                0.00307,                0.00307
                     37,                0.96832,                0.72371,                 1.2133,                0.94792,                0.78677,                0.86813,                0.65264,                0.79325,                0.58491,                 1.0967,               0.002872,               0.002872,               0.002872
                     38,                0.96489,                0.71904,                 1.2063,                0.93054,                0.80342,                0.86959,                0.66216,                0.80624,                0.57355,                 1.0961,               0.002674,               0.002674,               0.002674
                     39,                0.93694,                0.69434,                 1.1685,                0.94277,                0.80571,                0.88029,                0.66199,                0.79241,                0.56751,                 1.0884,               0.002476,               0.002476,               0.002476
                     40,                0.93828,                0.67238,                 1.1759,                0.97599,                0.79662,                0.88025,                0.66882,                 0.7829,                0.55064,                 1.0834,               0.002278,               0.002278,               0.002278
                     41,                0.91278,                0.67036,                  1.166,                 0.9601,                0.80253,                0.87748,                0.66719,                0.77343,                0.55061,                 1.0808,                0.00208,                0.00208,                0.00208
                     42,                0.91903,                0.66595,                 1.1756,                0.94506,                0.81007,                0.88173,                0.66305,                0.79155,                0.54615,                 1.0829,               0.001882,               0.001882,               0.001882
                     43,                0.90616,                0.65987,                 1.1582,                0.94891,                0.81174,                0.88523,                 0.6712,                0.76784,                0.54301,                 1.0754,               0.001684,               0.001684,               0.001684
                     44,                0.92213,                0.67149,                  1.183,                0.95926,                 0.8164,                0.88331,                0.67335,                0.76613,                0.54795,                 1.0767,               0.001486,               0.001486,               0.001486
                     45,                0.88426,                0.63768,                 1.1375,                0.94966,                0.80726,                0.88895,                0.67639,                0.74547,                0.52342,                 1.0611,               0.001288,               0.001288,               0.001288
                     46,                0.89143,                0.64612,                 1.1457,                0.93953,                0.82148,                0.88519,                0.67824,                0.74891,                0.52656,                 1.0621,                0.00109,                0.00109,                0.00109
                     47,                0.86406,                0.63421,                 1.1433,                0.95414,                0.83085,                0.89051,                0.68191,                0.75274,                 0.5135,                 1.0669,               0.000892,               0.000892,               0.000892
                     48,                0.87181,                0.61791,                 1.1285,                0.95927,                0.83053,                0.88873,                0.68196,                0.74196,                0.51357,                 1.0614,               0.000694,               0.000694,               0.000694
                     49,                0.86115,                0.62499,                 1.1304,                0.96394,                0.82661,                0.89403,                0.68808,                  0.732,                0.50423,                 1.0505,               0.000496,               0.000496,               0.000496
