                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.5723,                 1.3906,                 1.7638,                0.79376,                0.64108,                0.70083,                0.45644,                 1.4566,                 1.2885,                 1.7243,               0.006238,               0.006238,               0.006238
                     21,                 1.5244,                 1.3675,                 1.7577,                0.83601,                0.65688,                0.70606,                0.47012,                 1.3888,                 1.3034,                 1.6908,                0.00604,                0.00604,                0.00604
                     22,                 1.4881,                 1.2881,                 1.6982,                0.69732,                0.55547,                0.59727,                0.40759,                 1.4961,                 1.8148,                 1.7717,               0.005842,               0.005842,               0.005842
                     23,                 1.5073,                 1.3036,                 1.7119,                0.85701,                0.64612,                0.72957,                0.48935,                 1.3774,                 1.1394,                 1.6583,               0.005644,               0.005644,               0.005644
                     24,                 1.4717,                 1.2447,                 1.6793,                0.89883,                0.61554,                0.70705,                0.47438,                 1.3838,                 1.3773,                 1.6585,               0.005446,               0.005446,               0.005446
                     25,                 1.4559,                 1.2487,                 1.6531,                0.89809,                0.67514,                0.75991,                0.51585,                 1.2993,                 1.0943,                 1.5885,               0.005248,               0.005248,               0.005248
                     26,                 1.4184,                 1.2006,                 1.6396,                0.90508,                 0.6653,                0.77544,                0.52597,                 1.3132,                 1.0614,                 1.5873,                0.00505,                0.00505,                0.00505
                     27,                 1.4006,                 1.2124,                 1.6103,                0.87658,                0.68188,                0.75983,                0.51259,                 1.3334,                 1.0685,                 1.5955,               0.004852,               0.004852,               0.004852
                     28,                 1.3775,                 1.1704,                 1.6167,                0.88142,                0.56646,                0.69724,                0.47123,                 1.3704,                 2.0458,                 1.6387,               0.004654,               0.004654,               0.004654
                     29,                 1.3533,                 1.1404,                   1.57,                0.92382,                0.69007,                0.78497,                0.55191,                 1.1908,                 1.0074,                 1.4913,               0.004456,               0.004456,               0.004456
                     30,                 1.3548,                 1.1336,                 1.5684,                0.89183,                 0.6729,                0.77334,                0.53675,                 1.2667,                 1.0457,                 1.5583,               0.004258,               0.004258,               0.004258
                     31,                 1.3404,                 1.1077,                 1.5392,                0.88791,                0.71994,                  0.786,                0.55002,                 1.1978,                0.99373,                 1.5095,                0.00406,                0.00406,                0.00406
                     32,                 1.3235,                 1.1232,                 1.5362,                0.93941,                0.61819,                0.74952,                0.51262,                 1.2846,                 1.6321,                 1.5636,               0.003862,               0.003862,               0.003862
                     33,                  1.293,                 1.0773,                 1.5296,                0.90847,                0.71835,                0.79502,                  0.565,                 1.2003,                 0.9528,                 1.5105,               0.003664,               0.003664,               0.003664
                     34,                 1.3264,                 1.0894,                 1.5429,                0.92967,                 0.7465,                0.80636,                0.56222,                 1.1843,                0.95405,                 1.4823,               0.003466,               0.003466,               0.003466
                     35,                 1.2625,                  1.029,                 1.4841,                0.92124,                0.73225,                0.80986,                0.58081,                 1.1166,                0.93097,                 1.4346,               0.003268,               0.003268,               0.003268
                     36,                 1.2848,                 1.0473,                 1.5025,                0.94571,                0.71999,                0.79563,                0.57452,                 1.1219,                 0.9422,                 1.4241,                0.00307,                0.00307,                0.00307
                     37,                 1.2657,                 1.0439,                 1.4911,                0.89108,                0.75793,                0.81464,                0.58443,                 1.1405,                0.91874,                 1.4492,               0.002872,               0.002872,               0.002872
                     38,                 1.2624,                 1.0201,                 1.4845,                0.90238,                0.73682,                0.81887,                0.58686,                 1.1241,                0.87867,                 1.4209,               0.002674,               0.002674,               0.002674
                     39,                 1.2249,                0.97069,                 1.4557,                0.92612,                0.74389,                0.81583,                 0.5924,                 1.0923,                 0.8756,                  1.396,               0.002476,               0.002476,               0.002476
                     40,                 1.2122,                0.97982,                 1.4469,                0.91214,                0.75765,                0.81774,                0.58848,                 1.1138,                0.89019,                 1.4299,               0.002278,               0.002278,               0.002278
                     41,                 1.1907,                0.96534,                 1.4446,                0.91409,                0.76863,                 0.8268,                0.60174,                 1.0803,                0.88302,                 1.3891,                0.00208,                0.00208,                0.00208
                     42,                 1.1958,                0.94694,                 1.4385,                0.94349,                0.74591,                0.82938,                0.60364,                 1.0821,                0.85787,                 1.3791,               0.001882,               0.001882,               0.001882
                     43,                 1.1993,                0.94888,                 1.4234,                0.93868,                0.73144,                0.81918,                0.59698,                 1.1036,                0.85301,                 1.4119,               0.001684,               0.001684,               0.001684
                     44,                 1.1494,                0.90419,                 1.4237,                0.92933,                0.76201,                0.83043,                0.59966,                 1.1111,                0.84353,                 1.4012,               0.001486,               0.001486,               0.001486
                     45,                 1.1968,                0.94602,                 1.4369,                0.93229,                0.76212,                0.82835,                0.60768,                 1.0641,                0.83306,                 1.3621,               0.001288,               0.001288,               0.001288
                     46,                 1.1457,                0.92042,                 1.4014,                0.92784,                0.76638,                0.82996,                0.60653,                 1.0708,                0.82783,                 1.3789,                0.00109,                0.00109,                0.00109
                     47,                 1.1351,                0.90117,                 1.3829,                0.94477,                0.76841,                0.83663,                0.60707,                 1.0626,                0.80913,                 1.3684,               0.000892,               0.000892,               0.000892
                     48,                 1.1479,                0.89715,                 1.3778,                0.93201,                0.77364,                0.82983,                 0.6126,                 1.0377,                0.81171,                 1.3532,               0.000694,               0.000694,               0.000694
                     49,                 1.1572,                0.91014,                 1.4062,                0.94713,                 0.7833,                0.83906,                0.62239,                 1.0152,                0.79191,                  1.345,               0.000496,               0.000496,               0.000496
