                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                 2.0611,                 1.8551,                 2.1261,                0.81823,                0.22619,                0.28634,                0.13954,                 1.9882,                 1.7716,                 2.0592,               0.005644,               0.005644,               0.005644
                     24,                 2.0107,                 1.7939,                 2.0671,                0.80151,                0.27778,                0.29644,                0.15678,                 1.7771,                 1.6397,                  1.931,               0.005446,               0.005446,               0.005446
                     25,                 1.9589,                 1.7503,                 2.0134,                0.83892,                0.24603,                0.30135,                  0.143,                 1.9847,                 1.6754,                 2.0271,               0.005248,               0.005248,               0.005248
                     26,                 1.8953,                 1.7027,                 1.9183,                0.84967,                0.30556,                 0.3674,                  0.195,                 1.6274,                 1.5646,                  1.803,                0.00505,                0.00505,                0.00505
                     27,                 1.8902,                 1.6653,                 1.9566,                0.85594,                0.27452,                0.34361,                0.19325,                  1.675,                 1.4974,                 1.8216,               0.004852,               0.004852,               0.004852
                     28,                 1.8998,                 1.6569,                 1.9932,                0.81988,                0.27381,                0.34664,                0.19751,                 1.6063,                 1.4638,                 1.7917,               0.004654,               0.004654,               0.004654
                     29,                 1.8648,                 1.6427,                 1.9447,                0.82903,                0.29762,                0.42026,                0.22497,                  1.639,                  1.435,                 1.8127,               0.004456,               0.004456,               0.004456
                     30,                 1.7644,                 1.4979,                 1.8784,                0.82745,                0.32143,                0.42178,                0.22145,                 1.6185,                 1.3908,                 1.7535,               0.004258,               0.004258,               0.004258
                     31,                 1.7498,                 1.6386,                 1.8543,                0.49912,                0.40218,                0.38365,                0.21269,                 1.5554,                 1.4142,                 1.7169,                0.00406,                0.00406,                0.00406
                     32,                 1.6926,                 1.5022,                 1.8073,                0.52673,                0.45238,                0.44433,                0.23293,                 1.5407,                 1.3476,                 1.7086,               0.003862,               0.003862,               0.003862
                     33,                 1.7333,                 1.5183,                 1.8267,                0.66573,                0.39286,                0.43966,                0.23556,                 1.5582,                 1.3418,                 1.7391,               0.003664,               0.003664,               0.003664
                     34,                 1.6414,                 1.4099,                 1.7403,                0.67511,                0.45635,                0.47912,                0.28121,                 1.4928,                 1.3122,                  1.668,               0.003466,               0.003466,               0.003466
                     35,                 1.6357,                 1.4281,                 1.7361,                0.55961,                0.43198,                0.47571,                0.27113,                 1.4473,                 1.3736,                 1.6481,               0.003268,               0.003268,               0.003268
                     36,                 1.5459,                 1.3355,                 1.7084,                0.54695,                0.48413,                0.46215,                0.26497,                 1.4183,                  1.296,                 1.6271,                0.00307,                0.00307,                0.00307
                     37,                 1.6111,                 1.3944,                 1.7095,                0.67379,                0.45118,                0.45117,                0.28685,                 1.4306,                 1.2711,                 1.6149,               0.002872,               0.002872,               0.002872
                     38,                 1.5121,                 1.3249,                 1.6508,                0.62423,                0.48016,                0.47249,                0.28758,                 1.3264,                 1.2257,                  1.575,               0.002674,               0.002674,               0.002674
                     39,                 1.6265,                 1.3837,                 1.7702,                0.81738,                0.46032,                0.50579,                 0.3227,                 1.3351,                 1.1661,                 1.5644,               0.002476,               0.002476,               0.002476
                     40,                 1.5267,                 1.3255,                 1.6705,                 0.7202,                0.45238,                0.49404,                0.31506,                  1.319,                 1.2005,                   1.56,               0.002278,               0.002278,               0.002278
                     41,                 1.5175,                 1.2825,                 1.7041,                0.72059,                0.47924,                0.49243,                0.31346,                 1.3768,                 1.2076,                  1.592,                0.00208,                0.00208,                0.00208
                     42,                 1.5189,                  1.317,                 1.6929,                0.70904,                 0.4881,                0.49392,                0.31958,                 1.2656,                   1.16,                 1.5196,               0.001882,               0.001882,               0.001882
                     43,                 1.4786,                 1.2702,                 1.6181,                0.72142,                0.49516,                 0.5175,                0.32797,                 1.2767,                 1.1568,                 1.5292,               0.001684,               0.001684,               0.001684
                     44,                 1.5398,                 1.2823,                 1.6646,                0.72856,                0.51687,                0.51803,                0.33198,                  1.302,                 1.1602,                  1.526,               0.001486,               0.001486,               0.001486
                     45,                 1.4185,                 1.1913,                 1.5511,                0.84647,                0.50397,                0.53072,                0.34328,                 1.2933,                 1.1541,                 1.5184,               0.001288,               0.001288,               0.001288
                     46,                 1.4543,                 1.2396,                 1.6228,                0.83514,                 0.5072,                0.53243,                0.35106,                 1.2581,                 1.1164,                 1.5067,                0.00109,                0.00109,                0.00109
                     47,                 1.4245,                  1.251,                 1.6163,                 0.7369,                0.51106,                0.53796,                0.34393,                  1.262,                  1.143,                 1.5175,               0.000892,               0.000892,               0.000892
                     48,                 1.4803,                 1.2397,                 1.6225,                0.80208,                0.50397,                 0.5349,                0.34199,                 1.2575,                 1.1379,                 1.5158,               0.000694,               0.000694,               0.000694
                     49,                  1.408,                 1.2021,                 1.5678,                0.74822,                 0.5119,                 0.5304,                0.34828,                  1.256,                 1.1182,                 1.5167,               0.000496,               0.000496,               0.000496
