                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                 2.6516,                 2.8975,                 2.7636,                0.58843,                  0.088,                0.04411,                0.01501,                 2.5419,                  3.204,                 2.7542,               0.008218,               0.008218,               0.008218
                     11,                 2.6199,                 2.7568,                 2.6689,                0.68122,                  0.192,                0.13997,                0.05135,                 2.2409,                  2.503,                 2.4655,                0.00802,                0.00802,                0.00802
                     12,                 2.4901,                 2.5548,                 2.5691,                0.66463,                0.19833,                0.15966,                0.06132,                 2.3269,                 3.0998,                 2.5289,               0.007822,               0.007822,               0.007822
                     13,                   2.49,                 2.4039,                  2.562,                0.65439,                  0.192,                0.18636,                0.08311,                 2.1829,                 3.0179,                 2.2917,               0.007624,               0.007624,               0.007624
                     14,                 2.4089,                 2.2961,                 2.4589,                0.71031,                   0.24,                0.23774,                0.10274,                 2.0402,                 2.9891,                 2.1596,               0.007426,               0.007426,               0.007426
                     15,                 2.3617,                 2.1659,                 2.3876,                0.71982,                  0.208,                 0.2725,                0.11824,                 2.1422,                 4.1896,                 2.2605,               0.007228,               0.007228,               0.007228
                     16,                 2.2615,                  2.192,                 2.3376,                0.75408,                   0.24,                  0.312,                0.14601,                 2.0807,                 3.3772,                 2.1652,                0.00703,                0.00703,                0.00703
                     17,                 2.2493,                 2.0354,                 2.2522,                0.77406,                0.21349,                0.24561,                 0.1274,                 2.0509,                 2.2128,                 2.1232,               0.006832,               0.006832,               0.006832
                     18,                 2.1709,                 1.9238,                  2.203,                 0.7549,                  0.276,                0.33528,                0.18528,                 1.8946,                 1.9055,                 2.0321,               0.006634,               0.006634,               0.006634
                     19,                 2.1371,                 1.9226,                 2.2042,                0.51304,                0.30662,                0.32604,                0.14819,                 2.1114,                 1.9341,                  2.174,               0.006436,               0.006436,               0.006436
                     20,                 2.0461,                 1.7931,                 2.0875,                0.61837,                0.38192,                0.35195,                0.18683,                 1.8321,                 1.8367,                 2.0238,               0.006238,               0.006238,               0.006238
                     21,                  2.058,                 1.7683,                 2.0904,                0.63313,                0.49471,                0.43687,                0.22796,                 1.8214,                  1.609,                 1.8811,                0.00604,                0.00604,                0.00604
                     22,                 1.9673,                 1.6575,                 2.0367,                0.48197,                0.47521,                  0.406,                0.21142,                 1.7177,                 1.5678,                 1.8512,               0.005842,               0.005842,               0.005842
                     23,                 1.9604,                 1.7338,                 2.0394,                0.80033,                0.40675,                0.45788,                0.26293,                 1.7071,                 1.4642,                 1.8289,               0.005644,               0.005644,               0.005644
                     24,                 1.9342,                 1.6402,                 1.9853,                0.40139,                0.46304,                0.45303,                0.27377,                 1.6282,                 1.4505,                 1.7675,               0.005446,               0.005446,               0.005446
                     25,                 1.8693,                 1.6185,                 1.9289,                0.64125,                0.43143,                0.45083,                0.26813,                 1.6688,                 1.4096,                 1.8121,               0.005248,               0.005248,               0.005248
                     26,                 1.8157,                 1.5439,                 1.8538,                0.66947,                0.42343,                0.45973,                0.26839,                 1.6365,                 1.3625,                 1.7831,                0.00505,                0.00505,                0.00505
                     27,                 1.8082,                 1.5109,                 1.8877,                0.69161,                0.42566,                0.44511,                0.25186,                 1.6598,                 1.3473,                 1.7852,               0.004852,               0.004852,               0.004852
                     28,                 1.8175,                 1.4852,                 1.8936,                 0.5346,                 0.4464,                0.46313,                0.28781,                 1.5554,                  1.325,                 1.7349,               0.004654,               0.004654,               0.004654
                     29,                 1.7915,                 1.4819,                 1.8906,                0.65647,                0.55042,                0.49852,                0.29534,                 1.5495,                 1.4179,                 1.7109,               0.004456,               0.004456,               0.004456
                     30,                 1.6996,                 1.3862,                 1.8075,                0.64715,                0.50267,                0.47682,                0.28039,                 1.4782,                 1.4023,                 1.6586,               0.004258,               0.004258,               0.004258
                     31,                 1.6677,                 1.4394,                 1.7696,                0.68756,                0.50305,                0.50798,                0.29626,                 1.4224,                 1.3268,                 1.6221,                0.00406,                0.00406,                0.00406
                     32,                 1.6036,                 1.3264,                 1.7326,                0.84001,                0.43124,                 0.5228,                0.32842,                 1.4196,                 1.2461,                 1.6017,               0.003862,               0.003862,               0.003862
                     33,                 1.6522,                 1.3556,                 1.7427,                0.85336,                 0.5057,                 0.5316,                0.36004,                 1.2993,                 1.2503,                 1.5608,               0.003664,               0.003664,               0.003664
                     34,                 1.5131,                 1.2609,                 1.6315,                0.74217,                0.52286,                0.54667,                0.35927,                 1.3142,                 1.1984,                 1.5372,               0.003466,               0.003466,               0.003466
                     35,                 1.5135,                 1.2755,                 1.6289,                0.76072,                0.49197,                0.54327,                0.33566,                 1.3552,                 1.1912,                 1.5423,               0.003268,               0.003268,               0.003268
                     36,                  1.474,                 1.2212,                 1.6142,                0.78323,                0.45855,                 0.5411,                0.34469,                 1.3056,                 1.2021,                 1.5263,                0.00307,                0.00307,                0.00307
                     37,                 1.5337,                   1.24,                 1.6203,                0.67324,                0.53467,                0.54022,                0.34563,                 1.2946,                 1.1212,                 1.5304,               0.002872,               0.002872,               0.002872
                     38,                 1.4297,                 1.1732,                 1.5766,                 0.5897,                0.51673,                0.51696,                0.34322,                  1.267,                 1.1457,                 1.4931,               0.002674,               0.002674,               0.002674
                     39,                 1.4924,                 1.2199,                 1.6526,                0.74552,                0.53067,                0.55432,                0.36009,                 1.2742,                 1.1267,                 1.4975,               0.002476,               0.002476,               0.002476
                     40,                 1.4313,                 1.1797,                 1.5852,                0.92329,                0.51739,                0.58547,                0.40264,                 1.2197,                 1.0898,                 1.4546,               0.002278,               0.002278,               0.002278
                     41,                 1.4016,                 1.1683,                  1.587,                0.82275,                0.51467,                0.57993,                0.38965,                 1.2676,                 1.1357,                 1.4683,                0.00208,                0.00208,                0.00208
                     42,                 1.4328,                 1.1794,                 1.6018,                0.90579,                0.47584,                0.56517,                0.38093,                 1.2105,                 1.1124,                  1.426,               0.001882,               0.001882,               0.001882
                     43,                 1.4042,                 1.1544,                 1.5454,                0.92616,                0.54064,                0.58379,                0.40025,                 1.1646,                 1.0351,                 1.4085,               0.001684,               0.001684,               0.001684
                     44,                 1.3887,                 1.1338,                 1.5528,                0.85433,                0.53506,                0.59263,                0.39729,                 1.1952,                 1.0402,                 1.4077,               0.001486,               0.001486,               0.001486
                     45,                 1.3093,                 1.0458,                  1.468,                0.84183,                0.56432,                0.60783,                0.43187,                  1.165,                 1.0063,                  1.386,               0.001288,               0.001288,               0.001288
                     46,                 1.3604,                 1.1018,                 1.5261,                0.80091,                0.56477,                0.60218,                0.42634,                 1.1516,                0.98987,                 1.3818,                0.00109,                0.00109,                0.00109
                     47,                 1.2995,                 1.0869,                 1.4759,                0.81009,                 0.5788,                0.60525,                0.42723,                 1.1634,                  1.036,                 1.3908,               0.000892,               0.000892,               0.000892
                     48,                 1.3493,                 1.1164,                 1.4998,                0.85742,                0.55671,                0.59834,                0.42644,                 1.1257,                 1.0041,                 1.3848,               0.000694,               0.000694,               0.000694
                     49,                 1.3428,                 1.0612,                 1.4729,                0.78633,                0.56801,                0.60439,                0.43007,                 1.1283,                0.98926,                 1.3663,               0.000496,               0.000496,               0.000496
