                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 4.0811,                 5.3009,                 4.2698,                0.00018,                0.00794,                 0.0001,                  6e-05,                 3.6593,                 5.0101,                 4.0731,                 0.0838,                 0.0018,                 0.0018
                      1,                  4.055,                 4.8135,                 4.1517,                0.00019,                0.00794,                 0.0001,                  6e-05,                 3.5926,                 4.7718,                 4.0111,               0.066627,              0.0036267,              0.0036267
                      2,                 3.8525,                 4.4593,                 4.0866,                0.00018,                0.00794,                 0.0001,                  6e-05,                 3.5331,                 4.6544,                 3.9663,               0.049378,              0.0053782,              0.0053782
                      3,                 3.8372,                 4.2654,                 4.0128,                0.00018,                0.00794,                  9e-05,                  5e-05,                 3.4953,                 4.5897,                 3.9346,               0.032054,              0.0070545,              0.0070545
                      4,                 3.5235,                 4.1589,                 3.9583,                0.00035,                0.01587,                0.00018,                 0.0001,                 3.4845,                 4.5945,                 3.9364,               0.014656,              0.0086555,              0.0086555
                      5,                 3.1398,                 3.8445,                 3.6944,                0.00049,                0.04365,                0.00033,                 0.0001,                  3.448,                 4.6157,                 3.9158,                0.00901,                0.00901,                0.00901
                      6,                 3.1045,                  3.726,                 3.4255,                 0.0015,                0.22222,                 0.0013,                0.00058,                 2.9134,                 253.22,                 3.9084,                0.00901,                0.00901,                0.00901
                      7,                 2.8908,                 3.4358,                 3.1986,                0.51099,                0.06349,                0.00906,                 0.0031,                 2.7894,                 4.4172,                 3.2782,               0.008812,               0.008812,               0.008812
                      8,                 2.8443,                 3.1346,                 2.9332,                0.54313,                0.13492,                0.03346,                0.01034,                 2.7479,                 21.197,                 4.0581,               0.008614,               0.008614,               0.008614
                      9,                 2.7656,                 3.1227,                 2.8697,                0.58235,                 0.0873,                0.04539,                0.01497,                 2.5915,                 4.4555,                 2.9873,               0.008416,               0.008416,               0.008416
                     10,                 2.7506,                  2.952,                 2.8767,                 0.0108,                0.05556,                0.00815,                0.00257,                 2.6552,                 36.078,                  3.317,               0.008218,               0.008218,               0.008218
                     11,                 2.6268,                 2.8621,                 2.7227,                0.55741,                0.07143,                0.02232,                0.00771,                 2.7488,                  6.307,                 3.1975,                0.00802,                0.00802,                0.00802
                     12,                 2.5842,                 2.7814,                 2.6675,                0.59856,                0.20851,                0.08554,                0.03187,                 2.3114,                 3.9499,                 2.5276,               0.007822,               0.007822,               0.007822
                     13,                  2.599,                 2.5315,                  2.638,                0.53914,                0.19444,                0.02489,                 0.0095,                 2.3559,                 4.2159,                 2.4564,               0.007624,               0.007624,               0.007624
                     14,                 2.5148,                 2.4376,                 2.5616,                0.61128,                0.17857,                 0.1002,                0.04108,                 2.3158,                 2.4339,                 2.4288,               0.007426,               0.007426,               0.007426
                     15,                 2.4697,                 2.2733,                 2.4743,                0.74807,                 0.1627,                0.17529,                0.07725,                 2.1923,                 2.0939,                 2.2605,               0.007228,               0.007228,               0.007228
                     16,                 2.4402,                 2.2407,                 2.4688,                0.70242,                0.20515,                0.18494,                0.08613,                 2.1446,                 2.0233,                 2.2223,                0.00703,                0.00703,                0.00703
                     17,                 2.3867,                  2.175,                 2.3836,                 0.7413,                0.20238,                0.19276,                0.08199,                 2.0803,                 2.1733,                 2.1835,               0.006832,               0.006832,               0.006832
                     18,                 2.2938,                 2.0671,                 2.3223,                0.72995,                0.20612,                0.18689,                0.08807,                 2.0382,                  2.595,                 2.1363,               0.006634,               0.006634,               0.006634
                     19,                 2.2812,                 1.9513,                 2.3095,                0.78681,                0.23491,                0.24271,                0.10166,                 2.0194,                 1.9184,                 2.0783,               0.006436,               0.006436,               0.006436
                     20,                  2.178,                 1.8286,                 2.1904,                0.75052,                   0.25,                0.24749,                0.12833,                 1.8144,                  1.731,                 1.9744,               0.006238,               0.006238,               0.006238
                     21,                  2.143,                 1.8465,                 2.1518,                 0.8163,                0.24598,                0.27412,                0.14931,                 1.8373,                 1.6581,                 1.9537,                0.00604,                0.00604,                0.00604
                     22,                  2.025,                 1.7016,                 2.0856,                 0.7801,                0.30952,                0.31961,                0.18262,                 1.7461,                 1.5855,                 1.8922,               0.005842,               0.005842,               0.005842
                     23,                 2.0032,                 1.7221,                  2.066,                0.80338,                0.30159,                  0.336,                 0.1851,                  1.722,                 1.5265,                 1.8968,               0.005644,               0.005644,               0.005644
                     24,                 1.9141,                 1.5723,                 1.9861,                0.86552,                0.26966,                0.39433,                  0.211,                 1.6343,                 1.4874,                 1.8118,               0.005446,               0.005446,               0.005446
                     25,                 1.9089,                 1.6454,                 1.9853,                0.44627,                0.38889,                0.37264,                0.19583,                 1.7039,                 1.4821,                 1.8303,               0.005248,               0.005248,               0.005248
                     26,                  1.859,                 1.5775,                  1.884,                0.89075,                0.31746,                0.40496,                0.22747,                 1.5984,                 1.3948,                  1.747,                0.00505,                0.00505,                0.00505
                     27,                  1.793,                 1.5124,                 1.8987,                0.64488,                0.43172,                0.44944,                0.26309,                  1.508,                 1.2983,                 1.6866,               0.004852,               0.004852,               0.004852
                     28,                 1.8284,                 1.4871,                 1.9092,                0.74324,                0.43651,                0.44472,                0.25848,                 1.5307,                 1.3258,                 1.6906,               0.004654,               0.004654,               0.004654
                     29,                 1.7978,                  1.511,                 1.9129,                0.59196,                0.40079,                0.43728,                0.25127,                 1.5231,                 1.4372,                 1.6698,               0.004456,               0.004456,               0.004456
                     30,                 1.6884,                  1.397,                 1.7962,                0.64379,                0.31349,                0.34825,                0.19131,                 1.6284,                 1.5117,                 1.7599,               0.004258,               0.004258,               0.004258
                     31,                  1.689,                 1.4609,                 1.7765,                0.55955,                0.40476,                0.42251,                0.24696,                 1.4749,                 1.3368,                 1.6369,                0.00406,                0.00406,                0.00406
                     32,                 1.6476,                 1.3753,                 1.7624,                 0.7716,                0.38843,                0.45829,                 0.2748,                 1.4905,                 1.2718,                 1.6176,               0.003862,               0.003862,               0.003862
                     33,                 1.6761,                 1.3889,                 1.7711,                0.66225,                0.43463,                0.47512,                0.30272,                 1.4998,                 1.2588,                 1.6353,               0.003664,               0.003664,               0.003664
                     34,                 1.5443,                 1.3105,                 1.6425,                0.66355,                0.46032,                0.49102,                0.28694,                  1.479,                 1.2543,                  1.586,               0.003466,               0.003466,               0.003466
                     35,                 1.5781,                 1.3138,                 1.6831,                0.70813,                0.46569,                0.48927,                0.28836,                 1.4179,                 1.1712,                 1.5619,               0.003268,               0.003268,               0.003268
                     36,                 1.5172,                 1.2456,                 1.6552,                0.68631,                0.41325,                0.48795,                0.29257,                 1.4007,                 1.1729,                 1.5302,                0.00307,                0.00307,                0.00307
                     37,                 1.5821,                 1.2841,                 1.6622,                0.72059,                0.49603,                0.52292,                  0.327,                 1.3674,                   1.16,                 1.5019,               0.002872,               0.002872,               0.002872
                     38,                 1.4671,                 1.2155,                 1.6079,                0.76105,                0.45635,                0.50585,                0.31819,                 1.3538,                 1.1297,                 1.4894,               0.002674,               0.002674,               0.002674
                     39,                 1.5106,                 1.2575,                 1.6863,                0.74915,                0.44444,                0.48611,                 0.3094,                 1.3699,                 1.1401,                 1.4974,               0.002476,               0.002476,               0.002476
                     40,                 1.4832,                 1.2114,                 1.6111,                0.85669,                0.45369,                0.52851,                0.32431,                 1.3191,                 1.1306,                 1.4978,               0.002278,               0.002278,               0.002278
                     41,                  1.473,                  1.216,                 1.6491,                0.82177,                 0.4708,                0.52713,                0.34817,                 1.3159,                 1.1512,                 1.4704,                0.00208,                0.00208,                0.00208
                     42,                  1.469,                 1.2224,                 1.6367,                0.70507,                 0.4881,                0.51803,                0.33412,                 1.2584,                 1.0999,                 1.4286,               0.001882,               0.001882,               0.001882
                     43,                 1.4239,                 1.1543,                 1.5796,                0.80736,                0.51295,                0.54549,                0.35867,                 1.3043,                 1.0925,                 1.4561,               0.001684,               0.001684,               0.001684
                     44,                 1.4507,                 1.1888,                 1.5941,                0.81912,                0.52785,                0.55047,                0.35514,                 1.2604,                  1.046,                 1.4225,               0.001486,               0.001486,               0.001486
                     45,                 1.3714,                 1.0828,                 1.4997,                0.83394,                0.52336,                 0.5459,                 0.3587,                 1.2632,                 1.0636,                 1.4369,               0.001288,               0.001288,               0.001288
                     46,                 1.4045,                 1.1367,                 1.5921,                0.68433,                 0.5239,                   0.55,                0.34901,                  1.248,                 1.0393,                 1.4325,                0.00109,                0.00109,                0.00109
                     47,                 1.3969,                 1.1382,                 1.5434,                0.82308,                0.55952,                0.61463,                0.36201,                 1.2345,                 1.0375,                 1.4107,               0.000892,               0.000892,               0.000892
                     48,                 1.4273,                 1.1539,                 1.5782,                0.89354,                0.53794,                 0.6012,                0.35941,                 1.2183,                 1.0515,                 1.4085,               0.000694,               0.000694,               0.000694
                     49,                 1.3461,                 1.0754,                 1.5012,                0.82735,                0.51587,                0.55016,                 0.3476,                 1.2553,                 1.0538,                 1.4254,               0.000496,               0.000496,               0.000496
