                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.6277,                 4.6704,                 4.2683,                0.00042,                0.09459,                0.00036,                0.00017,                 3.6511,                  4.723,                 4.1201,                 0.0838,                 0.0018,                 0.0018
                      1,                  3.761,                 4.5193,                 4.1781,                0.00047,                 0.1036,                0.00043,                0.00019,                 3.7011,                 4.6458,                  4.096,               0.066627,              0.0036267,              0.0036267
                      2,                 3.7335,                 4.2587,                 4.0586,                0.00038,                0.01802,                0.00031,                0.00013,                 3.7477,                 4.5851,                 4.0716,               0.049378,              0.0053782,              0.0053782
                      3,                 3.4483,                 3.9429,                 3.9674,                0.00037,                0.01802,                0.00026,                0.00011,                 3.7616,                 4.5546,                 4.0626,               0.032054,              0.0070545,              0.0070545
                      4,                 3.2895,                 3.7673,                 3.7448,                0.00036,                0.01802,                0.00026,                0.00012,                 3.7538,                 4.5184,                 4.0616,               0.014656,              0.0086555,              0.0086555
                      5,                 3.1337,                 3.6661,                 3.4988,                0.13991,                0.07506,                0.02257,                0.00999,                 3.3876,                 4.4484,                 3.6824,                0.00901,                0.00901,                0.00901
                      6,                 2.9184,                 3.3548,                 3.3081,                0.18037,                0.05916,                  0.025,                0.00905,                 3.0535,                 4.9633,                 3.6672,                0.00901,                0.00901,                0.00901
                      7,                 2.8636,                  3.223,                 3.1579,                0.20079,                0.08375,                0.06166,                0.02699,                 3.0369,                 3.9291,                  3.482,               0.008812,               0.008812,               0.008812
                      8,                 2.7008,                 2.8192,                 2.9164,                0.21613,                0.30295,                0.08306,                 0.0365,                 2.8849,                 5.5862,                 3.3802,               0.008614,               0.008614,               0.008614
                      9,                 2.4662,                 2.6301,                 2.7952,                0.24284,                 0.1441,                0.08585,                0.04261,                 2.7996,                 6.8965,                 3.7733,               0.008416,               0.008416,               0.008416
                     10,                 2.3586,                  2.459,                 2.6427,                0.29351,                 0.1987,                0.17181,                 0.0813,                 2.3842,                 5.1662,                 2.8913,               0.008218,               0.008218,               0.008218
                     11,                 2.2849,                 2.3138,                 2.5797,                0.41941,                0.45217,                0.41209,                0.20084,                 2.1764,                 2.3949,                 2.5981,                0.00802,                0.00802,                0.00802
                     12,                 2.2377,                 2.1815,                  2.462,                0.61848,                0.45385,                  0.491,                0.25342,                 1.9722,                 2.1191,                 2.2756,               0.007822,               0.007822,               0.007822
                     13,                 2.0969,                 2.0579,                 2.3391,                0.54603,                0.47518,                0.44918,                 0.2674,                 1.7972,                 2.8351,                 2.1469,               0.007624,               0.007624,               0.007624
                     14,                 1.9816,                 1.9686,                 2.2444,                0.47506,                0.56646,                0.47006,                0.26258,                 1.7782,                 2.5454,                 2.1288,               0.007426,               0.007426,               0.007426
                     15,                  1.959,                 1.8969,                 2.2153,                0.63081,                0.53613,                0.53896,                0.32914,                 1.7232,                 2.5398,                 2.0326,               0.007228,               0.007228,               0.007228
                     16,                 1.8597,                 1.7878,                 2.0977,                0.56371,                 0.5103,                0.54497,                0.32218,                 1.7619,                 2.5079,                 2.1065,                0.00703,                0.00703,                0.00703
                     17,                  1.811,                 1.7525,                 2.0685,                0.67258,                0.41662,                0.51524,                0.34322,                 1.5638,                 1.9831,                 1.9029,               0.006832,               0.006832,               0.006832
                     18,                  1.726,                 1.6344,                 2.0028,                0.74949,                0.58323,                0.63516,                0.39335,                 1.5937,                 1.9256,                 1.9181,               0.006634,               0.006634,               0.006634
                     19,                 1.7336,                 1.6462,                 2.0322,                0.78145,                0.60401,                0.67568,                0.43854,                  1.443,                 1.7997,                 1.7822,               0.006436,               0.006436,               0.006436
                     20,                 1.6813,                 1.5457,                 1.9336,                0.70249,                0.56816,                0.60758,                 0.3975,                 1.5494,                 1.9073,                 1.8332,               0.006238,               0.006238,               0.006238
                     21,                 1.6419,                 1.5452,                 1.9256,                0.70795,                0.61119,                0.62745,                0.42826,                 1.5017,                 1.7331,                  1.781,                0.00604,                0.00604,                0.00604
                     22,                 1.5974,                 1.4853,                  1.894,                0.82887,                0.65173,                0.71582,                0.48174,                 1.3954,                 1.5588,                 1.7042,               0.005842,               0.005842,               0.005842
                     23,                 1.5434,                 1.4052,                 1.8084,                0.85177,                 0.6516,                0.72151,                0.48379,                 1.4668,                 1.4802,                 1.7599,               0.005644,               0.005644,               0.005644
                     24,                 1.5508,                 1.4504,                  1.861,                0.81691,                0.68836,                0.73854,                0.50002,                 1.4993,                  1.344,                 1.7146,               0.005446,               0.005446,               0.005446
                     25,                 1.5152,                 1.3407,                 1.7545,                0.87021,                0.66708,                0.75621,                0.50804,                 1.3915,                 1.2451,                 1.6462,               0.005248,               0.005248,               0.005248
                     26,                 1.4864,                 1.2896,                 1.7511,                0.86599,                0.68657,                0.75588,                 0.5304,                  1.321,                 1.2577,                 1.5766,                0.00505,                0.00505,                0.00505
                     27,                 1.4322,                  1.271,                 1.6986,                 0.8602,                0.67816,                0.76187,                0.52443,                 1.3598,                 1.2525,                 1.6203,               0.004852,               0.004852,               0.004852
                     28,                 1.4565,                  1.245,                 1.7031,                 0.8443,                0.66727,                0.74127,                0.51089,                 1.3529,                 1.2837,                 1.6074,               0.004654,               0.004654,               0.004654
                     29,                 1.3915,                 1.2682,                 1.6825,                0.83085,                0.69406,                0.76485,                0.53731,                 1.2484,                 1.2174,                 1.5319,               0.004456,               0.004456,               0.004456
                     30,                 1.4212,                 1.2416,                 1.6872,                0.90203,                0.69593,                0.79531,                0.54114,                 1.3595,                 1.1988,                 1.5554,               0.004258,               0.004258,               0.004258
                     31,                 1.3895,                 1.2268,                 1.6476,                0.87049,                0.73817,                0.79775,                0.54977,                 1.2875,                 1.2482,                 1.5221,                0.00406,                0.00406,                0.00406
                     32,                 1.3614,                 1.1916,                 1.6463,                0.83802,                0.65792,                0.73987,                0.52699,                 1.2112,                 1.4301,                  1.472,               0.003862,               0.003862,               0.003862
                     33,                 1.3453,                 1.1785,                 1.6228,                0.91161,                 0.7105,                0.80604,                 0.5787,                 1.1866,                 1.0872,                 1.4556,               0.003664,               0.003664,               0.003664
                     34,                 1.3486,                 1.1385,                  1.626,                0.97622,                0.70253,                0.80294,                0.57226,                 1.2042,                 1.1057,                 1.4601,               0.003466,               0.003466,               0.003466
                     35,                 1.3085,                 1.1314,                 1.5666,                0.91452,                0.71337,                0.80456,                0.59403,                 1.1828,                 1.0938,                 1.4309,               0.003268,               0.003268,               0.003268
                     36,                 1.2883,                  1.136,                 1.5691,                0.92309,                0.71235,                0.81062,                 0.6035,                 1.1644,                 1.1025,                 1.4257,                0.00307,                0.00307,                0.00307
                     37,                 1.2883,                 1.1182,                 1.5687,                0.93119,                0.73073,                0.82716,                0.58204,                 1.2075,                 1.1196,                 1.4278,               0.002872,               0.002872,               0.002872
                     38,                 1.3487,                 1.1584,                 1.6392,                0.91605,                0.71036,                0.82379,                0.58257,                 1.2065,                 1.1128,                 1.4429,               0.002674,               0.002674,               0.002674
                     39,                 1.2616,                 1.0615,                 1.5475,                0.90569,                0.73529,                0.82764,                0.60003,                  1.208,                 1.1152,                 1.4451,               0.002476,               0.002476,               0.002476
                     40,                 1.2367,                  1.055,                 1.5204,                0.89029,                0.74362,                0.81628,                0.59308,                 1.1895,                 1.1598,                 1.4368,               0.002278,               0.002278,               0.002278
                     41,                 1.2194,                 1.0372,                 1.5142,                0.93149,                0.76163,                0.83951,                0.60947,                 1.1446,                 1.0199,                 1.3848,                0.00208,                0.00208,                0.00208
                     42,                 1.2573,                 1.0737,                 1.5301,                0.92965,                0.66503,                0.80262,                0.57105,                 1.1911,                 1.0598,                 1.4054,               0.001882,               0.001882,               0.001882
                     43,                 1.2113,                   1.05,                 1.5344,                0.89091,                0.73283,                 0.8273,                 0.6132,                 1.1512,                 1.0182,                 1.3907,               0.001684,               0.001684,               0.001684
                     44,                 1.2377,                  1.055,                 1.5135,                0.94341,                0.74497,                0.84319,                0.61773,                 1.1414,                0.99666,                 1.3835,               0.001486,               0.001486,               0.001486
                     45,                 1.2259,                 1.0009,                 1.4963,                0.95196,                0.77162,                0.85042,                0.62471,                 1.1336,                0.93592,                 1.3853,               0.001288,               0.001288,               0.001288
                     46,                 1.1818,                 1.0051,                 1.4925,                0.94639,                0.73944,                0.83906,                 0.6159,                 1.1236,                0.98457,                 1.3656,                0.00109,                0.00109,                0.00109
                     47,                 1.2215,                0.99693,                 1.5057,                 0.9433,                0.76245,                0.85023,                0.63428,                 1.0735,                0.93122,                 1.3277,               0.000892,               0.000892,               0.000892
                     48,                 1.2191,                 1.0232,                 1.5007,                0.90872,                0.78535,                0.84911,                0.62771,                 1.0758,                0.92118,                 1.3403,               0.000694,               0.000694,               0.000694
                     49,                 1.2134,                  1.015,                 1.4947,                0.93036,                0.77759,                0.85262,                0.63542,                 1.0748,                0.91516,                 1.3321,               0.000496,               0.000496,               0.000496
