                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.7203,                 4.6112,                 4.2184,                0.00057,                  0.125,                0.00077,                0.00024,                 3.3364,                 4.8156,                 4.1532,             0.00054104,             0.00054104,             0.00054104
                      1,                 3.0897,                 3.9129,                  3.664,                 0.0011,                0.11204,                0.00094,                0.00028,                 3.3618,                  4.788,                 4.3159,               0.001075,               0.001075,               0.001075
                      2,                 2.7915,                 3.2343,                  3.046,                0.78263,                0.01087,                0.04409,                 0.0161,                 2.9186,                 4.3141,                 3.8247,              0.0015869,              0.0015869,              0.0015869
                      3,                 2.4818,                 2.8699,                 2.7161,                0.71762,                   0.15,                0.20217,                0.08096,                 2.6208,                 5.1556,                 3.4927,               0.001568,               0.001568,               0.001568
                      4,                 2.1814,                 2.4297,                 2.4227,                0.46195,                0.49491,                0.51679,                0.27474,                 1.8743,                 2.8023,                 2.2515,               0.001568,               0.001568,               0.001568
                      5,                 2.0014,                 2.1407,                 2.2572,                0.59676,                0.46009,                0.49698,                0.22496,                 1.8734,                 2.4172,                  2.265,               0.001535,               0.001535,               0.001535
                      6,                 1.8907,                 1.9756,                 2.1447,                 0.4297,                0.36481,                0.36968,                0.15362,                  1.896,                 2.5773,                 2.2521,               0.001502,               0.001502,               0.001502
                      7,                 1.8008,                 1.8055,                 2.0412,                0.79913,                0.63843,                0.71836,                0.41767,                 1.6191,                 1.7903,                 1.9315,               0.001469,               0.001469,               0.001469
                      8,                 1.7289,                 1.6927,                 1.9824,                0.81092,                0.55974,                0.72169,                0.44027,                 1.5326,                 1.6679,                 1.8688,               0.001436,               0.001436,               0.001436
                      9,                 1.6116,                  1.585,                 1.8466,                0.83427,                0.59722,                0.70492,                0.46782,                 1.4395,                 1.9798,                  1.785,              0.0014029,              0.0014029,              0.0014029
                     10,                 1.5775,                 1.5094,                 1.8046,                0.87732,                0.66399,                0.77339,                0.48158,                 1.4368,                 1.4625,                 1.6967,              0.0013699,              0.0013699,              0.0013699
                     11,                 1.5376,                 1.4113,                 1.7453,                0.83313,                0.70093,                0.77639,                0.51463,                 1.3644,                 1.4242,                 1.6965,              0.0013369,              0.0013369,              0.0013369
                     12,                 1.4872,                 1.3841,                 1.7119,                0.90881,                0.69916,                0.80965,                0.55206,                 1.3168,                 1.2542,                 1.6167,              0.0013039,              0.0013039,              0.0013039
                     13,                 1.4193,                 1.3028,                 1.6682,                0.94292,                 0.7375,                0.83332,                0.57563,                 1.2471,                 1.1482,                 1.5467,              0.0012709,              0.0012709,              0.0012709
                     14,                 1.4391,                 1.2866,                 1.6492,                0.88204,                0.72076,                0.80588,                0.57295,                 1.2374,                 1.4079,                 1.5705,              0.0012379,              0.0012379,              0.0012379
                     15,                  1.378,                 1.2395,                 1.6309,                0.88403,                0.76157,                0.83449,                0.54961,                 1.2431,                  1.198,                 1.5185,              0.0012049,              0.0012049,              0.0012049
                     16,                  1.381,                 1.2567,                  1.636,                0.89229,                0.73975,                0.86178,                0.59224,                 1.2351,                 1.2028,                 1.5433,              0.0011719,              0.0011719,              0.0011719
                     17,                  1.355,                 1.2036,                 1.6001,                0.92549,                0.76051,                0.85675,                0.59226,                 1.1996,                 1.0814,                 1.4884,              0.0011389,              0.0011389,              0.0011389
                     18,                 1.3325,                 1.1778,                 1.5583,                0.91592,                0.72222,                0.85459,                0.59018,                 1.2278,                 1.1054,                 1.4882,              0.0011059,              0.0011059,              0.0011059
                     19,                 1.2761,                 1.1268,                 1.5214,                 0.8885,                0.75531,                0.85307,                0.59507,                 1.1475,                 1.0276,                 1.4242,              0.0010729,              0.0010729,              0.0010729
                     20,                 1.3227,                 1.1338,                 1.5366,                0.89146,                0.75027,                0.84569,                0.60857,                 1.1443,                 1.1643,                 1.4386,              0.0010399,              0.0010399,              0.0010399
                     21,                 1.2956,                 1.1007,                 1.5414,                0.87028,                0.78844,                0.86239,                0.62658,                 1.0979,                0.95105,                 1.3928,              0.0010069,              0.0010069,              0.0010069
                     22,                 1.2493,                 1.0321,                 1.4754,                0.90312,                0.78287,                0.87379,                0.62734,                 1.1053,                0.93501,                 1.3865,             0.00097386,             0.00097386,             0.00097386
                     23,                 1.2477,                 1.0316,                 1.4858,                0.90804,                0.80324,                0.88901,                0.64437,                 1.0898,                0.91252,                 1.3831,             0.00094085,             0.00094085,             0.00094085
                     24,                 1.2288,                  1.025,                 1.4602,                0.93993,                0.79398,                0.89604,                0.63308,                  1.121,                0.89455,                 1.3734,             0.00090785,             0.00090785,             0.00090785
                     25,                  1.217,                0.99653,                 1.4421,                0.90516,                0.82363,                0.89285,                0.64397,                 1.0922,                0.90047,                 1.3684,             0.00087484,             0.00087484,             0.00087484
                     26,                 1.2262,                  1.006,                 1.4588,                0.95158,                0.80612,                0.90485,                0.64833,                 1.0503,                0.84329,                 1.3289,             0.00084184,             0.00084184,             0.00084184
                     27,                 1.1971,                0.98539,                 1.4168,                0.93332,                0.80449,                0.89361,                0.62011,                  1.129,                 0.9091,                  1.369,             0.00080883,             0.00080883,             0.00080883
                     28,                 1.1946,                  0.965,                 1.4203,                0.91521,                0.81656,                0.90972,                0.67428,                 1.0209,                0.91814,                 1.3058,             0.00077582,             0.00077582,             0.00077582
                     29,                 1.1628,                0.92702,                 1.4143,                0.91937,                0.81486,                  0.907,                0.66387,                 1.0208,                0.80821,                 1.3152,             0.00074282,             0.00074282,             0.00074282
                     30,                 1.1322,                0.92185,                 1.3979,                 0.9326,                0.82711,                0.92103,                0.68094,                0.99127,                0.78491,                 1.2781,             0.00070981,             0.00070981,             0.00070981
                     31,                 1.1445,                0.90126,                 1.3837,                0.95332,                0.83577,                0.92351,                0.68456,                0.99348,                0.75849,                 1.2868,              0.0006768,              0.0006768,              0.0006768
                     32,                 1.1681,                0.91861,                 1.4053,                0.93002,                0.83225,                0.91124,                0.67886,                 1.0209,                0.76566,                 1.2985,              0.0006438,              0.0006438,              0.0006438
                     33,                  1.127,                0.86547,                 1.3392,                0.90561,                0.86817,                0.92357,                  0.679,                 1.0156,                0.73071,                 1.2917,             0.00061079,             0.00061079,             0.00061079
                     34,                 1.1447,                0.87072,                 1.3984,                0.94879,                0.84982,                0.91999,                0.68384,                 1.0213,                0.77551,                  1.299,             0.00057778,             0.00057778,             0.00057778
                     35,                 1.0959,                 0.8395,                 1.3557,                0.94073,                0.83213,                0.91302,                0.68791,                0.97855,                0.77225,                 1.2804,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.0996,                0.86066,                 1.3315,                0.95705,                0.85201,                0.92891,                0.68826,                0.97748,                0.75112,                 1.2523,             0.00051177,             0.00051177,             0.00051177
                     37,                 1.1011,                0.84275,                 1.3591,                 0.9053,                0.84832,                0.91609,                0.69781,                0.95483,                0.73023,                 1.2604,             0.00047876,             0.00047876,             0.00047876
                     38,                 1.0947,                0.81541,                 1.3288,                 0.9399,                0.85344,                0.92129,                0.68791,                0.98608,                 0.6997,                 1.2656,             0.00044576,             0.00044576,             0.00044576
                     39,                 1.0766,                 0.7931,                 1.3147,                0.92916,                0.87229,                0.92704,                0.70283,                0.93949,                0.69495,                  1.238,             0.00041275,             0.00041275,             0.00041275
                     40,                 1.0696,                0.79732,                 1.3135,                0.96066,                0.84888,                0.93363,                0.69959,                0.96915,                0.70557,                 1.2571,             0.00037974,             0.00037974,             0.00037974
                     41,                 1.0503,                0.79801,                 1.3247,                0.93608,                0.87812,                0.93336,                0.70354,                0.96212,                0.68261,                 1.2391,             0.00034674,             0.00034674,             0.00034674
                     42,                 1.0581,                0.78714,                 1.3118,                0.94889,                0.86343,                0.93386,                 0.7105,                0.95216,                0.67767,                 1.2401,             0.00031373,             0.00031373,             0.00031373
                     43,                 1.0439,                 0.7781,                 1.2951,                 0.9581,                0.86806,                0.93423,                0.71484,                0.92839,                 0.6512,                 1.2266,             0.00028072,             0.00028072,             0.00028072
