                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.7114,                 4.8039,                 4.2952,                0.00046,                0.09274,                0.00058,                0.00017,                 3.6765,                 4.6191,                 4.1164,                 0.0838,                 0.0018,                 0.0018
                      1,                 3.8068,                 4.6698,                 4.2031,                0.00047,                0.09274,                0.00073,                0.00026,                 3.6937,                 4.5399,                 4.0888,               0.066627,              0.0036267,              0.0036267
                      2,                 3.8052,                 4.4112,                  4.108,                0.00066,                0.02823,                0.00315,                0.00098,                   3.73,                 4.4751,                 4.0533,               0.049378,              0.0053782,              0.0053782
                      3,                 3.5531,                 4.1673,                 4.0409,                0.00072,                0.03226,                0.00315,                0.00045,                   3.74,                  4.452,                 4.0362,               0.032054,              0.0070545,              0.0070545
                      4,                 3.3619,                  3.806,                 3.8722,                0.00062,                0.02823,                0.00312,                0.00047,                 3.7397,                 4.4422,                 4.0355,               0.014656,              0.0086555,              0.0086555
                      5,                 3.0978,                 3.7422,                 3.5412,                0.22518,                0.05446,                0.04693,                0.01724,                 3.1562,                 4.0849,                 3.5855,                0.00901,                0.00901,                0.00901
                      6,                 2.8901,                 3.3708,                  3.235,                0.01905,                0.19962,                0.00951,                0.00272,                 2.9141,                  102.8,                 4.4303,                0.00901,                0.00901,                0.00901
                      7,                 2.8115,                 3.1785,                 2.9998,                0.26413,                0.22901,                0.15738,                0.06274,                 2.6556,                 8.2777,                  3.755,               0.008812,               0.008812,               0.008812
                      8,                 2.6266,                 2.9084,                 2.7875,                0.04796,                0.45997,                0.10405,                0.05152,                 2.8554,                 592.89,                 6.2409,               0.008614,               0.008614,               0.008614
                      9,                 2.4471,                 2.6295,                 2.6677,                0.16176,                0.57986,                0.25733,                0.11818,                 2.3855,                 50.816,                 4.2359,               0.008416,               0.008416,               0.008416
                     10,                 2.3597,                 2.4428,                 2.5209,                0.27101,                0.25316,                0.08975,                0.02609,                 2.8011,                 19.206,                 3.7913,               0.008218,               0.008218,               0.008218
                     11,                 2.2655,                  2.448,                 2.5274,                0.46821,                0.33644,                0.32213,                0.17658,                 2.0067,                 3.2558,                 2.4343,                0.00802,                0.00802,                0.00802
                     12,                 2.1338,                 2.1761,                 2.2977,                0.51946,                0.39059,                0.40184,                0.21695,                 1.8783,                 2.5056,                 2.2296,               0.007822,               0.007822,               0.007822
                     13,                 2.0897,                 2.1118,                 2.2553,                0.72849,                0.25727,                0.30666,                0.15458,                 2.1952,                 2.7893,                 2.5772,               0.007624,               0.007624,               0.007624
                     14,                  2.107,                 2.0741,                 2.3174,                0.59076,                0.45686,                0.50704,                0.26809,                 1.9205,                 2.2591,                 2.2046,               0.007426,               0.007426,               0.007426
                     15,                 1.9448,                 1.9023,                 2.1261,                0.54872,                0.38538,                0.42388,                0.22687,                 1.8203,                 3.0535,                   2.13,               0.007228,               0.007228,               0.007228
