                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 1.4729,                 1.2328,                 1.6511,                0.88371,                0.67365,                0.74763,                0.50296,                 1.3034,                 1.2197,                  1.558,               0.005248,               0.005248,               0.005248
                     26,                 1.4402,                 1.2121,                 1.6308,                0.91104,                0.62314,                0.74838,                0.49748,                 1.3394,                 1.2363,                 1.5829,                0.00505,                0.00505,                0.00505
                     27,                 1.4168,                 1.2025,                 1.6111,                0.91633,                0.63784,                0.75064,                0.51053,                 1.3299,                 1.1299,                 1.5927,               0.004852,               0.004852,               0.004852
                     28,                 1.3906,                 1.1753,                 1.6101,                0.87857,                0.67789,                0.76179,                0.50763,                 1.2856,                 1.0987,                 1.5422,               0.004654,               0.004654,               0.004654
                     29,                 1.3805,                  1.137,                 1.5691,                0.86502,                 0.6926,                0.77684,                0.52519,                 1.3178,                  1.056,                 1.5534,               0.004456,               0.004456,               0.004456
                     30,                 1.3607,                 1.1198,                 1.5568,                0.91084,                0.67052,                 0.7714,                0.53193,                 1.2783,                 1.0962,                 1.5324,               0.004258,               0.004258,               0.004258
                     31,                 1.3827,                 1.1167,                 1.5495,                 0.9328,                0.69473,                0.79079,                0.54167,                 1.2479,                0.98308,                 1.5093,                0.00406,                0.00406,                0.00406
                     32,                 1.3373,                 1.1052,                 1.5329,                0.90426,                0.69051,                 0.7753,                0.52756,                 1.2424,                 1.1988,                 1.5027,               0.003862,               0.003862,               0.003862
                     33,                 1.3277,                 1.0732,                 1.5374,                0.89052,                0.71903,                0.79169,                0.54386,                 1.2602,                 1.0053,                 1.4917,               0.003664,               0.003664,               0.003664
                     34,                 1.3402,                 1.1001,                 1.5275,                0.93627,                0.68629,                0.80514,                0.55821,                 1.2299,                0.97746,                 1.4785,               0.003466,               0.003466,               0.003466
                     35,                 1.2854,                 1.0295,                 1.4923,                0.89338,                 0.7136,                0.79829,                0.55567,                 1.1882,                0.98735,                 1.4413,               0.003268,               0.003268,               0.003268
                     36,                 1.3036,                 1.0443,                 1.5005,                0.91011,                0.70794,                0.80696,                0.55944,                 1.1984,                0.94542,                 1.4435,                0.00307,                0.00307,                0.00307
                     37,                 1.2907,                 1.0452,                 1.5041,                0.90709,                0.71761,                0.80918,                0.55802,                  1.237,                0.94973,                 1.4857,               0.002872,               0.002872,               0.002872
                     38,                 1.2872,                 1.0257,                 1.4889,                0.94456,                0.70524,                0.81065,                 0.5641,                 1.2199,                0.94421,                 1.4556,               0.002674,               0.002674,               0.002674
                     39,                 1.2433,                0.98828,                 1.4617,                0.93842,                0.70735,                0.80626,                0.57097,                 1.1814,                0.96758,                 1.4561,               0.002476,               0.002476,               0.002476
                     40,                  1.235,                0.99734,                 1.4618,                0.93196,                 0.6926,                0.80658,                 0.5627,                 1.2004,                0.93224,                 1.4533,               0.002278,               0.002278,               0.002278
                     41,                 1.1963,                0.96912,                 1.4382,                0.87396,                0.74203,                0.81218,                0.56744,                  1.155,                0.96983,                 1.4266,                0.00208,                0.00208,                0.00208
                     42,                 1.2167,                 0.9609,                  1.447,                0.95232,                0.68667,                 0.8026,                0.56879,                 1.1634,                0.90911,                  1.424,               0.001882,               0.001882,               0.001882
                     43,                 1.2215,                 0.9392,                 1.4287,                0.89841,                0.70524,                0.81092,                0.56251,                 1.1797,                0.90788,                 1.4412,               0.001684,               0.001684,               0.001684
                     44,                 1.1746,                 0.9247,                 1.4347,                0.91665,                 0.7179,                0.81897,                0.57705,                 1.1521,                0.88826,                 1.4105,               0.001486,               0.001486,               0.001486
                     45,                 1.1987,                0.95276,                 1.4416,                0.91099,                0.72617,                0.82333,                0.57565,                 1.1629,                0.88741,                 1.4171,               0.001288,               0.001288,               0.001288
                     46,                 1.1891,                0.92623,                 1.4197,                0.94386,                0.70524,                0.81461,                0.57532,                 1.1501,                0.87244,                 1.4046,                0.00109,                0.00109,                0.00109
                     47,                 1.1668,                 0.9175,                  1.397,                0.95136,                 0.7187,                0.82796,                0.58323,                 1.1407,                 0.8532,                 1.3946,               0.000892,               0.000892,               0.000892
                     48,                 1.1649,                0.89735,                 1.3873,                0.92588,                0.72483,                0.82521,                0.58537,                  1.124,                0.86613,                 1.3822,               0.000694,               0.000694,               0.000694
                     49,                 1.1788,                0.91432,                 1.4196,                0.93716,                0.72209,                0.82823,                0.59225,                 1.1085,                0.84628,                 1.3711,               0.000496,               0.000496,               0.000496
