                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                  3.843,                 4.8483,                  4.265,                0.00036,                0.01688,                0.00023,                0.00011,                 3.6037,                 4.8564,                 4.0724,               0.070789,              0.0032456,              0.0032456
                      1,                 3.7734,                 4.4705,                 4.0747,                0.00029,                0.01266,                0.00021,                 0.0001,                 3.5946,                 4.6797,                 3.9991,               0.040659,              0.0064487,              0.0064487
                      2,                 3.4045,                 4.1016,                 3.8497,                0.00106,                0.12834,                0.00153,                0.00047,                 3.5478,                 4.6651,                 3.9689,               0.010397,              0.0095198,              0.0095198
                      3,                 3.1259,                 3.7736,                 3.4663,                0.03283,                0.04001,                0.00641,                0.00139,                 2.9031,                 10.132,                  3.373,               0.009406,               0.009406,               0.009406
                      4,                 2.9205,                 3.3327,                  3.177,                0.51744,                 0.0443,                0.00457,                0.00137,                  3.465,                 368.58,                 9.1573,               0.009406,               0.009406,               0.009406
                      5,                 2.7035,                 3.0089,                 2.9293,                 0.5971,                0.17647,                0.12274,                0.05438,                 2.6712,                 13.469,                 3.3039,               0.009208,               0.009208,               0.009208
                      6,                 2.5716,                 2.8123,                 2.7201,                0.35268,                0.27359,                0.22284,                0.09239,                 2.3094,                 9.5899,                 2.6915,                0.00901,                0.00901,                0.00901
                      7,                 2.3692,                 2.4529,                 2.5242,                0.44597,                0.11575,                0.13434,                0.05392,                 2.7791,                 3.4092,                 3.2502,               0.008812,               0.008812,               0.008812
                      8,                 2.2387,                  2.265,                 2.3649,                0.46915,                0.35603,                0.37659,                 0.1844,                 2.1019,                 3.1163,                 2.3826,               0.008614,               0.008614,               0.008614
                      9,                 2.1237,                 2.0925,                 2.3037,                0.59351,                0.37257,                0.41172,                  0.223,                 1.8751,                 4.2368,                  2.178,               0.008416,               0.008416,               0.008416
                     10,                 2.0505,                 2.0543,                 2.1897,                0.48454,                0.33516,                0.36314,                0.19017,                 1.9264,                 2.5879,                 2.2122,               0.008218,               0.008218,               0.008218
                     11,                 1.9257,                 1.8651,                  2.091,                0.62848,                0.48605,                0.49838,                0.28345,                 1.7495,                 2.0445,                 2.0206,                0.00802,                0.00802,                0.00802
                     12,                 1.8588,                  1.797,                 2.0347,                 0.7152,                 0.5047,                0.54249,                0.33679,                 1.7344,                 1.7235,                 2.0175,               0.007822,               0.007822,               0.007822
                     13,                 1.7987,                 1.6958,                 1.9487,                0.64246,                0.55304,                0.60277,                0.37429,                 1.5439,                 1.6993,                 1.8247,               0.007624,               0.007624,               0.007624
                     14,                 1.7381,                 1.7098,                 1.9545,                0.51055,                0.49545,                0.50967,                0.33605,                 1.5768,                 1.8599,                 1.8808,               0.007426,               0.007426,               0.007426
                     15,                 1.6463,                  1.575,                 1.8466,                 0.8315,                0.51766,                0.59917,                0.37829,                 1.5692,                 1.6678,                 1.8502,               0.007228,               0.007228,               0.007228
                     16,                 1.6462,                 1.5054,                 1.8239,                0.86133,                0.57625,                0.64328,                0.42374,                 1.4602,                 1.4295,                  1.723,                0.00703,                0.00703,                0.00703
                     17,                 1.5806,                 1.4685,                 1.7659,                0.82061,                0.57466,                 0.6495,                0.42976,                 1.4712,                 1.4907,                 1.7495,               0.006832,               0.006832,               0.006832
                     18,                 1.5238,                 1.3905,                 1.7121,                0.83694,                0.59964,                0.68054,                0.46083,                 1.3917,                 1.2899,                 1.6455,               0.006634,               0.006634,               0.006634
