                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 2.1941,                 2.0401,                 2.2426,                0.72097,                0.28175,                0.18079,                0.08228,                 2.0602,                 2.0889,                 2.1897,               0.007228,               0.007228,               0.007228
                     16,                 2.0719,                  2.039,                 2.1634,                0.70242,                0.24024,                0.16297,                 0.0866,                 1.9204,                 2.4303,                 2.1086,                0.00703,                0.00703,                0.00703
                     17,                 2.1004,                 1.8374,                 2.1456,                0.73394,                0.18651,                0.19345,                0.07459,                 2.4724,                 3.3543,                 2.5042,               0.006832,               0.006832,               0.006832
                     18,                 1.9672,                 1.7732,                  2.053,                0.83252,                 0.2994,                0.33733,                0.17865,                 1.9536,                 1.6734,                 2.0136,               0.006634,               0.006634,               0.006634
                     19,                 1.9759,                 1.7302,                 2.0606,                0.83445,                0.31266,                0.31389,                0.16914,                 1.6872,                 1.6844,                 1.8126,               0.006436,               0.006436,               0.006436
                     20,                 1.9066,                 1.6432,                  1.959,                0.79101,                0.30556,                0.30088,                0.16926,                 1.6041,                 1.6737,                 1.7565,               0.006238,               0.006238,               0.006238
                     21,                  1.851,                 1.6397,                 1.9533,                0.85316,                0.26984,                0.30165,                0.15775,                 1.7268,                 1.7631,                  1.783,                0.00604,                0.00604,                0.00604
                     22,                  1.716,                 1.5136,                 1.8208,                0.80231,                0.29762,                0.37182,                0.21625,                 1.5051,                 1.5972,                 1.7096,               0.005842,               0.005842,               0.005842
                     23,                 1.7827,                  1.592,                 1.8745,                0.84613,                0.32136,                0.41207,                0.22769,                 1.4739,                 1.4302,                 1.6582,               0.005644,               0.005644,               0.005644
                     24,                 1.6545,                 1.4524,                 1.7772,                0.73858,                0.35317,                 0.4316,                0.26465,                 1.4073,                 1.3442,                 1.6014,               0.005446,               0.005446,               0.005446
                     25,                  1.669,                 1.4332,                 1.7744,                0.60126,                0.40079,                0.42833,                0.24761,                 1.5101,                 1.3604,                 1.6623,               0.005248,               0.005248,               0.005248
                     26,                 1.6433,                 1.4325,                 1.7467,                0.80214,                0.42422,                 0.5099,                0.28543,                 1.4993,                 1.4339,                 1.6604,                0.00505,                0.00505,                0.00505
                     27,                 1.5682,                 1.3897,                  1.725,                0.76296,                0.50794,                0.52599,                0.32066,                 1.3886,                 1.2556,                 1.5939,               0.004852,               0.004852,               0.004852
                     28,                 1.5982,                 1.3533,                 1.7478,                0.89262,                0.43053,                0.52423,                0.33658,                  1.365,                 1.1935,                 1.5331,               0.004654,               0.004654,               0.004654
                     29,                  1.533,                 1.3849,                 1.6816,                 0.6588,                0.50318,                0.52665,                0.31599,                 1.3857,                 1.2112,                 1.5331,               0.004456,               0.004456,               0.004456
                     30,                 1.4696,                 1.2845,                 1.6342,                0.59968,                0.51587,                0.51624,                0.31392,                 1.4539,                 1.2755,                 1.5494,               0.004258,               0.004258,               0.004258
                     31,                 1.4961,                 1.3505,                 1.6528,                 0.5738,                    0.5,                0.50778,                0.32703,                  1.345,                 1.2032,                 1.4903,                0.00406,                0.00406,                0.00406
                     32,                 1.4346,                 1.2236,                 1.5854,                0.70959,                0.52996,                0.54819,                 0.3467,                 1.3588,                 1.1077,                 1.5082,               0.003862,               0.003862,               0.003862
                     33,                 1.4779,                 1.2276,                 1.6051,                0.89247,                0.51628,                0.56821,                0.36904,                 1.5408,                 1.1665,                 1.5961,               0.003664,               0.003664,               0.003664
                     34,                 1.3667,                 1.1407,                 1.5061,                0.67889,                 0.4548,                0.48365,                0.28332,                  1.577,                 2.1118,                 1.6445,               0.003466,               0.003466,               0.003466
                     35,                 1.3464,                 1.1789,                 1.5197,                0.86888,                0.40076,                0.54948,                0.35534,                 1.3064,                 1.4405,                 1.4544,               0.003268,               0.003268,               0.003268
                     36,                 1.3324,                 1.1023,                 1.5072,                 0.8453,                0.56436,                0.59119,                0.41366,                 1.2081,                0.99523,                 1.3741,                0.00307,                0.00307,                0.00307
                     37,                 1.3868,                 1.1524,                 1.5142,                  0.789,                0.55159,                0.57833,                0.40764,                 1.1714,                 1.0041,                 1.3625,               0.002872,               0.002872,               0.002872
                     38,                 1.2601,                 1.0661,                 1.4515,                0.72298,                0.52381,                 0.5583,                0.39922,                 1.1069,                0.94628,                 1.3445,               0.002674,               0.002674,               0.002674
                     39,                 1.3122,                 1.1164,                 1.5205,                0.97419,                0.53048,                 0.5908,                0.42446,                 1.1156,                0.98406,                 1.3356,               0.002476,               0.002476,               0.002476
                     40,                 1.2962,                 1.0744,                 1.4854,                0.93367,                0.50446,                0.58782,                0.43323,                 1.0654,                0.94495,                 1.3158,               0.002278,               0.002278,               0.002278
                     41,                 1.2936,                 1.0763,                 1.4974,                0.92973,                0.50212,                0.60272,                0.43373,                 1.1843,                 1.0191,                 1.3654,                0.00208,                0.00208,                0.00208
                     42,                 1.2831,                 1.0856,                 1.4994,                0.90234,                0.54691,                0.60642,                0.44179,                 1.1032,                0.92485,                 1.3017,               0.001882,               0.001882,               0.001882
                     43,                 1.2532,                 1.0271,                 1.4317,                0.89707,                0.56416,                0.59839,                0.44152,                 1.1322,                0.97397,                 1.3301,               0.001684,               0.001684,               0.001684
                     44,                 1.2578,                 1.0354,                 1.4312,                0.92486,                0.56746,                0.61066,                 0.4563,                 1.0536,                0.87511,                 1.2697,               0.001486,               0.001486,               0.001486
                     45,                 1.1968,                0.94232,                 1.3698,                0.85831,                0.57143,                0.61382,                0.45959,                  1.031,                0.88163,                 1.2582,               0.001288,               0.001288,               0.001288
                     46,                 1.2024,                 1.0103,                 1.4204,                 0.8408,                 0.5754,                0.61743,                0.46343,                 1.0136,                0.87188,                 1.2438,                0.00109,                0.00109,                0.00109
                     47,                 1.2194,                 1.0127,                 1.4123,                0.84915,                0.56683,                0.61727,                0.45251,                 1.0218,                0.87603,                 1.2521,               0.000892,               0.000892,               0.000892
                     48,                 1.2125,                  1.012,                 1.4151,                0.84624,                0.55556,                0.61292,                0.45023,                 1.0019,                0.84948,                 1.2446,               0.000694,               0.000694,               0.000694
                     49,                 1.1918,                 0.9624,                 1.3603,                0.87972,                0.54144,                0.61652,                0.46634,                 1.0054,                 0.8519,                  1.253,               0.000496,               0.000496,               0.000496
