                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.7276,                 4.4416,                 4.0549,                0.00112,                0.07674,                0.00151,                0.00041,                 3.6417,                 4.3452,                 3.8292,               0.070227,              0.0033081,              0.0033081
                      1,                 3.0654,                 3.2824,                 3.3557,                0.25056,                0.20473,                0.12661,                0.04589,                 2.4465,                 3.7949,                  3.289,               0.040096,              0.0065099,              0.0065099
                      2,                 2.3302,                 2.2848,                 2.5452,                0.53346,                 0.4985,                0.52869,                0.28278,                 1.9277,                 3.6989,                 2.3001,              0.0098323,              0.0095797,              0.0095797
                      3,                 1.8979,                 1.8251,                 2.0814,                 0.7182,                0.48853,                0.55726,                0.31609,                 1.8241,                 2.0306,                 2.0801,               0.009406,               0.009406,               0.009406
                      4,                 1.6867,                 1.5891,                 1.8709,                0.75082,                0.66231,                0.71357,                0.44672,                 1.5306,                 1.6117,                 1.7496,               0.009406,               0.009406,               0.009406
                      5,                 1.5452,                 1.4222,                 1.7234,                0.78316,                0.70955,                0.75825,                0.50758,                 1.3675,                 1.3346,                 1.6035,               0.009208,               0.009208,               0.009208
                      6,                 1.4703,                 1.3149,                  1.639,                 0.7125,                0.62808,                0.75609,                0.50333,                 1.3915,                 1.6778,                 1.6179,                0.00901,                0.00901,                0.00901
                      7,                 1.3823,                 1.2034,                 1.5506,                0.84174,                0.71433,                0.78878,                0.55007,                 1.2535,                  1.132,                 1.4915,               0.008812,               0.008812,               0.008812
                      8,                 1.3156,                  1.115,                 1.4909,                0.89641,                0.74433,                0.84771,                0.60205,                 1.1641,                0.97152,                 1.4162,               0.008614,               0.008614,               0.008614
                      9,                 1.2908,                 1.0672,                 1.4481,                0.88058,                0.75015,                0.82485,                0.58461,                 1.2237,                 1.0859,                 1.4638,               0.008416,               0.008416,               0.008416
