                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 2.3569,                 2.1317,                 2.3759,                0.69538,                  0.196,                0.15148,                0.05344,                 2.3371,                 3.2906,                 2.4041,               0.007228,               0.007228,               0.007228
                     16,                 2.2217,                 2.1023,                 2.2904,                0.75727,                0.25862,                0.23076,                0.11122,                 1.9927,                 2.0397,                 2.1023,                0.00703,                0.00703,                0.00703
                     17,                 2.1411,                 1.9907,                 2.1876,                0.87099,                  0.216,                0.26837,                0.13341,                 2.0031,                 1.8549,                 2.1167,               0.006832,               0.006832,               0.006832
                     18,                 2.1357,                 1.8794,                 2.1726,                0.81869,                0.23201,                0.26952,                 0.0959,                 2.2489,                 2.0481,                 2.2644,               0.006634,               0.006634,               0.006634
                     19,                  2.113,                 1.8556,                 2.1537,                 0.9229,                  0.288,                0.32908,                0.15942,                  1.837,                 1.6741,                  1.949,               0.006436,               0.006436,               0.006436
                     20,                 2.0134,                 1.7688,                 2.0541,                0.85795,                  0.296,                0.32776,                0.18421,                 1.7279,                 1.5812,                 1.8749,               0.006238,               0.006238,               0.006238
                     21,                 2.0058,                 1.7452,                 2.0288,                0.86478,                  0.308,                0.34076,                0.17971,                 1.8043,                 1.5034,                   1.88,                0.00604,                0.00604,                0.00604
                     22,                 1.8811,                 1.6293,                 1.9643,                  0.885,                  0.356,                0.37433,                0.20907,                 1.6766,                 1.4034,                 1.7806,               0.005842,               0.005842,               0.005842
                     23,                 1.8887,                 1.6901,                 1.9444,                0.90347,                  0.336,                 0.3639,                0.21518,                 1.6333,                 1.3421,                  1.745,               0.005644,               0.005644,               0.005644
                     24,                 1.8487,                 1.5978,                  1.916,                0.87733,                0.35682,                0.36268,                0.21464,                 1.6117,                 1.3329,                 1.6937,               0.005446,               0.005446,               0.005446
                     25,                 1.8365,                 1.5733,                 1.8848,                 0.8698,                0.34084,                  0.384,                0.20823,                 1.6887,                 1.3866,                 1.7567,               0.005248,               0.005248,               0.005248
                     26,                 1.8004,                 1.5377,                 1.8239,                0.89636,                  0.328,                0.37955,                0.23128,                 1.5254,                  1.377,                 1.6611,                0.00505,                0.00505,                0.00505
                     27,                 1.7628,                 1.5004,                   1.86,                0.91838,                  0.332,                0.42864,                0.25409,                  1.476,                 1.2071,                 1.6379,               0.004852,               0.004852,               0.004852
                     28,                 1.8273,                  1.487,                 1.8915,                0.91764,                  0.352,                0.45758,                0.27869,                 1.3993,                 1.2027,                  1.616,               0.004654,               0.004654,               0.004654
                     29,                 1.7641,                 1.4651,                 1.8752,                0.86463,                   0.36,                0.47493,                 0.2695,                 1.4249,                 1.2139,                 1.6224,               0.004456,               0.004456,               0.004456
                     30,                 1.6606,                 1.3718,                 1.7775,                0.90972,                  0.348,                0.50006,                0.29219,                 1.4675,                 1.2053,                 1.6272,               0.004258,               0.004258,               0.004258
                     31,                 1.6256,                  1.445,                 1.7383,                0.64439,                0.45543,                0.50332,                0.30707,                 1.4502,                 1.1575,                 1.5974,                0.00406,                0.00406,                0.00406
                     32,                 1.6264,                 1.3161,                  1.712,                0.59914,                0.47124,                0.48302,                0.29329,                 1.4353,                 1.1254,                  1.602,               0.003862,               0.003862,               0.003862
                     33,                 1.6422,                 1.3411,                 1.7228,                0.70136,                0.42919,                0.50195,                 0.3186,                 1.3752,                 1.1159,                  1.544,               0.003664,               0.003664,               0.003664
                     34,                 1.5439,                 1.2333,                  1.648,                0.85885,                0.49124,                 0.5558,                0.35416,                   1.33,                 1.0754,                 1.5011,               0.003466,               0.003466,               0.003466
                     35,                 1.5142,                 1.2653,                 1.6269,                0.74166,                0.55086,                0.59563,                0.34699,                 1.3181,                 1.0617,                 1.5069,               0.003268,               0.003268,               0.003268
                     36,                 1.4767,                 1.1873,                 1.6153,                0.64008,                0.57867,                0.57025,                0.36111,                 1.3325,                 1.0675,                 1.4963,                0.00307,                0.00307,                0.00307
                     37,                 1.5323,                 1.2467,                 1.6264,                0.79055,                0.53496,                0.58968,                0.39199,                 1.3348,                 1.0164,                 1.4955,               0.002872,               0.002872,               0.002872
                     38,                 1.4094,                 1.1656,                 1.5578,                0.71306,                0.57768,                0.57262,                 0.3646,                 1.3739,                  1.004,                 1.5074,               0.002674,               0.002674,               0.002674
                     39,                 1.4945,                 1.2338,                 1.6596,                0.66245,                0.55086,                0.57947,                 0.3667,                 1.2816,                0.98301,                 1.4473,               0.002476,               0.002476,               0.002476
                     40,                 1.4501,                  1.172,                 1.5676,                0.62438,                0.55807,                0.58132,                0.36985,                 1.2862,                0.97255,                 1.4225,               0.002278,               0.002278,               0.002278
                     41,                 1.4418,                  1.172,                  1.602,                0.80904,                0.52185,                0.57786,                0.38397,                 1.2381,                 1.0033,                 1.4127,                0.00208,                0.00208,                0.00208
                     42,                 1.4138,                 1.1789,                 1.5911,                0.80224,                0.55109,                0.61018,                0.39978,                 1.2126,                 1.0193,                 1.4074,               0.001882,               0.001882,               0.001882
                     43,                  1.435,                   1.12,                  1.563,                0.79049,                0.55771,                0.62269,                0.39909,                 1.2067,                0.96182,                 1.3979,               0.001684,               0.001684,               0.001684
                     44,                 1.4199,                 1.1462,                 1.5695,                0.81683,                  0.555,                0.62136,                0.40252,                 1.2045,                 0.9548,                 1.3938,               0.001486,               0.001486,               0.001486
                     45,                 1.3208,                 1.0444,                 1.4718,                0.83796,                0.56267,                0.62049,                 0.4017,                 1.2314,                0.93402,                 1.3995,               0.001288,               0.001288,               0.001288
                     46,                 1.3601,                 1.1111,                 1.5316,                 0.7835,                0.59448,                0.63052,                0.41784,                 1.2241,                0.92598,                 1.4044,                0.00109,                0.00109,                0.00109
                     47,                  1.364,                  1.123,                 1.5183,                0.93324,                0.57848,                0.64403,                0.41853,                 1.2283,                0.93973,                 1.3838,               0.000892,               0.000892,               0.000892
                     48,                 1.3742,                 1.1322,                 1.5189,                0.93854,                0.58152,                0.64575,                0.41743,                 1.2096,                 0.9381,                 1.3755,               0.000694,               0.000694,               0.000694
                     49,                  1.305,                 1.0474,                 1.4427,                0.91833,                0.58248,                0.64327,                0.42848,                 1.1896,                0.92394,                 1.3713,               0.000496,               0.000496,               0.000496
