                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                 1.3523,                 1.1455,                 1.5641,                0.92087,                0.69832,                0.78102,                0.53281,                 1.2954,                 1.0513,                 1.5262,               0.004654,               0.004654,               0.004654
                     29,                 1.3359,                 1.1265,                 1.5376,                0.91274,                0.68728,                0.78264,                0.53457,                 1.2986,                 1.0273,                 1.5231,               0.004456,               0.004456,               0.004456
                     30,                 1.3359,                 1.1185,                 1.5316,                0.92422,                0.68243,                0.78368,                0.54738,                 1.2081,                0.99693,                 1.4553,               0.004258,               0.004258,               0.004258
                     31,                 1.3436,                 1.1165,                 1.5253,                0.90754,                0.70588,                0.77689,                0.54434,                 1.1813,                0.99911,                 1.4465,                0.00406,                0.00406,                0.00406
                     32,                 1.3136,                 1.1211,                  1.499,                0.89265,                0.72572,                0.79342,                0.56319,                 1.1642,                0.98414,                 1.4284,               0.003862,               0.003862,               0.003862
                     33,                 1.2746,                 1.0459,                 1.4853,                0.90826,                0.71853,                0.79169,                0.56674,                  1.173,                0.96579,                 1.4135,               0.003664,               0.003664,               0.003664
                     34,                 1.3091,                 1.0916,                 1.5004,                0.90798,                 0.7366,                0.80047,                0.55962,                 1.2109,                0.97724,                 1.4609,               0.003466,               0.003466,               0.003466
                     35,                 1.2593,                 1.0142,                 1.4571,                0.90381,                0.72363,                 0.8073,                0.58299,                 1.1387,                0.91041,                 1.3844,               0.003268,               0.003268,               0.003268
                     36,                  1.291,                 1.0325,                 1.4878,                0.92628,                0.72773,                0.81279,                 0.5806,                 1.1597,                0.90516,                  1.384,                0.00307,                0.00307,                0.00307
                     37,                 1.2741,                 1.0494,                 1.4677,                0.92322,                0.74125,                0.81797,                0.58323,                 1.1475,                0.88613,                 1.3875,               0.002872,               0.002872,               0.002872
                     38,                 1.2519,                 1.0111,                 1.4587,                0.91562,                0.74526,                0.82165,                0.59368,                 1.1217,                0.87302,                 1.3691,               0.002674,               0.002674,               0.002674
                     39,                 1.2209,                0.98361,                 1.4174,                0.91123,                 0.7528,                 0.8199,                0.59576,                 1.1509,                0.88037,                 1.4056,               0.002476,               0.002476,               0.002476
                     40,                 1.2168,                0.98044,                 1.4279,                0.92499,                0.75243,                0.82243,                0.60524,                 1.1141,                0.85601,                 1.3662,               0.002278,               0.002278,               0.002278
                     41,                 1.1657,                0.94718,                 1.3992,                0.94476,                0.76766,                0.83308,                0.59865,                 1.1042,                0.85874,                 1.3643,                0.00208,                0.00208,                0.00208
                     42,                 1.1964,                0.95603,                 1.4245,                0.92296,                0.76763,                0.83424,                0.60162,                 1.0838,                0.83422,                 1.3485,               0.001882,               0.001882,               0.001882
                     43,                 1.1956,                0.92909,                 1.3958,                0.94304,                0.74899,                0.83055,                0.59318,                 1.1095,                0.81756,                 1.3593,               0.001684,               0.001684,               0.001684
                     44,                 1.1573,                0.92214,                  1.409,                0.93629,                0.74685,                  0.824,                0.59962,                 1.1012,                0.81976,                 1.3441,               0.001486,               0.001486,               0.001486
                     45,                 1.1916,                0.93617,                 1.4165,                 0.9044,                0.76586,                0.82889,                0.60023,                  1.086,                0.81073,                 1.3373,               0.001288,               0.001288,               0.001288
                     46,                 1.1614,                 0.9215,                 1.3958,                0.93443,                0.74475,                0.83101,                0.60186,                 1.0884,                0.81143,                 1.3457,                0.00109,                0.00109,                0.00109
                     47,                 1.1415,                0.88916,                 1.3646,                0.94903,                0.75239,                0.83113,                0.60718,                 1.0776,                0.81113,                 1.3368,               0.000892,               0.000892,               0.000892
                     48,                 1.1625,                0.89823,                 1.3725,                0.90989,                 0.7743,                0.82983,                 0.6074,                 1.0645,                0.80144,                 1.3238,               0.000694,               0.000694,               0.000694
                     49,                 1.1593,                0.89183,                 1.3816,                 0.9376,                0.77195,                0.82975,                0.61186,                 1.0699,                0.79748,                 1.3191,               0.000496,               0.000496,               0.000496
