                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                  3.667,                 4.8145,                 4.3463,                 0.0003,                0.07979,                0.00026,                  9e-05,                 3.6354,                 4.9409,                 4.1233,                 0.0838,                 0.0018,                 0.0018
                      1,                 3.7054,                  4.568,                 4.2566,                0.00032,                0.08511,                0.00028,                 0.0001,                 3.6564,                  4.849,                 4.0949,               0.066627,              0.0036267,              0.0036267
                      2,                 3.6994,                   4.31,                 4.1656,                0.00047,                 0.0266,                0.00036,                0.00014,                 3.6803,                 4.7807,                 4.0676,               0.049378,              0.0053782,              0.0053782
                      3,                 3.6032,                 4.0961,                 4.0531,                0.00046,                 0.0266,                0.00034,                0.00014,                 3.6921,                 4.7392,                 4.0563,               0.032054,              0.0070545,              0.0070545
                      4,                 3.3021,                 3.8198,                  3.875,                0.00046,                 0.0266,                0.00035,                0.00015,                 3.6863,                 4.7214,                 4.0603,               0.014656,              0.0086555,              0.0086555
                      5,                 3.0701,                 3.6822,                 3.6037,                0.00166,                0.13471,                0.00194,                0.00069,                 3.4335,                 4.5526,                 3.9695,                0.00901,                0.00901,                0.00901
                      6,                  3.003,                 3.4698,                  3.353,                0.03287,                0.02162,                0.01012,                0.00393,                 2.9602,                  5.878,                 3.7893,                0.00901,                0.00901,                0.00901
                      7,                 2.7382,                 3.2459,                 3.1219,                0.16247,                0.28469,                0.09393,                0.03504,                 2.7615,                 15.896,                 3.9101,               0.008812,               0.008812,               0.008812
                      8,                  2.639,                 2.8967,                 2.8977,                0.06289,                0.09193,                0.04042,                 0.0127,                 3.2425,                 5.1472,                 5.9996,               0.008614,               0.008614,               0.008614
                      9,                 2.5132,                 2.7424,                 2.7742,                0.27293,                  0.287,                0.24078,                0.08415,                 2.7271,                 7.1241,                 3.6377,               0.008416,               0.008416,               0.008416
                     10,                  2.495,                 2.5394,                 2.7254,                0.35378,                0.43166,                 0.3229,                0.12802,                 2.1968,                 7.4066,                 2.6453,               0.008218,               0.008218,               0.008218
                     11,                 2.2997,                 2.4347,                 2.5763,                0.52091,                0.47444,                0.45561,                0.20885,                 2.1607,                 2.4325,                 2.4187,                0.00802,                0.00802,                0.00802
                     12,                 2.2295,                 2.2805,                 2.4709,                0.58757,                0.51573,                0.50677,                0.26414,                 2.0731,                 2.9822,                  2.365,               0.007822,               0.007822,               0.007822
                     13,                 2.1314,                 2.0686,                 2.3485,                0.53129,                0.40969,                0.42751,                  0.219,                 2.0283,                 2.3327,                 2.3108,               0.007624,               0.007624,               0.007624
                     14,                 2.0134,                 1.9826,                 2.2465,                0.55931,                0.45436,                0.43979,                0.19888,                 2.0009,                 2.4864,                 2.2518,               0.007426,               0.007426,               0.007426
                     15,                 1.9328,                 1.8438,                 2.1829,                0.55179,                0.47606,                0.48084,                0.24119,                 2.0197,                 2.6504,                 2.2199,               0.007228,               0.007228,               0.007228
                     16,                 1.8471,                 1.7811,                 2.1255,                0.65264,                0.58326,                0.65555,                0.32541,                 1.9447,                 1.9996,                 2.2115,                0.00703,                0.00703,                0.00703
                     17,                 1.7959,                 1.7198,                 2.0875,                0.62784,                0.60912,                0.65948,                0.37143,                 1.7822,                 1.7294,                 2.0537,               0.006832,               0.006832,               0.006832
                     18,                 1.7556,                 1.6708,                  2.028,                0.79381,                0.56913,                0.68721,                0.42099,                 1.6723,                 1.7125,                 1.9461,               0.006634,               0.006634,               0.006634
