                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                 1.6442,                 1.4091,                 1.7536,                0.76003,                0.52714,                0.53676,                0.34374,                 1.3776,                  1.176,                  1.584,               0.004654,               0.004654,               0.004654
                     29,                 1.5794,                 1.3685,                 1.7012,                0.79407,                0.53798,                0.55266,                0.35361,                 1.4109,                 1.1645,                 1.5884,               0.004456,               0.004456,               0.004456
                     30,                 1.5194,                 1.2625,                 1.6448,                0.67732,                0.51479,                0.53932,                0.33718,                 1.4087,                  1.211,                 1.5531,               0.004258,               0.004258,               0.004258
                     31,                 1.5329,                 1.3478,                 1.6414,                0.64772,                0.57143,                0.55708,                0.36679,                 1.3171,                 1.1556,                 1.4995,                0.00406,                0.00406,                0.00406
                     32,                 1.4941,                 1.2525,                 1.6257,                0.68822,                0.56746,                 0.5422,                0.35197,                 1.3493,                 1.1256,                  1.508,               0.003862,               0.003862,               0.003862
                     33,                  1.538,                  1.268,                 1.6366,                0.78656,                0.54762,                 0.5819,                0.38328,                 1.4433,                  1.157,                 1.5434,               0.003664,               0.003664,               0.003664
                     34,                 1.4062,                 1.1686,                 1.5369,                 0.7043,                0.57937,                 0.5588,                0.35417,                 1.3323,                 1.1257,                  1.463,               0.003466,               0.003466,               0.003466
                     35,                 1.4058,                 1.1912,                 1.5438,                0.86759,                0.55159,                0.59732,                0.38553,                  1.337,                 1.0808,                 1.4583,               0.003268,               0.003268,               0.003268
                     36,                 1.3741,                 1.0909,                  1.526,                0.84539,                0.55556,                0.58719,                0.39921,                 1.2966,                  1.047,                 1.4416,                0.00307,                0.00307,                0.00307
                     37,                 1.4205,                 1.1625,                 1.5221,                0.79298,                0.55037,                0.57481,                0.39805,                 1.2401,                 1.0213,                 1.4194,               0.002872,               0.002872,               0.002872
                     38,                 1.3085,                 1.0973,                 1.4775,                0.75739,                0.57143,                0.58355,                0.39551,                 1.2776,                0.99132,                 1.4223,               0.002674,               0.002674,               0.002674
                     39,                 1.3793,                 1.1596,                  1.566,                0.76398,                0.52778,                0.57895,                0.38934,                 1.2618,                 0.9822,                  1.407,               0.002476,               0.002476,               0.002476
                     40,                 1.3557,                 1.1141,                 1.5006,                0.93494,                0.49999,                 0.5682,                0.37434,                  1.211,                0.97781,                 1.3816,               0.002278,               0.002278,               0.002278
                     41,                 1.3176,                 1.1137,                 1.5061,                0.88961,                0.49782,                0.57919,                0.40891,                 1.1743,                0.95026,                 1.3676,                0.00208,                0.00208,                0.00208
                     42,                 1.3319,                 1.1108,                  1.526,                 0.7759,                 0.5745,                0.59052,                 0.4103,                  1.146,                0.94916,                   1.36,               0.001882,               0.001882,               0.001882
                     43,                 1.3171,                 1.0686,                 1.4648,                0.82032,                0.56299,                0.60472,                0.41983,                 1.1464,                0.92853,                 1.3474,               0.001684,               0.001684,               0.001684
                     44,                 1.2929,                 1.0782,                 1.4614,                0.84191,                0.54895,                 0.5906,                0.41319,                 1.1501,                0.92869,                 1.3293,               0.001486,               0.001486,               0.001486
                     45,                 1.2165,                0.99699,                 1.3868,                0.93916,                0.54245,                 0.5986,                0.42123,                 1.1551,                0.91866,                 1.3287,               0.001288,               0.001288,               0.001288
                     46,                 1.2588,                  1.053,                 1.4471,                0.94686,                0.52778,                0.60377,                0.42713,                 1.1247,                0.90695,                 1.3093,                0.00109,                0.00109,                0.00109
                     47,                  1.255,                 1.0606,                 1.4341,                0.87513,                0.55535,                0.60534,                0.42284,                 1.1653,                0.92666,                 1.3301,               0.000892,               0.000892,               0.000892
                     48,                 1.2675,                 1.0158,                 1.4379,                0.82718,                0.57887,                0.60358,                0.42135,                 1.1707,                0.93856,                 1.3352,               0.000694,               0.000694,               0.000694
                     49,                 1.2368,                0.98997,                 1.3845,                0.84389,                 0.5815,                 0.6172,                0.42752,                 1.1247,                0.91293,                 1.3189,               0.000496,               0.000496,               0.000496
