                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2535,                 1.0422,                 1.4674,                0.94002,                0.69968,                0.80783,                0.58853,                 1.1338,                0.89853,                 1.4288,               0.003268,               0.003268,               0.003268
                     36,                 1.2728,                 1.0689,                 1.4847,                0.89506,                0.72203,                0.81336,                0.58126,                 1.1377,                0.91178,                 1.4147,                0.00307,                0.00307,                0.00307
                     37,                 1.2737,                 1.0545,                 1.4878,                0.93239,                0.71589,                0.80969,                0.58318,                 1.1087,                0.89688,                 1.4043,               0.002872,               0.002872,               0.002872
                     38,                 1.2792,                   1.03,                 1.4845,                0.91969,                0.71752,                0.80209,                0.57373,                 1.1312,                0.90399,                 1.3952,               0.002674,               0.002674,               0.002674
                     39,                 1.2317,                0.99955,                 1.4484,                 0.9082,                0.74562,                 0.8169,                0.60221,                 1.0884,                0.87353,                 1.3923,               0.002476,               0.002476,               0.002476
                     40,                   1.22,                 1.0056,                 1.4373,                0.90556,                0.76097,                 0.8193,                0.59331,                 1.0816,                0.85358,                 1.3741,               0.002278,               0.002278,               0.002278
                     41,                 1.1768,                0.99046,                 1.4228,                0.91413,                 0.7277,                0.82314,                0.59261,                 1.0907,                0.89705,                 1.3738,                0.00208,                0.00208,                0.00208
                     42,                 1.1849,                 0.9575,                 1.4222,                0.91334,                0.73102,                0.81688,                0.59458,                 1.0718,                0.86101,                  1.347,               0.001882,               0.001882,               0.001882
                     43,                 1.1987,                0.95534,                 1.4127,                0.90739,                0.73438,                0.81889,                0.59543,                 1.1012,                0.83144,                  1.385,               0.001684,               0.001684,               0.001684
                     44,                 1.1586,                0.94848,                 1.4199,                0.89909,                0.74973,                 0.8267,                0.60268,                 1.0783,                0.81786,                 1.3654,               0.001486,               0.001486,               0.001486
                     45,                 1.2034,                0.95437,                 1.4417,                0.91801,                0.75328,                0.82998,                0.61058,                 1.0449,                0.80941,                  1.333,               0.001288,               0.001288,               0.001288
                     46,                 1.1617,                0.93615,                 1.4057,                0.93477,                 0.7377,                0.83574,                0.62041,                 1.0425,                0.80494,                 1.3415,                0.00109,                0.00109,                0.00109
                     47,                 1.1445,                0.91123,                  1.378,                0.95813,                0.73049,                0.83415,                0.61289,                 1.0351,                0.78158,                 1.3368,               0.000892,               0.000892,               0.000892
                     48,                 1.1553,                0.91225,                 1.3814,                0.92021,                0.75103,                 0.8324,                0.61317,                 1.0339,                0.78185,                 1.3276,               0.000694,               0.000694,               0.000694
                     49,                  1.156,                0.92644,                 1.3898,                0.95442,                0.72838,                0.83504,                0.61955,                 1.0243,                0.77398,                 1.3225,               0.000496,               0.000496,               0.000496
