                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.9994,                 2.1646,                 2.2663,                0.67435,                0.54812,                0.58096,                0.31543,                  1.826,                 2.0875,                 2.0311,              0.0013369,              0.0013369,              0.0013369
                     12,                 1.9119,                  2.001,                 2.1863,                0.63111,                0.53047,                0.56512,                0.33112,                 1.7477,                 2.1972,                 1.9947,              0.0013039,              0.0013039,              0.0013039
                     13,                 1.8472,                 1.8772,                 2.1531,                0.58346,                0.49949,                0.51269,                0.31546,                  1.662,                 1.9462,                 1.8545,              0.0012709,              0.0012709,              0.0012709
                     14,                 1.7985,                 1.7441,                  2.043,                0.82213,                0.55482,                0.63717,                0.39364,                 1.6467,                 1.8256,                 1.8745,              0.0012379,              0.0012379,              0.0012379
                     15,                 1.7461,                 1.8028,                  1.967,                0.77397,                0.53737,                0.62642,                0.39661,                 1.6056,                 2.4852,                 1.8046,              0.0012049,              0.0012049,              0.0012049
                     16,                  1.703,                 1.6487,                 1.9434,                0.82992,                0.59377,                0.67012,                0.45655,                 1.5126,                 1.5551,                 1.7725,              0.0011719,              0.0011719,              0.0011719
                     17,                 1.6671,                 1.6565,                 1.9028,                  0.813,                0.57906,                0.67008,                0.42793,                 1.5254,                 1.5221,                 1.7208,              0.0011389,              0.0011389,              0.0011389
                     18,                 1.6576,                 1.6039,                 1.8788,                 0.7869,                 0.6202,                0.69886,                0.45232,                 1.4489,                 1.5639,                 1.6472,              0.0011059,              0.0011059,              0.0011059
                     19,                 1.6137,                 1.5773,                 1.8443,                0.84345,                0.63657,                 0.7125,                0.46315,                 1.4788,                 1.4776,                  1.682,              0.0010729,              0.0010729,              0.0010729
                     20,                 1.5921,                 1.4978,                 1.8479,                0.87583,                0.58353,                0.72153,                0.48527,                 1.4611,                 1.6662,                 1.6532,              0.0010399,              0.0010399,              0.0010399
                     21,                  1.583,                 1.4638,                 1.7998,                0.90057,                0.65233,                0.73908,                0.47063,                 1.4615,                 1.3148,                 1.6445,              0.0010069,              0.0010069,              0.0010069
                     22,                 1.5236,                 1.3924,                  1.697,                 0.8986,                0.66941,                 0.7471,                0.48157,                 1.4284,                 1.3005,                  1.626,             0.00097386,             0.00097386,             0.00097386
                     23,                 1.4825,                 1.3927,                 1.7178,                0.89358,                0.66239,                0.75296,                0.49844,                 1.3606,                 1.2648,                 1.5373,             0.00094085,             0.00094085,             0.00094085
                     24,                  1.449,                 1.3046,                 1.6897,                0.90636,                0.64845,                0.76127,                0.51594,                 1.3266,                 1.2935,                 1.5238,             0.00090785,             0.00090785,             0.00090785
                     25,                 1.4874,                 1.3203,                 1.6803,                0.91436,                0.65941,                0.77339,                0.51492,                 1.3163,                  1.201,                   1.49,             0.00087484,             0.00087484,             0.00087484
                     26,                 1.4885,                 1.3921,                  1.654,                 0.9135,                0.66729,                0.76865,                0.50691,                 1.3526,                 1.3007,                 1.5101,             0.00084184,             0.00084184,             0.00084184
                     27,                 1.4168,                 1.2517,                 1.6204,                0.86186,                0.69877,                0.79266,                0.55215,                 1.2457,                  1.112,                  1.465,             0.00080883,             0.00080883,             0.00080883
                     28,                 1.4347,                 1.2434,                 1.6415,                0.87681,                0.74871,                0.80129,                 0.5614,                 1.2652,                 1.1485,                 1.4736,             0.00077582,             0.00077582,             0.00077582
                     29,                 1.3891,                 1.2774,                 1.6423,                0.90581,                0.67485,                0.76694,                 0.5368,                 1.2827,                 1.2177,                  1.481,             0.00074282,             0.00074282,             0.00074282
                     30,                 1.3775,                 1.2782,                 1.6421,                0.90464,                 0.7104,                0.80546,                0.55702,                 1.2383,                 1.0777,                 1.4437,             0.00070981,             0.00070981,             0.00070981
                     31,                 1.3889,                 1.2443,                 1.6411,                0.95027,                0.68055,                0.79609,                 0.5402,                 1.2786,                 1.1961,                 1.4819,              0.0006768,              0.0006768,              0.0006768
                     32,                 1.3768,                 1.2166,                 1.6131,                0.94156,                0.69971,                 0.8058,                  0.551,                 1.2634,                 1.1158,                 1.4548,              0.0006438,              0.0006438,              0.0006438
                     33,                 1.2961,                 1.1581,                 1.5511,                0.88687,                0.69069,                0.79227,                0.56455,                 1.1929,                 1.1174,                 1.4225,             0.00061079,             0.00061079,             0.00061079
                     34,                 1.2823,                 1.1355,                  1.519,                0.90131,                0.70757,                0.81715,                0.55717,                 1.2384,                 1.0841,                   1.42,             0.00057778,             0.00057778,             0.00057778
                     35,                 1.3397,                 1.1538,                 1.5741,                0.92485,                0.69872,                0.80223,                0.56125,                 1.2534,                  1.119,                  1.417,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.3309,                 1.1411,                 1.5529,                0.91657,                0.72619,                0.82386,                0.58068,                  1.211,                 1.1077,                 1.4053,             0.00051177,             0.00051177,             0.00051177
                     37,                 1.3357,                 1.1735,                 1.5656,                0.94299,                 0.7083,                 0.8371,                0.59202,                 1.1473,                 1.0282,                 1.3623,             0.00047876,             0.00047876,             0.00047876
                     38,                 1.3072,                 1.1161,                 1.5494,                0.93749,                0.69526,                0.82603,                0.57899,                 1.1897,                 1.0399,                 1.3819,             0.00044576,             0.00044576,             0.00044576
                     39,                 1.3115,                 1.1309,                 1.5549,                0.93409,                0.71694,                0.81602,                0.57535,                 1.2098,                 1.0314,                  1.409,             0.00041275,             0.00041275,             0.00041275
                     40,                 1.1579,                 1.1093,                 1.4233,                0.88329,                0.70013,                0.81702,                0.57353,                  1.222,                 1.0566,                 1.4005,             0.00037974,             0.00037974,             0.00037974
                     41,                 1.1628,                 1.0456,                  1.407,                0.91792,                0.70427,                0.82108,                0.58821,                 1.1451,                 1.0431,                 1.3499,             0.00034674,             0.00034674,             0.00034674
                     42,                 1.1389,                0.99165,                 1.4019,                0.95116,                0.70757,                0.83835,                0.58873,                 1.1421,                 1.0014,                  1.358,             0.00031373,             0.00031373,             0.00031373
                     43,                  1.115,                0.96324,                 1.3776,                0.85791,                0.79466,                0.83849,                0.57734,                 1.1619,                0.98756,                 1.3491,             0.00028072,             0.00028072,             0.00028072
                     44,                 1.1039,                0.95147,                 1.3562,                0.91646,                0.75604,                 0.8495,                0.60284,                 1.1241,                0.96786,                 1.3397,             0.00024772,             0.00024772,             0.00024772
                     45,                 1.1042,                 0.9425,                 1.3821,                0.91268,                0.76827,                0.85414,                 0.6034,                 1.1267,                0.94538,                 1.3241,             0.00021471,             0.00021471,             0.00021471
                     46,                 1.0991,                0.91751,                  1.377,                0.93276,                0.77068,                0.86613,                 0.6169,                 1.0863,                0.89482,                 1.2989,              0.0001817,              0.0001817,              0.0001817
                     47,                 1.0882,                0.92499,                 1.3586,                0.90227,                0.76895,                0.85611,                0.60945,                 1.0873,                0.88883,                    1.3,              0.0001487,              0.0001487,              0.0001487
                     48,                 1.0823,                0.92157,                 1.3545,                0.92794,                0.77767,                0.87457,                0.62297,                 1.0722,                0.86496,                 1.2959,             0.00011569,             0.00011569,             0.00011569
                     49,                 1.0474,                0.90386,                 1.3303,                0.95625,                0.77649,                0.87702,                0.63087,                 1.0796,                0.87765,                 1.2934,             8.2683e-05,             8.2683e-05,             8.2683e-05
