                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 4.0521,                 5.4939,                 4.4328,                0.00016,                  0.032,                 0.0001,                  4e-05,                 3.6916,                  5.243,                 4.1197,                 0.0838,                 0.0018,                 0.0018
                      1,                 4.0016,                 5.0658,                 4.2841,                0.00019,                  0.008,                 0.0001,                  6e-05,                 3.6532,                 5.0197,                 4.0921,               0.066627,              0.0036267,              0.0036267
                      2,                 3.8212,                 4.5303,                  4.195,                0.00018,                  0.008,                 0.0001,                  6e-05,                 3.6236,                 4.8845,                 4.0698,               0.049378,              0.0053782,              0.0053782
                      3,                 3.6441,                 4.2161,                 4.1464,                0.00018,                  0.008,                  9e-05,                  6e-05,                 3.6089,                 4.8231,                 4.0577,               0.032054,              0.0070545,              0.0070545
                      4,                 3.4027,                 4.1589,                 3.8788,                0.00018,                  0.008,                  9e-05,                  6e-05,                 3.6001,                 4.8054,                  4.056,               0.014656,              0.0086555,              0.0086555
                      5,                 3.0492,                 3.8915,                 3.5337,                0.00158,                  0.076,                0.00098,                0.00038,                  3.335,                 4.7971,                 3.9641,                0.00901,                0.00901,                0.00901
                      6,                 2.9571,                  3.681,                 3.2999,                0.52344,                   0.04,                0.00875,                0.00241,                 2.9936,                 7.6548,                 3.5236,                0.00901,                0.00901,                0.00901
                      7,                 2.7699,                 3.4253,                 3.0912,                0.51658,                   0.06,                0.00752,                0.00271,                 2.8909,                 5.2572,                 3.3851,               0.008812,               0.008812,               0.008812
                      8,                 2.7665,                 3.2191,                  2.891,                0.55069,                  0.136,                0.03824,                0.01126,                 2.8685,                 6.7848,                 3.4661,               0.008614,               0.008614,               0.008614
                      9,                 2.6647,                 2.9921,                 2.8228,                0.54368,                  0.168,                0.04133,                0.01333,                  2.604,                 9.9517,                 2.8984,               0.008416,               0.008416,               0.008416
                     10,                 2.6749,                 2.8731,                 2.7924,                0.56963,                  0.116,                0.04636,                0.01706,                 2.4254,                 6.6326,                 2.7761,               0.008218,               0.008218,               0.008218
                     11,                 2.6061,                 2.7733,                 2.6551,                0.71667,                  0.052,                0.06889,                0.02601,                 2.4605,                  42.88,                 3.1146,                0.00802,                0.00802,                0.00802
                     12,                 2.5126,                 2.6171,                 2.5542,                0.66028,                  0.148,                 0.1166,                0.03653,                 2.4366,                 2.4363,                 2.6659,               0.007822,               0.007822,               0.007822
                     13,                 2.4736,                 2.4033,                 2.5152,                0.64048,                  0.188,                0.13071,                0.05263,                 2.1392,                 2.3566,                 2.3227,               0.007624,               0.007624,               0.007624
                     14,                 2.3019,                 2.2582,                 2.3586,                0.72036,                   0.26,                0.20971,                0.10213,                 1.9591,                 2.1037,                 2.1477,               0.007426,               0.007426,               0.007426
                     15,                 2.3653,                 2.1153,                 2.3483,                0.72537,                0.25275,                0.19906,                0.07977,                 2.0928,                   1.94,                  2.225,               0.007228,               0.007228,               0.007228
                     16,                 2.2414,                 2.0619,                 2.2954,                0.86197,                  0.252,                0.28801,                 0.1397,                 1.9966,                 1.8247,                 2.1211,                0.00703,                0.00703,                0.00703
                     17,                 2.2001,                 1.9537,                 2.2003,                0.81918,                  0.264,                 0.2786,                 0.1273,                 2.1477,                 1.9211,                 2.2044,               0.006832,               0.006832,               0.006832
                     18,                 2.0968,                 1.8635,                 2.1315,                0.80023,                  0.264,                0.25062,                0.12953,                 1.9088,                 1.8841,                 2.0448,               0.006634,               0.006634,               0.006634
                     19,                 2.1168,                 1.8469,                 2.1585,                0.86957,                  0.272,                0.32084,                0.16458,                 1.8884,                 1.6045,                 1.9515,               0.006436,               0.006436,               0.006436
                     20,                 2.0585,                 1.7331,                 2.0612,                0.84902,                  0.308,                0.34711,                0.18566,                 1.7296,                 1.5628,                 1.8616,               0.006238,               0.006238,               0.006238
                     21,                 2.0474,                 1.7404,                 2.0274,                0.87666,                0.32981,                0.35829,                0.18162,                 1.8178,                 1.5171,                 1.9067,                0.00604,                0.00604,                0.00604
                     22,                 1.8624,                 1.6419,                 1.9478,                0.89871,                  0.336,                0.36669,                0.21706,                 1.6551,                 1.4323,                 1.7649,               0.005842,               0.005842,               0.005842
                     23,                 1.9268,                  1.641,                 1.9719,                0.90784,                  0.336,                0.37214,                0.21647,                 1.5937,                 1.4249,                 1.7507,               0.005644,               0.005644,               0.005644
                     24,                 1.8432,                 1.5395,                 1.9032,                0.88201,                0.33671,                 0.3834,                0.22899,                 1.5726,                 1.3563,                 1.7428,               0.005446,               0.005446,               0.005446
                     25,                 1.8232,                 1.5307,                 1.8638,                 0.9073,                  0.312,                0.36656,                0.22272,                 1.6907,                 1.4434,                 1.7944,               0.005248,               0.005248,               0.005248
                     26,                 1.7637,                 1.5082,                 1.8185,                0.96011,                  0.328,                0.39614,                 0.2404,                 1.5951,                 1.3059,                 1.7139,                0.00505,                0.00505,                0.00505
                     27,                 1.7538,                 1.4501,                 1.8344,                0.85316,                 0.3271,                 0.4526,                0.26104,                 1.5677,                 1.3529,                 1.6815,               0.004852,               0.004852,               0.004852
                     28,                 1.7835,                 1.4362,                 1.8476,                0.91612,                  0.364,                0.45878,                0.27267,                 1.5613,                 1.2874,                  1.679,               0.004654,               0.004654,               0.004654
                     29,                 1.7459,                 1.4763,                 1.8347,                0.94285,                0.34096,                0.51214,                0.29671,                 1.5076,                 1.2699,                 1.6434,               0.004456,               0.004456,               0.004456
                     30,                  1.591,                 1.3365,                 1.7377,                0.95034,                  0.364,                0.49432,                0.30184,                 1.4748,                  1.206,                 1.6112,               0.004258,               0.004258,               0.004258
                     31,                  1.629,                 1.3838,                 1.7366,                 0.6238,                0.41562,                0.45051,                0.28605,                 1.4092,                 1.2475,                 1.6077,                0.00406,                0.00406,                0.00406
                     32,                 1.5713,                 1.3146,                 1.7022,                0.66201,                0.45924,                0.48203,                0.29235,                 1.4248,                 1.2073,                 1.6105,               0.003862,               0.003862,               0.003862
                     33,                 1.6091,                 1.3452,                 1.6957,                0.49786,                0.48743,                0.51759,                0.32186,                 1.3762,                 1.1058,                 1.5264,               0.003664,               0.003664,               0.003664
                     34,                 1.4887,                  1.249,                 1.6113,                0.72732,                0.47924,                0.53519,                0.32718,                 1.4351,                 1.1912,                 1.5443,               0.003466,               0.003466,               0.003466
                     35,                 1.4903,                 1.2431,                 1.6109,                0.58132,                0.46343,                0.52198,                0.33186,                 1.3776,                 1.1107,                 1.4985,               0.003268,               0.003268,               0.003268
                     36,                 1.4662,                 1.1747,                 1.6106,                0.71513,                0.46743,                0.51934,                0.33619,                  1.339,                 1.0773,                 1.4782,                0.00307,                0.00307,                0.00307
                     37,                 1.5426,                 1.2492,                 1.6228,                0.69382,                0.44855,                0.50998,                0.32753,                 1.3141,                 1.0446,                 1.4805,               0.002872,               0.002872,               0.002872
                     38,                 1.4228,                   1.18,                 1.5632,                0.68017,                0.51144,                0.55279,                0.36239,                 1.2721,                 1.0433,                  1.463,               0.002674,               0.002674,               0.002674
                     39,                  1.472,                 1.2283,                 1.6501,                0.68845,                0.51505,                0.55329,                0.35912,                 1.3361,                 1.0509,                 1.4893,               0.002476,               0.002476,               0.002476
                     40,                  1.465,                 1.1883,                 1.5762,                0.63608,                0.53674,                0.54484,                0.34877,                 1.2667,                 1.0315,                 1.4449,               0.002278,               0.002278,               0.002278
                     41,                 1.4135,                 1.1608,                 1.5835,                0.77815,                 0.5614,                0.58678,                0.37543,                  1.285,                 1.0013,                 1.4466,                0.00208,                0.00208,                0.00208
                     42,                 1.3898,                 1.1791,                 1.5876,                0.79312,                0.54607,                0.57875,                0.38234,                  1.244,                 0.9925,                 1.4212,               0.001882,               0.001882,               0.001882
                     43,                 1.3804,                 1.1357,                 1.5264,                0.68293,                0.57067,                0.58745,                0.39098,                 1.2079,                0.97196,                 1.3874,               0.001684,               0.001684,               0.001684
                     44,                  1.388,                 1.1375,                  1.537,                0.75108,                0.55886,                0.60571,                0.41308,                 1.2312,                0.96434,                 1.3812,               0.001486,               0.001486,               0.001486
                     45,                 1.2995,                 1.0328,                 1.4494,                0.80269,                0.57457,                0.59498,                0.40198,                 1.2395,                0.96714,                 1.3923,               0.001288,               0.001288,               0.001288
                     46,                 1.3263,                 1.0807,                  1.506,                0.85898,                0.57867,                0.60789,                0.40564,                 1.2225,                0.97386,                 1.3837,                0.00109,                0.00109,                0.00109
                     47,                 1.3178,                  1.081,                 1.4868,                0.86414,                0.56155,                 0.6056,                0.40231,                 1.1782,                0.95482,                 1.3611,               0.000892,               0.000892,               0.000892
                     48,                 1.3644,                 1.0976,                 1.5174,                0.78066,                0.60248,                0.60773,                0.41747,                 1.1441,                0.94012,                 1.3464,               0.000694,               0.000694,               0.000694
                     49,                 1.3053,                 1.0362,                  1.447,                 0.9071,                0.53411,                0.60027,                0.41754,                 1.1606,                0.96415,                  1.342,               0.000496,               0.000496,               0.000496
